Term/Year Code,Coll,Dept,Degree,Major code,Major Name,Conc code,Concentration Name (if any),Total,Men,Women,Unknown,Caucasian,Asian American,African American,Hispanic,Native American,Hawaiian/Pacific Isl,Multiracial,International,Unknown,All   African American,All    Native American,All Hawaiian/ Pac Isl,All Asian,Illinois,Non-Illinois
120138 ,KL ,538 ,BS ,0002 ,Animal Sciences ,5269 ,"Science, Pre-Vet Med and Med ",437,70,367,0,296,32,18,63,0,1,18,6,3,27,8,405,32,10KL0002BS,
120138 ,KL ,538 ,MS ,0002 ,Animal Sciences ,  ,  ,42,16,26,0,30,3,0,6,0,0,0,3,0,1,0,26,16,10KS0002MS,
120138 ,KL ,538 ,PHD ,0002 ,Animal Sciences ,  ,  ,46,30,16,0,21,1,0,2,0,0,0,22,0,0,0,12,34,10KS0002PHD,
120138 ,KL ,698 ,BS ,0037 ,Food Science & Human Nutrition ,0038 ,Food Science ,139,43,96,0,56,27,14,14,0,1,3,24,0,17,2,110,29,10KL0038BS,
120138 ,KL ,698 ,BS ,0037 ,Food Science & Human Nutrition ,0039 ,Food Industry and Business ,7,3,4,0,6,0,0,1,0,0,0,0,0,0,0,7,0,10KL0039BS,
120138 ,KL ,698 ,BS ,0037 ,Food Science & Human Nutrition ,0040 ,Human Nutrition ,120,17,103,0,69,27,7,10,0,0,0,7,0,8,0,105,15,10KL0040BS,
120138 ,KL ,698 ,BS ,0037 ,Food Science & Human Nutrition ,0041 ,Dietetics ,88,4,84,0,70,8,1,5,0,0,2,2,0,2,1,83,5,10KL0041BS,
120138 ,KL ,698 ,BS ,0037 ,Food Science & Human Nutrition ,0042 ,Hospitality Management ,71,28,43,0,47,7,1,5,0,0,5,6,0,5,3,62,9,10KL0042BS,
120138 ,KL ,698 ,MS ,0037 ,Food Science & Human Nutrition ,  ,  ,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,10KS0037MS,
120138 ,KL ,698 ,MS ,0037 ,Food Science & Human Nutrition ,0038 ,Food Science ,28,7,21,0,9,0,1,0,0,0,0,18,0,1,0,2,26,10KS0037MS,
120138 ,KL ,698 ,MS ,0037 ,Food Science & Human Nutrition ,0040 ,Human Nutrition ,10,0,10,0,1,0,0,0,0,0,0,9,0,0,0,0,10,10KS0037MS,
120138 ,KL ,698 ,MS ,0037 ,Food Science & Human Nutrition ,5166 ,Professional Science Masters ,18,5,13,0,3,6,0,0,0,0,0,8,1,0,0,8,10,1PKS0037MS,
120138 ,KL ,698 ,PHD ,0037 ,Food Science & Human Nutrition ,  ,  ,12,3,9,0,7,2,1,0,0,0,0,2,0,1,0,5,7,10KS0037PHD,
120138 ,KL ,698 ,PHD ,0037 ,Food Science & Human Nutrition ,0038 ,Food Science ,25,11,14,0,7,1,0,0,0,0,0,17,0,0,0,5,20,10KS0037PHD,
120138 ,KL ,698 ,PHD ,0037 ,Food Science & Human Nutrition ,0040 ,Human Nutrition ,10,2,8,0,1,2,0,0,0,0,0,7,0,0,0,1,9,10KS0037PHD,
120138 ,KL ,741 ,BS ,0025 ,Technical Systems Management ,  ,  ,210,189,21,0,131,25,11,19,1,1,7,14,1,12,2,184,26,10KL0025BS,
120138 ,KL ,741 ,BSAG ,5163 ,Agricultural & Biological Engr ,  ,  ,89,59,30,0,48,13,7,8,0,0,2,10,1,7,0,58,31,10KL5163BSAG,
120138 ,KL ,741 ,MS ,0025 ,Technical Systems Management ,  ,  ,5,5,0,0,2,0,0,1,0,0,0,2,0,0,0,2,3,10KS0025MS,
120138 ,KL ,741 ,MS ,0025 ,Technical Systems Management ,5166 ,Professional Science Masters ,4,4,0,0,1,1,1,0,0,0,0,1,0,1,0,3,1,1PKS0025MS,
120138 ,KL ,793 ,BS ,0043 ,Agr & Environmental Cmc & Educ ,5033 ,"Agr, Cons, Env Sci Communictn ",11,2,9,0,9,1,1,0,0,0,0,0,0,1,0,11,0,10KL5033BS,
120138 ,KL ,793 ,BS ,0048 ,Human Development & Family St ,0049 ,Child and Adolescent Dev ,167,14,153,0,100,13,26,15,0,1,7,4,1,33,3,155,12,10KL0049BS,
120138 ,KL ,793 ,BS ,0048 ,Human Development & Family St ,0050 ,Family Studies ,60,8,52,0,39,4,3,12,0,0,1,1,0,4,1,59,1,10KL0050BS,
120138 ,KL ,793 ,MS ,0181 ,Agricultural Education ,  ,  ,7,1,6,0,7,0,0,0,0,0,0,0,0,0,0,7,0,10KS0181MS,
120138 ,KL ,793 ,MS ,0181 ,Agricultural Education ,  ,  ,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,10KS0181MSU,
120138 ,KL ,793 ,NONE ,0048 ,Human Development & Family St ,  ,  ,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,10KL0048NONE,
120138 ,KL ,793 ,PHD ,0183 ,Human & Community Development ,  ,  ,10,3,7,0,4,1,2,2,0,0,1,0,0,2,0,3,7,10KS0183PHD,
120138 ,KL ,793 ,PHD ,0183 ,Human & Community Development ,5126 ,Human Development & Family St ,12,4,8,0,7,2,0,1,0,0,0,2,0,0,0,3,9,10KS0183PHD,
120138 ,KL ,802 ,BS ,0030 ,Crop Sciences ,0031 ,Agroecology ,7,3,4,0,4,0,0,2,0,0,0,1,0,0,0,6,1,10KL0031BS,
120138 ,KL ,802 ,BS ,0030 ,Crop Sciences ,0033 ,Crops ,24,19,5,0,23,0,1,0,0,0,0,0,0,1,0,24,0,10KL0033BS,
120138 ,KL ,802 ,BS ,0030 ,Crop Sciences ,0034 ,Crop Agribusiness ,45,35,10,0,43,0,0,0,0,0,1,1,0,1,0,44,1,10KL0034BS,
120138 ,KL ,802 ,BS ,0030 ,Crop Sciences ,0035 ,Plant Biotech & Molecular Bio ,55,36,19,0,42,1,2,1,0,0,2,7,0,3,0,44,11,10KL0035BS,
120138 ,KL ,802 ,BS ,0030 ,Crop Sciences ,0036 ,Biological Sciences ,6,5,1,0,2,1,1,1,0,0,1,0,0,1,0,5,1,10KL0036BS,
120138 ,KL ,802 ,BS ,0030 ,Crop Sciences ,5123 ,Integrated Pest Management ,2,1,1,0,2,0,0,0,0,0,0,0,0,0,0,2,0,10KL5123BS,
120138 ,KL ,802 ,BS ,0063 ,Horticulture ,0065 ,Production and Management ,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,10KL0063BS,
120138 ,KL ,802 ,BS ,0063 ,Horticulture ,5300 ,Sustainable Landscapes ,6,2,4,0,5,0,0,0,0,0,0,1,0,0,0,5,1,10KL0063BS,
120138 ,KL ,802 ,BS ,0063 ,Horticulture ,5301 ,Specialty Crops ,18,8,10,0,12,3,0,2,0,0,1,0,0,0,0,16,2,10KL0063BS,
120138 ,KL ,802 ,MS ,0030 ,Crop Sciences ,  ,  ,45,21,24,0,26,1,1,2,1,0,2,12,0,1,1,25,20,10KS0030MS,
120138 ,KL ,802 ,MS ,0030 ,Crop Sciences ,  ,  ,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,10KS0030MSU,
120138 ,KL ,802 ,MS ,4026 ,Bioinformatics ,5100 ,Crop Science ,4,1,3,0,1,1,0,0,0,0,0,2,0,0,0,0,4,10KS5100MS,
120138 ,KL ,802 ,PHD ,0030 ,Crop Sciences ,  ,  ,61,42,19,0,33,2,0,1,0,0,0,24,1,0,0,22,39,10KS0030PHD,
120138 ,KL ,875 ,BS ,0051 ,Natural Resrcs & Environ Sci ,0057 ,Fish and Wildlife Conservation ,50,27,23,0,41,3,1,2,0,0,2,0,1,1,0,48,2,10KL0051BS,
120138 ,KL ,875 ,BS ,0051 ,Natural Resrcs & Environ Sci ,0057 ,Fish and Wildlife Conservation ,16,12,4,0,12,1,0,2,0,0,0,1,0,0,0,13,3,10KL0057BS,
120138 ,KL ,875 ,BS ,0051 ,Natural Resrcs & Environ Sci ,3871 ,Human Dimensions ,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,10KL3871BS,
120138 ,KL ,875 ,BS ,0051 ,Natural Resrcs & Environ Sci ,3872 ,Resource Ecology ,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,10KL3872BS,
120138 ,KL ,875 ,BS ,0051 ,Natural Resrcs & Environ Sci ,5239 ,Humn Dimnsns of the Environmnt ,80,38,42,0,53,5,3,7,0,0,0,12,0,3,1,68,12,10KL0051BS,
120138 ,KL ,875 ,BS ,0051 ,Natural Resrcs & Environ Sci ,5240 ,Resrce Cons & Restoration Ecol ,71,40,31,0,50,1,1,1,0,0,4,14,0,1,2,54,17,10KL0051BS,
120138 ,KL ,875 ,BS ,0051 ,Natural Resrcs & Environ Sci ,5241 ,Globl Chg & Landscape Dynamics ,20,10,10,0,11,2,0,1,0,0,1,5,0,0,0,13,7,10KL0051BS,
120138 ,KL ,875 ,MS ,0190 ,Natural Res & Env Sciences ,  ,  ,48,34,14,0,43,0,2,0,0,0,1,2,0,2,1,20,28,10KS0190MS,
120138 ,KL ,875 ,MS ,0190 ,Natural Res & Env Sciences ,  ,  ,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,2,0,10KS0190MSU,
120138 ,KL ,875 ,PHD ,0190 ,Natural Res & Env Sciences ,  ,  ,29,21,8,0,22,0,0,1,0,0,0,6,0,0,0,12,17,10KS0190PHD,
120138 ,KL ,971 ,MS ,0191 ,Nutritional Sciences ,  ,  ,11,2,9,0,5,2,0,2,0,0,1,1,0,0,0,6,5,10KS0191MS,
120138 ,KL ,971 ,PHD ,0191 ,Nutritional Sciences ,  ,  ,31,12,19,0,19,4,0,2,0,0,0,6,0,1,0,10,21,10KS0191PHD,
120138 ,KL ,  ,  ,  ,"Agr, Cons, Env Sci ",  ,***College total*** ,3312,1524,1788,0,2130,276,145,241,2,4,79,419,16,180,35,2590,722, ,
 ,,,,,,,,,,,,,,,,,,,,,,,,,,
 ,,,,,,,,,,,,,,,,,,,,,,,,,,
120138 ,KM ,  ,  ,  ,Business ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , ,
120138 ,KM ,230 ,MBA ,9875 ,Business Administration (MBA) ,  ,  ,190,131,59,0,68,16,12,4,0,0,2,86,2,12,0,74,116,10KS9875MBA,
120138 ,KM ,230 ,MBA ,9875 ,Business Administration (MBA) ,4064 ,MBA ,105,68,37,0,64,12,14,4,0,0,0,10,1,14,0,104,1,10KS4064MBA,
120138 ,KM ,230 ,MBA ,9875 ,Business Administration (MBA) ,4064 ,MBA ,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,10KS9875MBA,
120138 ,KM ,260 ,BS ,0075 ,Finance ,  ,  ,460,310,150,0,269,65,14,24,0,1,7,78,2,16,1,357,103,10KM0075BS,
120138 ,KM ,260 ,MS ,0075 ,Finance ,  ,  ,121,61,60,0,6,2,0,0,0,0,0,112,1,0,0,5,116,10KS0075MSK,
120138 ,KM ,260 ,PHD ,0075 ,Finance ,  ,  ,24,16,8,0,0,2,0,0,0,0,0,22,0,0,0,1,23,10KS0075PHD,
120138 ,KM ,346 ,BS ,0071 ,Accountancy ,  ,  ,989,517,472,0,448,181,23,54,0,1,10,269,3,26,3,652,337,10KM0071BS,
120138 ,KM ,346 ,MAS ,0071 ,Accountancy ,  ,  ,274,139,135,0,150,55,9,14,0,0,2,44,0,9,3,206,68,10KS0071MAS,
120138 ,KM ,346 ,MS ,0071 ,Accountancy ,  ,  ,142,29,112,1,7,3,0,1,0,0,0,130,1,0,0,8,134,10KS0071MSK,
120138 ,KM ,346 ,MS ,5187 ,Taxation ,  ,  ,31,13,18,0,8,6,6,2,0,0,0,8,1,6,0,19,12,10KS5187MSK2,
120138 ,KM ,346 ,PHD ,0071 ,Accountancy ,  ,  ,26,16,10,0,16,0,0,1,0,0,1,7,1,0,1,6,20,10KS0071PHD,
120138 ,KM ,902 ,BS ,1432 ,Marketing ,  ,  ,116,39,77,0,79,14,1,12,0,0,2,6,2,1,0,101,15,10KM1432BS,
120138 ,KM ,902 ,BS ,1432 ,Marketing ,  ,  ,91,31,60,0,60,9,7,6,0,0,5,4,0,9,0,81,10,10KM8037BS,
120138 ,KM ,902 ,BS ,5070 ,Information Sys & Info Tech ,  ,  ,33,26,7,0,19,7,1,3,0,0,0,3,0,1,0,27,6,10KM5070BS,
120138 ,KM ,902 ,BS ,5070 ,Information Sys & Info Tech ,  ,  ,15,11,4,0,10,5,0,0,0,0,0,0,0,0,0,14,1,10KM8037BS,
120138 ,KM ,902 ,BS ,5071 ,Supply Chain Management ,  ,  ,16,8,8,0,12,3,0,0,0,0,0,1,0,0,0,12,4,10KM5071BS,
120138 ,KM ,902 ,BS ,5071 ,Supply Chain Management ,  ,  ,54,30,24,0,38,10,1,3,0,0,1,1,0,2,0,53,1,10KM8037BS,
120138 ,KM ,902 ,BS ,5072 ,Business Process Management ,  ,  ,23,12,11,0,14,1,0,3,0,0,1,4,0,0,0,18,5,10KM5072BS,
120138 ,KM ,902 ,BS ,5072 ,Business Process Management ,  ,  ,12,7,5,0,9,1,2,0,0,0,0,0,0,2,0,11,1,10KM8037BS,
120138 ,KM ,902 ,BS ,5073 ,Management ,  ,  ,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,10KM5073BS,
120138 ,KM ,902 ,BS ,5073 ,Management ,0086 ,Entrepreneurship ,18,8,10,0,13,1,1,2,0,0,1,0,0,1,1,18,0,10KM5073BS,
120138 ,KM ,902 ,BS ,5073 ,Management ,0086 ,Entrepreneurship ,3,0,3,0,0,0,2,0,0,0,0,1,0,2,0,2,1,10KM8037BS,
120138 ,KM ,902 ,BS ,5073 ,Management ,5074 ,International Business ,20,8,12,0,11,2,2,2,0,0,0,3,0,2,0,16,4,10KM5073BS,
120138 ,KM ,902 ,BS ,5073 ,Management ,5074 ,International Business ,20,6,14,0,13,2,2,2,0,0,1,0,0,2,0,19,1,10KM8037BS,
120138 ,KM ,902 ,BS ,5073 ,Management ,5075 ,General Management ,30,17,13,0,23,5,0,1,0,0,0,1,0,0,0,27,3,10KM5073BS,
120138 ,KM ,902 ,BS ,5073 ,Management ,5075 ,General Management ,17,8,9,0,9,1,1,3,0,0,3,0,0,1,0,16,1,10KM8037BS,
120138 ,KM ,902 ,MS ,0079 ,Business Administration ,  ,  ,19,5,14,0,0,0,0,0,0,0,0,19,0,0,0,0,19,10KS0079MS,
120138 ,KM ,902 ,MS ,5148 ,Technology Management ,  ,  ,125,85,39,1,4,13,2,1,0,0,0,105,0,2,0,11,114,10KS5148MSK,
120138 ,KM ,902 ,PHD ,0079 ,Business Administration ,  ,  ,50,28,22,0,5,3,2,1,0,0,0,39,0,2,1,2,48,10KS0079PHD,
120138 ,KM ,938 ,MBA ,9875 ,Business Administration (MBA) ,3924 ,Executive Program ,56,44,12,0,31,12,7,4,0,0,1,0,1,8,2,55,1,10KS3924MBA2,
120138 ,KM ,952 ,NDEG ,0067 ,Nondegree ,  ,  ,72,43,29,0,0,0,0,0,0,0,0,68,4,0,0,0,72,10KM0067NDEG,
120138 ,KM ,952 ,NONE ,0070 ,Curric Unassigned ,  ,  ,983,542,441,0,515,168,44,87,0,3,19,141,6,51,8,739,244,10KM0070NONE,
120138 ,KM ,  ,  ,  ,Business ,  ,***College total*** ,4137,2259,1876,2,1901,599,154,234,0,5,57,1162,25,171,20,2656,1481, ,
 ,,,,,,,,,,,,,,,,,,,,,,,,,,
 ,,,,,,,,,,,,,,,,,,,,,,,,,,
120138 ,KN ,  ,  ,  ,Education ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , ,
120138 ,KN ,335 ,NDEG ,0067 ,Nondegree ,  ,  ,3,0,3,0,2,0,0,1,0,0,0,0,0,0,0,3,0,10KN0067NDEG,
120138 ,KN ,335 ,NONE ,4089 ,Pre-Early Chld/Elem Ed/Spec Ed ,  ,  ,271,29,242,0,202,21,10,23,0,1,5,8,1,13,2,255,16,10KN4089NONE,
120138 ,KN ,570 ,BS ,0093 ,Special Education ,  ,  ,82,6,76,0,71,5,1,3,0,0,2,0,0,1,1,82,0,10KN0093BS,
120138 ,KN ,570 ,EDM ,0093 ,Special Education ,  ,  ,27,3,24,0,20,2,1,2,0,0,0,2,0,1,0,23,4,10KS0093EDM,
120138 ,KN ,570 ,EDM ,0093 ,Special Education ,  ,  ,3,0,3,0,3,0,0,0,0,0,0,0,0,0,0,3,0,10KS0093EDMX,
120138 ,KN ,570 ,MS ,0093 ,Special Education ,  ,  ,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,10KS0093MS,
120138 ,KN ,570 ,NDEG ,0093 ,Special Education ,  ,  ,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,10KS0093NDEG,
120138 ,KN ,570 ,PHD ,0093 ,Special Education ,  ,  ,22,3,19,0,14,1,3,2,0,0,0,2,0,3,0,11,11,10KS0093PHD,
120138 ,KN ,613 ,BS ,0094 ,Early Childhood Education ,  ,  ,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,10KN0094BS,
120138 ,KN ,613 ,BS ,0094 ,Early Childhood Education ,3957 ,ECh: Anthropology ,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,10KN3957BS,
120138 ,KN ,613 ,BS ,0094 ,Early Childhood Education ,3968 ,ECh: Language arts ,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,2,0,10KN3968BS,
120138 ,KN ,613 ,BS ,0094 ,Early Childhood Education ,3969 ,ECh: Linguistics ,2,1,1,0,1,0,0,0,0,0,0,1,0,0,0,1,1,10KN3969BS,
120138 ,KN ,613 ,BS ,0094 ,Early Childhood Education ,3970 ,ECh: Mathematics ,3,0,3,0,1,0,0,1,0,1,0,0,0,0,0,3,0,10KN3970BS,
120138 ,KN ,613 ,BS ,0094 ,Early Childhood Education ,3975 ,ECh: Psychology ,4,0,4,0,3,0,0,1,0,0,0,0,0,0,0,4,0,10KN3975BS,
120138 ,KN ,613 ,BS ,0094 ,Early Childhood Education ,3976 ,ECh: Sociology ,3,0,3,0,0,1,2,0,0,0,0,0,0,2,0,3,0,10KN3976BS,
120138 ,KN ,613 ,BS ,0094 ,Early Childhood Education ,4010 ,ECh: Italian ,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,10KN4010BS,
120138 ,KN ,613 ,BS ,0094 ,Early Childhood Education ,4014 ,ECh: Spanish ,5,0,5,0,4,0,0,1,0,0,0,0,0,0,0,5,0,10KN4014BS,
120138 ,KN ,613 ,BS ,0095 ,Elementary Education ,  ,  ,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,10KN0095BS,
120138 ,KN ,613 ,BS ,0095 ,Elementary Education ,3942 ,EIEd: Earth Science ,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,10KN3942BS,
120138 ,KN ,613 ,BS ,0095 ,Elementary Education ,3946 ,EIEd: History ,12,5,7,0,8,0,1,3,0,0,0,0,0,1,0,11,1,10KN3946BS,
120138 ,KN ,613 ,BS ,0095 ,Elementary Education ,3947 ,EIEd: Language Arts ,48,5,43,0,37,4,3,3,0,0,1,0,0,3,1,48,0,10KN3947BS,
120138 ,KN ,613 ,BS ,0095 ,Elementary Education ,3949 ,EIEd: Mathematics ,75,8,67,0,65,5,0,2,0,0,3,0,0,0,0,75,0,10KN3949BS,
120138 ,KN ,613 ,BS ,0095 ,Elementary Education ,3953 ,EIEd: Political Science ,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,10KN3953BS,
120138 ,KN ,613 ,BS ,0095 ,Elementary Education ,3954 ,ElEd: Psychology ,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,2,0,10KN3954BS,
120138 ,KN ,613 ,BS ,0095 ,Elementary Education ,3955 ,ElEd: Sociology ,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,10KN3955BS,
120138 ,KN ,613 ,BS ,0095 ,Elementary Education ,3995 ,EIEd: Chinese ,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,10KN3995BS,
120138 ,KN ,613 ,BS ,0095 ,Elementary Education ,3996 ,EIEd: French ,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,10KN3996BS,
120138 ,KN ,613 ,BS ,0095 ,Elementary Education ,3997 ,EIEd: German ,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,10KN3997BS,
120138 ,KN ,613 ,BS ,0095 ,Elementary Education ,4004 ,EIEd: Spanish ,25,0,25,0,22,0,0,3,0,0,0,0,0,0,0,25,0,10KN4004BS,
120138 ,KN ,613 ,BS ,0095 ,Elementary Education ,5193 ,General Sciences ,21,1,20,0,17,1,1,2,0,0,0,0,0,1,0,21,0,10KN5193BS,
120138 ,KN ,613 ,BS ,0095 ,Elementary Education ,5194 ,ESL/Bilingual Education ,8,0,8,0,3,1,0,3,0,0,0,1,0,0,0,8,0,10KN5194BS,
120138 ,KN ,613 ,CAS ,1144 ,Curriculum and Instruction ,  ,  ,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,10KS1144CAS,
120138 ,KN ,613 ,EDD ,1144 ,Curriculum and Instruction ,  ,  ,6,2,4,0,3,0,2,0,1,0,0,0,0,2,1,5,1,10KS1144EDD,
120138 ,KN ,613 ,EDM ,0095 ,Elementary Education ,  ,  ,10,1,9,0,3,3,2,2,0,0,0,0,0,3,0,9,1,10KS0095EDM,
120138 ,KN ,613 ,EDM ,0095 ,Elementary Education ,0211 ,Elementary Ed - Cert ,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,10KS0211EDM,
120138 ,KN ,613 ,EDM ,1144 ,Curriculum and Instruction ,  ,  ,34,4,30,0,23,3,4,2,0,0,1,1,0,5,0,33,1,10KS1144EDM,
120138 ,KN ,613 ,EDM ,5082 ,Early Childhood Education ,  ,  ,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,2,0,10KS5082EDM,
120138 ,KN ,613 ,EDM ,8527 ,Secondary Education ,  ,  ,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,10KS8527EDM,
120138 ,KN ,613 ,EDM ,8527 ,Secondary Education ,5224 ,English ,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,10KS8527EDM,
120138 ,KN ,613 ,EDM ,8527 ,Secondary Education ,5225 ,Social Studies ,6,5,1,0,4,1,0,1,0,0,0,0,0,0,0,6,0,10KS8527EDM,
120138 ,KN ,613 ,EDM ,8527 ,Secondary Education ,5226 ,Sciences ,3,2,1,0,3,0,0,0,0,0,0,0,0,0,0,3,0,10KS8527EDM,
