Term/Year Code,Coll,Dept,Degree,Major code,Major Name,Conc code,Concentration Name (if any),Total,Men,Women,Unknown,Caucasian,Asian American,African American,Hispanic,Native American,Hawaiian/Pacific Isl,Multiracial,International,Unknown,All   African American,All    Native American,All Hawaiian/ Pac Isl,All Asian,Illinois,Non-Illinois,
120208 ,KL ,698 ,MS ,0037 ,Food Science & Human Nutrition ,0038 ,Food Science ,23,10,13,0,7,2,0,1,0,0,1,12,0,0,0,0,3,6,17,10KS0037MS
120208 ,KL ,698 ,MS ,0037 ,Food Science & Human Nutrition ,0040 ,Human Nutrition ,21,2,19,0,7,2,1,5,0,0,0,6,0,1,1,0,2,13,8,10KS0037MS
120208 ,KL ,698 ,MS ,0037 ,Food Science & Human Nutrition ,5166 ,Professional Science Masters ,5,1,4,0,1,1,0,0,0,0,0,3,0,0,0,0,1,1,4,1PKS0037MS
120208 ,KL ,698 ,PHD ,0037 ,Food Science & Human Nutrition ,0038 ,Food Science ,32,16,16,0,3,1,0,0,0,0,0,28,0,0,0,0,1,5,27,10KS0037PHD
120208 ,KL ,698 ,PHD ,0037 ,Food Science & Human Nutrition ,0040 ,Human Nutrition ,13,4,9,0,3,0,0,0,0,0,0,10,0,0,0,0,0,2,11,10KS0037PHD
120208 ,KL ,741 ,BS ,0025 ,Technical Systems Management ,  ,  ,199,161,38,0,98,12,28,48,0,0,7,5,1,29,1,3,18,187,12,10KL0025BS
120208 ,KL ,741 ,BSAG ,5163 ,Agricultural & Biological Engr ,  ,  ,45,24,21,0,22,9,0,5,0,0,1,8,0,2,0,0,11,34,11,10KL5163BSAG
120208 ,KL ,741 ,MS ,0025 ,Technical Systems Management ,  ,  ,3,2,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,10KS0025MS
120208 ,KL ,741 ,MS ,0025 ,Technical Systems Management ,5166 ,Professional Science Masters ,5,5,0,0,4,0,0,0,0,0,0,1,0,0,0,0,0,4,1,1PKS0025MS
120208 ,KL ,793 ,BS ,0048 ,Human Development & Family St ,0049 ,Child and Adolescent Dev ,196,17,179,0,67,19,27,76,0,0,5,0,2,33,6,1,23,187,9,10KL0049BS
120208 ,KL ,793 ,BS ,0048 ,Human Development & Family St ,0050 ,Family Studies ,59,8,51,0,20,5,9,21,0,0,2,2,0,11,0,0,6,57,2,10KL0050BS
120208 ,KL ,793 ,PHD ,5577 ,Human Dvlpmt & Family Studies ,  ,  ,25,1,24,0,5,0,3,6,0,0,2,9,0,5,0,0,1,4,21,10KS5577PHD
120208 ,KL ,802 ,BS ,0030 ,Crop Sciences ,0031 ,Agroecology ,11,3,8,0,7,1,0,2,0,0,0,1,0,0,1,0,1,9,2,10KL0031BS
120208 ,KL ,802 ,BS ,0030 ,Crop Sciences ,0031 ,Agroecology ,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,10KL8037BS
120208 ,KL ,802 ,BS ,0030 ,Crop Sciences ,0032 ,Plant Protection ,5,4,1,0,4,0,0,1,0,0,0,0,0,0,0,0,0,5,0,10KL0032BS
120208 ,KL ,802 ,BS ,0030 ,Crop Sciences ,0033 ,Crops ,12,7,5,0,10,0,1,1,0,0,0,0,0,1,0,0,0,12,0,10KL0033BS
120208 ,KL ,802 ,BS ,0030 ,Crop Sciences ,0034 ,Crop Agribusiness ,18,13,5,0,14,0,0,1,0,0,1,2,0,0,0,0,1,16,2,10KL0034BS
120208 ,KL ,802 ,BS ,0030 ,Crop Sciences ,0035 ,Plant Biotech & Molecular Bio ,36,20,16,0,23,3,1,4,0,0,2,3,0,1,1,0,5,31,5,10KL0035BS
120208 ,KL ,802 ,BS ,0030 ,Crop Sciences ,0036 ,Biological Sciences ,7,4,3,0,7,0,0,0,0,0,0,0,0,0,0,0,0,6,1,10KL0036BS
120208 ,KL ,802 ,BS ,0030 ,Crop Sciences ,5560 ,Horticultural Food Systems ,11,4,6,1,8,1,0,2,0,0,0,0,0,0,1,0,1,10,1,10KL5560BS
120208 ,KL ,802 ,BS ,0063 ,Horticulture ,0065 ,Production and Management ,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,10KL0063BSX
120208 ,KL ,802 ,BS ,5623 ,Computer Science&Crop Sciences ,  ,  ,11,9,2,0,2,6,0,0,0,0,0,2,1,0,0,0,6,7,4,10KL5623BS
120208 ,KL ,802 ,BS ,5623 ,Computer Science&Crop Sciences ,  ,  ,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,10KL8037BS
120208 ,KL ,802 ,MS ,0030 ,Crop Sciences ,  ,  ,28,16,12,0,19,0,0,2,0,0,0,7,0,0,0,0,0,12,16,10KS0030MS
120208 ,KL ,802 ,MS ,0030 ,Crop Sciences ,  ,  ,29,14,15,0,21,1,1,0,0,0,3,0,3,2,1,0,2,11,18,10KS0030MSU
120208 ,KL ,802 ,MS ,5461 ,Plant Biotechnology ,5166 ,Professional Science Masters ,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1PKS5461MS
120208 ,KL ,802 ,NDEG ,0063 ,Horticulture ,  ,  ,2,0,2,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,2,1PKL0063NDEU
120208 ,KL ,802 ,PHD ,0030 ,Crop Sciences ,  ,  ,51,36,15,0,18,0,1,0,0,0,0,32,0,1,0,0,0,12,39,10KS0030PHD
120208 ,KL ,875 ,BS ,0051 ,Natural Resrcs & Environ Sci ,0057 ,Fish and Wildlife Conservation ,13,8,5,0,11,1,0,0,0,0,0,1,0,0,0,0,1,10,3,10KL0051BS
120208 ,KL ,875 ,BS ,0051 ,Natural Resrcs & Environ Sci ,5239 ,Humn Dimnsns of the Environmnt ,64,20,44,0,41,3,2,9,0,0,2,7,0,3,2,0,5,54,10,10KL0051BS
120208 ,KL ,875 ,BS ,0051 ,Natural Resrcs & Environ Sci ,5240 ,Resrce Cons & Restoration Ecol ,12,10,2,0,7,2,0,1,0,0,0,2,0,0,0,0,2,9,3,10KL0051BS
120208 ,KL ,875 ,BS ,0051 ,Natural Resrcs & Environ Sci ,5241 ,Globl Chg & Landscape Dynamics ,2,0,2,0,0,0,0,1,0,0,1,0,0,0,0,0,1,2,0,10KL0051BS
120208 ,KL ,875 ,BS ,0051 ,Natural Resrcs & Environ Sci ,5685 ,Environmental Science & Mgmt ,61,32,29,0,32,1,1,9,0,0,1,17,0,3,0,0,2,44,17,10KL0051BS
120208 ,KL ,875 ,BS ,0051 ,Natural Resrcs & Environ Sci ,5686 ,Ecosys Stewardhip Rest Ecol ,27,15,12,0,15,1,0,6,0,0,0,5,0,0,1,0,2,20,7,10KL0051BS
120208 ,KL ,875 ,BS ,0051 ,Natural Resrcs & Environ Sci ,5687 ,Fish Wildlife Conserve Biol ,83,37,46,0,53,5,5,16,0,0,2,2,0,7,0,0,7,79,4,10KL0051BS
120208 ,KL ,875 ,MS ,0190 ,Natural Res & Env Sciences ,  ,  ,50,20,30,0,41,2,0,1,0,0,1,5,0,0,0,0,3,17,33,10KS0190MS
120208 ,KL ,875 ,MS ,0190 ,Natural Res & Env Sciences ,  ,  ,40,12,27,1,33,0,1,5,0,0,0,0,1,2,0,0,0,20,20,10KS0190MSU
120208 ,KL ,875 ,PHD ,0190 ,Natural Res & Env Sciences ,  ,  ,49,27,22,0,26,0,1,2,0,0,2,18,0,3,1,0,0,12,37,10KS0190PHD
120208 ,KL ,971 ,MS ,0191 ,Nutritional Sciences ,  ,  ,19,8,11,0,9,2,0,3,0,0,1,4,0,0,0,0,3,8,11,10KS0191MS
120208 ,KL ,971 ,PHD ,0191 ,Nutritional Sciences ,  ,  ,39,8,31,0,14,6,1,6,0,0,1,11,0,1,1,0,7,7,32,10KS0191PHD
120208 ,KL ,  ,  ,  ,"Agr, Cons, Env Sci ",  ,***College total*** ,3521,1512,2002,7,1957,275,191,564,2,1,86,397,48,250,35,12,356,2729,792, 
 ,,,,,,,,,,,,,,,,,,,,,,,,,,,
 ,,,,,,,,,,,,,,,,,,,,,,,,,,,
120208 ,KM ,  ,  ,  ,Business ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 
120208 ,KM ,230 ,MBA ,9875 ,Business Administration (MBA) ,  ,  ,42,23,19,0,13,3,2,2,0,0,2,20,0,4,0,0,4,15,27,10KS9875MBA
120208 ,KM ,230 ,MBA ,9875 ,Business Administration (MBA) ,4064 ,MBA ,43,23,20,0,26,6,5,1,0,0,2,3,0,6,0,0,7,41,2,10KS4064MBA
120208 ,KM ,260 ,BS ,0075 ,Finance ,  ,  ,476,327,149,0,269,84,22,50,0,0,13,31,7,28,4,2,100,410,66,10KM0075BS
120208 ,KM ,260 ,BS ,0075 ,Finance ,  ,  ,190,131,59,0,89,60,0,14,1,1,10,13,2,1,1,1,69,157,33,10KM8037BS
120208 ,KM ,260 ,MS ,5624 ,Finance ,  ,  ,132,71,61,0,5,4,0,2,0,0,0,121,0,0,0,0,4,8,124,10KS5624MSK
120208 ,KM ,260 ,MS ,5624 ,Finance ,5466 ,Accountancy ,9,4,5,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,9,10KS5624MSK
120208 ,KM ,260 ,MS ,5624 ,Finance ,5877 ,Data Analytics in Finance ,7,4,3,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,7,10KS5624MSK
120208 ,KM ,260 ,PHD ,5624 ,Finance ,  ,  ,17,12,5,0,1,1,0,0,0,0,0,15,0,0,0,0,1,1,16,10KS5624PHD
120208 ,KM ,346 ,BS ,0071 ,Accountancy ,  ,  ,622,337,285,0,254,101,14,72,0,0,16,158,7,16,4,4,118,418,204,10KM0071BS
120208 ,KM ,346 ,BS ,0071 ,Accountancy ,  ,  ,206,99,107,0,67,55,2,11,0,0,3,64,4,2,1,1,57,128,78,10KM8037BS
120208 ,KM ,346 ,MAS ,5666 ,Accountancy ,  ,  ,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,10KS5666MAS
120208 ,KM ,346 ,MAS ,5666 ,Accountancy ,5101 ,Taxation ,47,25,22,0,23,6,5,5,0,0,1,7,0,5,0,0,7,38,9,10KS5666MAS
120208 ,KM ,346 ,MAS ,5666 ,Accountancy ,5538 ,Data Analytics in Accountancy ,4,2,2,0,1,0,0,0,0,0,0,3,0,0,0,0,0,1,3,10KS5666MAS
120208 ,KM ,346 ,MAS ,5666 ,Accountancy ,5899 ,Financial Reporting& Assurance ,112,53,59,0,43,13,2,7,0,0,3,43,1,2,0,0,16,60,52,10KS5666MAS
120208 ,KM ,346 ,MS ,5666 ,Accountancy ,  ,  ,68,24,44,0,8,5,1,2,0,0,0,52,0,1,0,0,5,13,55,10KS5666MSK
120208 ,KM ,346 ,MS ,5666 ,Accountancy ,  ,  ,454,258,195,1,209,86,32,38,0,0,11,2,76,45,9,4,135,110,344,1PKS5666MSU
120208 ,KM ,346 ,MS ,5666 ,Accountancy ,5538 ,Data Analytics in Accountancy ,8,0,8,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,8,10KS5666MSK
120208 ,KM ,346 ,NDEG ,5666 ,Accountancy ,  ,  ,24,14,10,0,7,7,1,6,0,0,0,0,3,1,0,1,9,3,21,1EKS5666NDEU
120208 ,KM ,346 ,NDEG ,5666 ,Accountancy ,  ,  ,25,12,13,0,9,4,2,3,0,0,0,1,6,2,0,0,6,6,19,1PKS5666NDEU
120208 ,KM ,346 ,PHD ,5666 ,Accountancy ,  ,  ,14,7,7,0,6,0,0,0,0,0,0,8,0,0,0,0,0,0,14,10KS5666PHD
120208 ,KM ,902 ,BS ,1432 ,Marketing ,  ,  ,121,52,69,0,68,18,8,15,0,0,4,8,0,8,1,1,23,104,17,10KM1432BS
120208 ,KM ,902 ,BS ,1432 ,Marketing ,  ,  ,127,31,96,0,76,27,4,9,0,0,4,7,0,4,0,1,31,110,17,10KM8037BS
120208 ,KM ,902 ,BS ,5070 ,Information Sys & Info Tech ,  ,  ,2,2,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,1,1,10KM5070BS
120208 ,KM ,902 ,BS ,5070 ,Information Sys & Info Tech ,  ,  ,4,2,2,0,2,1,0,1,0,0,0,0,0,0,0,0,1,3,1,10KM8037BS
120208 ,KM ,902 ,BS ,5071 ,Supply Chain Management ,  ,  ,9,3,6,0,6,2,0,0,0,0,0,0,1,0,0,0,2,9,0,10KM5071BS
120208 ,KM ,902 ,BS ,5071 ,Supply Chain Management ,  ,  ,69,27,42,0,37,14,2,9,0,0,3,4,0,2,1,1,16,60,9,10KM8037BS
120208 ,KM ,902 ,BS ,5072 ,Business Process Management ,  ,  ,4,4,0,0,1,3,0,0,0,0,0,0,0,0,0,0,3,2,2,10KM5072BS
120208 ,KM ,902 ,BS ,5073 ,Management ,  ,  ,9,3,6,0,5,0,0,1,0,0,0,2,1,0,1,0,0,7,2,10KM5073BS
120208 ,KM ,902 ,BS ,5073 ,Management ,0086 ,Entrepreneurship ,10,9,1,0,7,0,1,1,0,0,0,1,0,1,0,0,0,9,1,10KM5073BS
120208 ,KM ,902 ,BS ,5073 ,Management ,0086 ,Entrepreneurship ,9,3,6,0,6,3,0,0,0,0,0,0,0,0,0,0,3,8,1,10KM8037BS
120208 ,KM ,902 ,BS ,5073 ,Management ,5074 ,International Business ,20,8,12,0,9,3,3,3,0,0,1,1,0,4,0,0,3,17,3,10KM5073BS
120208 ,KM ,902 ,BS ,5073 ,Management ,5074 ,International Business ,8,2,6,0,3,3,0,1,0,0,1,0,0,0,0,1,4,6,2,10KM8037BS
120208 ,KM ,902 ,BS ,5073 ,Management ,5075 ,General Management ,21,14,7,0,7,3,3,2,0,1,0,4,1,3,0,1,3,18,3,10KM5073BS
120208 ,KM ,902 ,BS ,5073 ,Management ,5075 ,General Management ,11,6,5,0,4,2,1,3,0,0,1,0,0,2,0,0,2,9,2,10KM8037BS
120208 ,KM ,902 ,BS ,5597 ,Information Systems ,  ,  ,59,39,20,0,21,23,0,6,0,0,1,8,0,3,2,0,24,43,16,10KM5597BS
120208 ,KM ,902 ,BS ,5597 ,Information Systems ,  ,  ,53,22,31,0,17,20,1,7,0,0,1,6,1,1,0,0,22,39,14,10KM8037BS
120208 ,KM ,902 ,BS ,5600 ,Operations Management ,  ,  ,17,7,10,0,8,4,1,2,0,0,0,1,1,1,0,0,4,12,5,10KM5600BS
120208 ,KM ,902 ,BS ,5600 ,Operations Management ,  ,  ,13,7,6,0,5,4,2,2,0,0,0,0,0,2,0,0,4,13,0,10KM8037BS
120208 ,KM ,902 ,BS ,5741 ,STR BUS DEV & Entrepreneurship ,  ,  ,17,13,4,0,5,2,1,4,0,0,1,4,0,1,0,0,3,12,5,10KM5741BS
120208 ,KM ,902 ,BS ,5741 ,STR BUS DEV & Entrepreneurship ,  ,  ,2,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,10KM8037BS
120208 ,KM ,902 ,MS ,0079 ,Business Administration ,  ,  ,25,6,18,1,0,1,0,0,0,0,0,24,0,0,0,0,1,0,25,10KS0079MS
120208 ,KM ,902 ,MS ,5148 ,Technology Management ,  ,  ,52,33,19,0,12,6,1,0,0,0,0,32,1,1,0,0,6,17,35,10KS5148MSK
120208 ,KM ,902 ,MS ,5148 ,Technology Management ,5469 ,Info Technology and Control ,3,2,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,10KS5148MSK
120208 ,KM ,902 ,MS ,5148 ,Technology Management ,5470 ,Supply Chain Management ,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,10KS5148MSK
120208 ,KM ,902 ,MS ,5148 ,Technology Management ,5500 ,Business Data Analytics ,9,4,5,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,9,10KS5148MSK
120208 ,KM ,902 ,MS ,5590 ,Management ,  ,  ,45,20,25,0,24,10,4,4,0,0,1,2,0,4,0,0,11,41,4,1PKS5590MS
120208 ,KM ,902 ,MS ,5590 ,Management ,  ,  ,155,84,71,0,50,24,11,16,1,1,3,1,48,17,3,2,60,39,116,1PKS5590MSU
120208 ,KM ,902 ,NDEG ,5590 ,Management ,  ,  ,10,5,5,0,3,1,1,2,0,0,0,0,3,2,1,0,3,3,7,1EKS5590NDEU
120208 ,KM ,902 ,NDEG ,5590 ,Management ,  ,  ,2,2,0,0,0,0,0,0,0,0,0,0,2,1,0,0,1,0,2,1PKS5590NDEU
120208 ,KM ,902 ,PHD ,0079 ,Business Administration ,  ,  ,40,19,21,0,4,1,0,0,0,0,0,35,0,0,0,0,1,1,39,10KS0079PHD
120208 ,KM ,952 ,MBA ,9875 ,Business Administration (MBA) ,  ,  ,3539,2399,1132,8,1625,645,160,231,3,8,59,15,793,237,42,18,1164,1020,2519,10KS9875MBAU
120208 ,KM ,952 ,NDEG ,9875 ,Business Administration (MBA) ,  ,  ,122,75,46,1,58,16,7,16,0,0,1,0,24,10,0,0,28,29,93,10KS9875NDEU
120208 ,KM ,952 ,NDEG ,9875 ,Business Administration (MBA) ,  ,  ,234,158,76,0,120,32,15,28,0,0,3,2,34,19,3,0,49,80,154,1EKS9875NDEU
120208 ,KM ,952 ,NONE ,0070 ,Curric Unassigned ,  ,  ,910,546,363,1,453,193,36,101,0,0,27,82,18,50,6,4,221,741,169,10KM0070NONE
120208 ,KM ,  ,  ,  ,Business ,  ,***College total*** ,8233,5035,3186,12,3667,1498,351,677,5,11,172,818,1034,487,79,42,2233,3863,4370, 
 ,,,,,,,,,,,,,,,,,,,,,,,,,,,
 ,,,,,,,,,,,,,,,,,,,,,,,,,,,
120208 ,KN ,  ,  ,  ,Education ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 
120208 ,KN ,335 ,BS ,5391 ,Learning and Education Studies ,  ,  ,8,1,7,0,2,1,1,1,0,0,0,3,0,1,0,0,1,5,3,10KN5391BS
120208 ,KN ,335 ,BS ,5391 ,Learning and Education Studies ,5387 ,Applied Learning Science ,3,0,3,0,2,0,0,0,0,0,1,0,0,1,1,0,0,3,0,10KN5391BS
120208 ,KN ,335 ,BS ,5391 ,Learning and Education Studies ,5388 ,Ed Equlty & Cltrl Understandng ,14,4,10,0,4,0,6,4,0,0,0,0,0,6,1,0,0,12,2,10KN5391BS
