Term/Year Code,Coll,Dept,Degree,Major code,Major Name,Conc code,Concentration Name (if any),Total,Men,Women,Unknown,Caucasian,Asian American,African American,Hispanic,Native American,Hawaiian/Pacific Isl,Multiracial,International,Unknown,All   African American,All    Native American,All Hawaiian/ Pac Isl,All Asian,Illinois,Non-Illinois
120108 ,KL ,538 ,BS ,0002 ,Animal Sciences ,5269 ,"Science, Pre-Vet Med and Med ",130,26,103,1,96,4,3,20,0,1,0,4,2,3,0,124,6,10KL0002BS,
120108 ,KL ,538 ,MS ,0002 ,Animal Sciences ,  ,  ,54,23,31,0,39,1,1,1,0,0,0,11,1,1,0,37,17,10KS0002MS,
120108 ,KL ,538 ,MS ,4026 ,Bioinformatics ,5099 ,Animal Science ,4,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,10KS5099MS,
120108 ,KL ,538 ,NONE ,0002 ,Animal Sciences ,  ,  ,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,10KL0002NONE,
120108 ,KL ,538 ,NONE ,0002 ,Animal Sciences ,8596 ,Animal Sciences ,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,10KL0002NONE,
120108 ,KL ,538 ,PHD ,0002 ,Animal Sciences ,  ,  ,54,33,21,0,23,0,0,1,0,0,0,30,0,0,0,10,44,10KS0002PHD,
120108 ,KL ,698 ,BS ,0037 ,Food Science & Human Nutrition ,0038 ,Food Science ,107,29,78,0,60,14,4,4,0,1,3,21,0,4,1,86,21,10KL0038BS,
120108 ,KL ,698 ,BS ,0037 ,Food Science & Human Nutrition ,0039 ,Food Industry and Business ,26,12,14,0,17,0,1,3,0,0,0,4,1,1,0,21,5,10KL0039BS,
120108 ,KL ,698 ,BS ,0037 ,Food Science & Human Nutrition ,0040 ,Human Nutrition ,111,16,95,0,68,13,7,7,0,2,3,9,2,7,0,96,15,10KL0040BS,
120108 ,KL ,698 ,BS ,0037 ,Food Science & Human Nutrition ,0041 ,Dietetics ,65,1,64,0,55,4,1,0,0,0,2,2,1,1,1,61,4,10KL0041BS,
120108 ,KL ,698 ,BS ,0037 ,Food Science & Human Nutrition ,0042 ,Hospitality Management ,63,16,47,0,44,3,2,6,0,0,0,8,0,2,0,54,9,10KL0042BS,
120108 ,KL ,698 ,MS ,0037 ,Food Science & Human Nutrition ,  ,  ,10,0,10,0,1,0,0,0,0,0,0,9,0,0,0,1,9,10KS0037MS,
120108 ,KL ,698 ,MS ,0037 ,Food Science & Human Nutrition ,0038 ,Food Science ,16,7,9,0,9,0,1,0,0,0,0,6,0,1,0,5,11,10KS0037MS,
120108 ,KL ,698 ,MS ,0037 ,Food Science & Human Nutrition ,0040 ,Human Nutrition ,7,2,5,0,3,0,1,0,0,0,0,3,0,1,0,3,4,10KS0037MS,
120108 ,KL ,698 ,MS ,0037 ,Food Science & Human Nutrition ,5166 ,Professional Science Masters ,5,3,2,0,2,1,0,0,0,0,1,1,0,0,0,2,3,1PKS0037MS,
120108 ,KL ,698 ,PHD ,0037 ,Food Science & Human Nutrition ,  ,  ,22,8,14,0,6,1,0,0,0,0,0,15,0,0,0,3,19,10KS0037PHD,
120108 ,KL ,698 ,PHD ,0037 ,Food Science & Human Nutrition ,0038 ,Food Science ,5,1,4,0,2,1,0,0,0,0,0,2,0,0,0,2,3,10KS0037PHD,
120108 ,KL ,698 ,PHD ,0037 ,Food Science & Human Nutrition ,0040 ,Human Nutrition ,2,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,2,10KS0037PHD,
120108 ,KL ,741 ,BS ,0025 ,Technical Systems Management ,  ,  ,149,139,10,0,102,10,12,14,0,0,2,8,1,12,0,137,12,10KL0025BS,
120108 ,KL ,741 ,BSAG ,0029 ,Agr Engineering & Agr Science ,  ,  ,41,35,6,0,34,2,1,2,0,0,1,1,0,2,0,39,2,10KL0029BSAG,
120108 ,KL ,741 ,BSAG ,5163 ,Agricultural & Biological Engr ,  ,  ,29,24,5,0,20,6,1,1,0,0,0,1,0,1,0,25,4,10KL5163BSAG,
120108 ,KL ,793 ,BS ,0043 ,Agr & Environmental Cmc & Educ ,0046 ,Agricultural Leadership ,14,6,8,0,11,0,3,0,0,0,0,0,0,3,0,13,1,10KL0046BS,
120108 ,KL ,793 ,BS ,0043 ,Agr & Environmental Cmc & Educ ,0047 ,Agricultural Education ,26,7,19,0,23,1,1,0,0,0,1,0,0,2,0,25,1,10KL0047BS,
120108 ,KL ,793 ,BS ,0043 ,Agr & Environmental Cmc & Educ ,5033 ,"Agr, Cons, Env Sci Communictn ",50,13,37,0,47,0,2,0,0,0,1,0,0,3,1,50,0,10KL5033BS,
120108 ,KL ,793 ,BS ,0048 ,Human Development & Family St ,0049 ,Child and Adolescent Dev ,149,11,137,1,98,15,17,8,0,1,2,5,3,17,0,140,9,10KL0049BS,
120108 ,KL ,793 ,BS ,0048 ,Human Development & Family St ,0050 ,Family Studies ,64,9,54,1,44,0,5,10,0,0,3,0,2,6,0,60,4,10KL0050BS,
120108 ,KL ,793 ,MS ,0181 ,Agricultural Education ,  ,  ,6,2,4,0,5,0,0,0,0,0,1,0,0,0,0,4,2,10KS0181MS,
120108 ,KL ,793 ,MS ,0183 ,Human & Community Development ,  ,  ,3,0,3,0,3,0,0,0,0,0,0,0,0,0,0,3,0,10KS0183MS,
120108 ,KL ,793 ,PHD ,0183 ,Human & Community Development ,  ,  ,22,4,18,0,13,1,3,0,0,0,1,4,0,3,0,6,16,10KS0183PHD,
120108 ,KL ,793 ,PHD ,0183 ,Human & Community Development ,5126 ,Human Development & Family St ,8,3,5,0,4,2,1,1,0,0,0,0,0,1,0,2,6,10KS0183PHD,
120108 ,KL ,802 ,BS ,0030 ,Crop Sciences ,0031 ,Agroecology ,2,2,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,10KL0031BS,
120108 ,KL ,802 ,BS ,0030 ,Crop Sciences ,0033 ,Crops ,25,18,7,0,25,0,0,0,0,0,0,0,0,0,0,25,0,10KL0033BS,
120108 ,KL ,802 ,BS ,0030 ,Crop Sciences ,0034 ,Crop Agribusiness ,42,34,8,0,42,0,0,0,0,0,0,0,0,0,0,42,0,10KL0034BS,
120108 ,KL ,802 ,BS ,0030 ,Crop Sciences ,0035 ,Plant Biotech & Molecular Bio ,25,13,12,0,21,0,0,1,1,0,1,1,0,1,1,24,1,10KL0035BS,
120108 ,KL ,802 ,BS ,0030 ,Crop Sciences ,0036 ,Biological Sciences ,5,2,3,0,2,1,1,0,1,0,0,0,0,1,1,5,0,10KL0036BS,
120108 ,KL ,802 ,BS ,0030 ,Crop Sciences ,5123 ,Integrated Pest Management ,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,10KL5123BS,
120108 ,KL ,802 ,BS ,0063 ,Horticulture ,0064 ,Horticulture Science ,3,1,2,0,2,0,0,1,0,0,0,0,0,0,0,3,0,10KL0063BS,
120108 ,KL ,802 ,BS ,0063 ,Horticulture ,0064 ,Horticulture Science ,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,10KL0064BS,
120108 ,KL ,802 ,BS ,0063 ,Horticulture ,0065 ,Production and Management ,34,25,9,0,30,0,1,1,1,0,0,1,0,1,1,32,2,10KL0063BS,
120108 ,KL ,802 ,BS ,0063 ,Horticulture ,0065 ,Production and Management ,5,2,3,0,5,0,0,0,0,0,0,0,0,0,0,5,0,10KL0065BS,
120108 ,KL ,802 ,MS ,0030 ,Crop Sciences ,  ,  ,45,33,12,0,26,2,0,0,0,0,0,16,1,0,0,23,22,10KS0030MS,
120108 ,KL ,802 ,MS ,0030 ,Crop Sciences ,  ,  ,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,10KS0030MSU,
120108 ,KL ,802 ,MS ,4026 ,Bioinformatics ,5100 ,Crop Science ,6,5,1,0,0,0,0,0,0,0,0,6,0,0,0,0,6,10KS5100MS,
120108 ,KL ,802 ,PHD ,0030 ,Crop Sciences ,  ,  ,48,36,12,0,23,1,0,0,0,0,0,24,0,0,0,13,35,10KS0030PHD,
120108 ,KL ,875 ,BS ,0051 ,Natural Resrcs & Environ Sci ,0057 ,Fish and Wildlife Conservation ,21,14,7,0,17,2,0,1,0,0,0,1,0,0,0,20,1,10KL0051BS,
120108 ,KL ,875 ,BS ,0051 ,Natural Resrcs & Environ Sci ,0057 ,Fish and Wildlife Conservation ,28,15,13,0,24,0,0,3,0,0,0,1,0,0,0,27,1,10KL0057BS,
120108 ,KL ,875 ,BS ,0051 ,Natural Resrcs & Environ Sci ,3870 ,Forest Science ,7,6,1,0,6,0,0,1,0,0,0,0,0,0,0,7,0,10KL3870BS,
120108 ,KL ,875 ,BS ,0051 ,Natural Resrcs & Environ Sci ,3871 ,Human Dimensions ,18,5,13,0,15,1,1,1,0,0,0,0,0,1,0,18,0,10KL3871BS,
120108 ,KL ,875 ,BS ,0051 ,Natural Resrcs & Environ Sci ,3872 ,Resource Ecology ,18,12,6,0,13,1,0,1,0,0,0,2,1,0,0,16,2,10KL3872BS,
120108 ,KL ,875 ,BS ,0051 ,Natural Resrcs & Environ Sci ,3873 ,Soil and Water Science ,10,6,4,0,7,1,0,2,0,0,0,0,0,0,0,9,1,10KL3873BS,
120108 ,KL ,875 ,BS ,0051 ,Natural Resrcs & Environ Sci ,5239 ,Humn Dimnsns of the Environmnt ,30,16,14,0,22,3,1,0,0,0,2,2,0,2,1,27,3,10KL0051BS,
120108 ,KL ,875 ,BS ,0051 ,Natural Resrcs & Environ Sci ,5240 ,Resrce Cons & Restoration Ecol ,42,19,23,0,31,0,0,1,0,0,3,6,1,1,0,34,8,10KL0051BS,
120108 ,KL ,875 ,BS ,0051 ,Natural Resrcs & Environ Sci ,5241 ,Globl Chg & Landscape Dynamics ,13,9,4,0,8,1,1,0,0,0,1,2,0,1,0,11,2,10KL0051BS,
120108 ,KL ,875 ,MS ,0190 ,Natural Res & Env Sciences ,  ,  ,45,26,19,0,36,2,0,1,0,0,0,6,0,0,0,18,27,10KS0190MS,
120108 ,KL ,875 ,PHD ,0190 ,Natural Res & Env Sciences ,  ,  ,25,16,9,0,11,0,0,1,0,0,1,12,0,0,1,9,16,10KS0190PHD,
120108 ,KL ,971 ,MS ,0191 ,Nutritional Sciences ,  ,  ,25,7,18,0,15,3,1,1,0,0,0,5,0,1,0,12,13,10KS0191MS,
120108 ,KL ,971 ,PHD ,0191 ,Nutritional Sciences ,  ,  ,32,9,23,0,17,4,0,2,0,0,1,8,0,1,0,10,22,10KS0191PHD,
120108 ,KL ,  ,  ,  ,"Agr, Cons, Env Sci ",  ,***College total*** ,2867,1290,1574,3,2012,160,115,144,4,5,38,364,25,128,14,2308,559, ,
 ,,,,,,,,,,,,,,,,,,,,,,,,,,
 ,,,,,,,,,,,,,,,,,,,,,,,,,,
120108 ,KM ,  ,  ,  ,Business ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , ,
120108 ,KM ,230 ,MBA ,9875 ,Business Administration (MBA) ,  ,  ,14,12,2,0,7,1,1,1,0,0,0,3,1,1,0,14,0,10KS4064MBA,
120108 ,KM ,230 ,MBA ,9875 ,Business Administration (MBA) ,  ,  ,200,130,70,0,74,24,12,3,0,0,5,78,4,12,1,100,100,10KS9875MBA,
120108 ,KM ,230 ,MBA ,9875 ,Business Administration (MBA) ,4064 ,MBA ,45,31,14,0,28,8,4,0,0,0,0,4,1,4,0,45,0,10KS4064MBA,
120108 ,KM ,260 ,BS ,0075 ,Finance ,  ,  ,436,308,128,0,242,85,12,29,0,0,6,61,1,13,1,351,85,10KM0075BS,
120108 ,KM ,260 ,MS ,0075 ,Finance ,  ,  ,3,3,0,0,0,1,0,1,0,0,0,1,0,1,0,0,3,10KS0075MS,
120108 ,KM ,260 ,MS ,0075 ,Finance ,  ,  ,117,66,51,0,7,10,0,0,0,0,0,98,2,0,0,6,111,10KS0075MSK,
120108 ,KM ,260 ,PHD ,0075 ,Finance ,  ,  ,22,11,11,0,0,1,0,0,0,0,0,21,0,0,0,1,21,10KS0075PHD,
120108 ,KM ,346 ,BS ,0071 ,Accountancy ,  ,  ,875,499,376,0,430,180,33,46,1,1,4,178,2,35,1,641,234,10KM0071BS,
120108 ,KM ,346 ,MAS ,0071 ,Accountancy ,  ,  ,225,127,98,0,152,37,2,2,0,0,1,26,5,2,0,181,44,10KS0071MAS,
120108 ,KM ,346 ,MS ,0071 ,Accountancy ,  ,  ,137,26,111,0,5,6,0,0,0,0,0,126,0,0,0,4,133,10KS0071MSK,
120108 ,KM ,346 ,MS ,5187 ,Taxation ,  ,  ,29,16,13,0,12,4,3,0,0,0,1,3,6,3,0,7,22,10KS5187MSK2,
120108 ,KM ,346 ,NDEG ,0071 ,Accountancy ,0073 ,Accountancy Postb ,10,6,4,0,5,2,0,3,0,0,0,0,0,0,0,9,1,10KM0073NDEG,
120108 ,KM ,346 ,PHD ,0071 ,Accountancy ,  ,  ,26,14,12,0,12,0,1,0,0,0,1,12,0,1,1,6,20,10KS0071PHD,
120108 ,KM ,902 ,BS ,0079 ,Business Administration ,0080 ,Marketing ,4,2,2,0,4,0,0,0,0,0,0,0,0,0,0,4,0,10KM0080BS,
120108 ,KM ,902 ,BS ,0079 ,Business Administration ,0081 ,Organizational Administration ,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,2,0,10KM0081BS,
120108 ,KM ,902 ,BS ,0079 ,Business Administration ,0086 ,Entrepreneurship ,2,2,0,0,1,1,0,0,0,0,0,0,0,0,0,2,0,10KM0086BS,
120108 ,KM ,902 ,BS ,1432 ,Marketing ,  ,  ,112,42,70,0,74,7,12,11,0,0,3,4,1,12,0,99,13,10KM1432BS,
120108 ,KM ,902 ,BS ,1432 ,Marketing ,  ,  ,89,26,63,0,62,7,7,9,0,0,4,0,0,7,1,83,6,10KM8037BS,
120108 ,KM ,902 ,BS ,5070 ,Information Sys & Info Tech ,  ,  ,18,12,6,0,12,1,1,2,0,0,1,1,0,1,0,16,2,10KM5070BS,
120108 ,KM ,902 ,BS ,5070 ,Information Sys & Info Tech ,  ,  ,14,13,1,0,4,3,4,1,0,0,1,0,1,5,0,14,0,10KM8037BS,
120108 ,KM ,902 ,BS ,5071 ,Supply Chain Management ,  ,  ,27,17,10,0,19,3,0,2,0,0,1,0,2,0,0,26,1,10KM5071BS,
120108 ,KM ,902 ,BS ,5071 ,Supply Chain Management ,  ,  ,25,15,10,0,15,5,0,1,0,0,0,4,0,0,0,21,4,10KM8037BS,
120108 ,KM ,902 ,BS ,5072 ,Business Process Management ,  ,  ,18,10,8,0,13,1,1,1,0,0,1,1,0,1,0,15,3,10KM5072BS,
120108 ,KM ,902 ,BS ,5072 ,Business Process Management ,  ,  ,5,2,3,0,2,1,0,1,0,0,1,0,0,0,0,4,1,10KM8037BS,
120108 ,KM ,902 ,BS ,5073 ,Management ,  ,  ,2,2,0,0,1,0,0,1,0,0,0,0,0,0,0,2,0,10KM5073BS,
120108 ,KM ,902 ,BS ,5073 ,Management ,0086 ,Entrepreneurship ,27,20,7,0,21,0,2,1,0,0,0,3,0,2,0,23,4,10KM5073BS,
120108 ,KM ,902 ,BS ,5073 ,Management ,0086 ,Entrepreneurship ,11,5,6,0,6,1,1,1,0,0,0,1,1,1,0,10,1,10KM8037BS,
120108 ,KM ,902 ,BS ,5073 ,Management ,5074 ,International Business ,47,20,27,0,32,5,1,7,0,0,0,2,0,1,0,43,4,10KM5073BS,
120108 ,KM ,902 ,BS ,5073 ,Management ,5074 ,International Business ,18,9,9,0,9,2,4,1,0,0,0,2,0,4,0,13,5,10KM8037BS,
120108 ,KM ,902 ,BS ,5073 ,Management ,5075 ,General Management ,56,32,23,1,39,6,3,6,0,0,1,1,0,3,1,51,5,10KM5073BS,
120108 ,KM ,902 ,BS ,5073 ,Management ,5075 ,General Management ,20,3,17,0,11,3,2,2,0,0,1,1,0,2,0,17,3,10KM8037BS,
120108 ,KM ,902 ,MS ,5148 ,Technology Management ,  ,  ,59,42,17,0,1,3,0,0,0,0,0,55,0,0,0,3,56,10KS5148MSK,
120108 ,KM ,902 ,PHD ,0079 ,Business Administration ,  ,  ,50,27,23,0,11,3,0,0,0,0,0,36,0,0,0,2,48,10KS0079PHD,
120108 ,KM ,938 ,MBA ,9875 ,Business Administration (MBA) ,  ,  ,3,1,1,1,1,0,1,0,0,0,0,0,1,1,0,3,0,10KS3924MBA2,
120108 ,KM ,938 ,MBA ,9875 ,Business Administration (MBA) ,3924 ,Executive Program ,57,47,10,0,39,6,6,1,0,0,0,3,2,6,0,52,5,10KS3924MBA2,
120108 ,KM ,952 ,NDEG ,0067 ,Nondegree ,  ,  ,61,39,22,0,0,0,0,0,0,0,0,61,0,0,0,0,61,10KM0067NDEG,
120108 ,KM ,952 ,NONE ,0070 ,Curric Unassigned ,  ,  ,1020,583,437,0,643,168,38,68,1,1,11,88,2,44,4,839,181,10KM0070NONE,
120108 ,KM ,  ,  ,  ,Business ,  ,***College total*** ,3886,2220,1664,2,1996,585,151,201,2,2,43,874,32,162,10,2709,1177, ,
 ,,,,,,,,,,,,,,,,,,,,,,,,,,
 ,,,,,,,,,,,,,,,,,,,,,,,,,,
120108 ,KN ,  ,  ,  ,Education ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , ,
120108 ,KN ,335 ,NDEG ,0067 ,Nondegree ,  ,  ,12,3,9,0,8,0,0,1,0,0,0,2,1,0,0,10,2,10KN0067NDEG,
120108 ,KN ,335 ,NONE ,4089 ,Pre-Early Chld/Elem Ed/Spec Ed ,  ,  ,287,21,266,0,227,25,10,15,0,1,4,4,1,12,0,276,11,10KN4089NONE,
120108 ,KN ,570 ,BS ,0093 ,Special Education ,  ,  ,76,8,68,0,65,2,1,4,0,0,3,1,0,1,1,74,2,10KN0093BS,
120108 ,KN ,570 ,CAS ,0093 ,Special Education ,  ,  ,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,10KS0093CAS,
120108 ,KN ,570 ,EDM ,0093 ,Special Education ,  ,  ,36,7,29,0,29,3,3,0,0,0,0,1,0,3,0,31,5,10KS0093EDM,
120108 ,KN ,570 ,MA ,0093 ,Special Education ,  ,  ,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,10KS0093MA,
120108 ,KN ,570 ,PHD ,0093 ,Special Education ,  ,  ,26,2,24,0,15,0,3,0,0,0,1,5,2,3,1,13,13,10KS0093PHD,
120108 ,KN ,613 ,BS ,0094 ,Early Childhood Education ,3960 ,ECh: Biology ,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,10KN3960BS,
120108 ,KN ,613 ,BS ,0094 ,Early Childhood Education ,3966 ,ECh: Geography ,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,10KN3966BS,
120108 ,KN ,613 ,BS ,0094 ,Early Childhood Education ,3967 ,ECh: History ,4,0,4,0,2,0,2,0,0,0,0,0,0,2,0,4,0,10KN3967BS,
120108 ,KN ,613 ,BS ,0094 ,Early Childhood Education ,3968 ,ECh: Language arts ,8,0,8,0,4,1,2,1,0,0,0,0,0,2,0,8,0,10KN3968BS,
120108 ,KN ,613 ,BS ,0094 ,Early Childhood Education ,3970 ,ECh: Mathematics ,11,0,11,0,8,2,0,0,0,0,0,1,0,0,0,9,2,10KN3970BS,
120108 ,KN ,613 ,BS ,0094 ,Early Childhood Education ,3975 ,ECh: Psychology ,10,0,10,0,5,2,1,1,0,0,0,1,0,1,0,7,3,10KN3975BS,
120108 ,KN ,613 ,BS ,0094 ,Early Childhood Education ,3976 ,ECh: Sociology ,2,0,2,0,1,0,1,0,0,0,0,0,0,1,0,2,0,10KN3976BS,
120108 ,KN ,613 ,BS ,0094 ,Early Childhood Education ,4014 ,ECh: Spanish ,5,0,5,0,4,0,0,1,0,0,0,0,0,0,0,5,0,10KN4014BS,
120108 ,KN ,613 ,BS ,0095 ,Elementary Education ,3936 ,EIEd: Anthropology ,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,10KN3936BS,
120108 ,KN ,613 ,BS ,0095 ,Elementary Education ,3940 ,EIEd: Chemisty ,2,0,2,0,1,1,0,0,0,0,0,0,0,0,0,2,0,10KN3940BS,
120108 ,KN ,613 ,BS ,0095 ,Elementary Education ,3942 ,EIEd: Earth Science ,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,10KN3942BS,
120108 ,KN ,613 ,BS ,0095 ,Elementary Education ,3945 ,EIEd: Geography ,3,0,3,0,3,0,0,0,0,0,0,0,0,0,0,3,0,10KN3945BS,
120108 ,KN ,613 ,BS ,0095 ,Elementary Education ,3946 ,EIEd: History ,15,4,11,0,12,1,0,1,0,0,1,0,0,0,0,15,0,10KN3946BS,
120108 ,KN ,613 ,BS ,0095 ,Elementary Education ,3947 ,EIEd: Language Arts ,58,1,57,0,50,2,3,3,0,0,0,0,0,3,0,57,1,10KN3947BS,
120108 ,KN ,613 ,BS ,0095 ,Elementary Education ,3948 ,EIEd: Linguistics ,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,10KN3948BS,
120108 ,KN ,613 ,BS ,0095 ,Elementary Education ,3949 ,EIEd: Mathematics ,96,5,91,0,78,11,1,5,0,0,1,0,0,1,0,93,3,10KN3949BS,
120108 ,KN ,613 ,BS ,0095 ,Elementary Education ,3950 ,EIEd: Music ,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,10KN3950BS,
120108 ,KN ,613 ,BS ,0095 ,Elementary Education ,3951 ,EIEd: Philosophy ,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,10KN3951BS,
120108 ,KN ,613 ,BS ,0095 ,Elementary Education ,3953 ,EIEd: Political Science ,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,10KN3953BS,
120108 ,KN ,613 ,BS ,0095 ,Elementary Education ,3954 ,ElEd: Psychology ,21,1,20,0,18,0,2,1,0,0,0,0,0,2,0,21,0,10KN3954BS,
120108 ,KN ,613 ,BS ,0095 ,Elementary Education ,3955 ,ElEd: Sociology ,11,0,11,0,8,0,2,1,0,0,0,0,0,2,0,11,0,10KN3955BS,
120108 ,KN ,613 ,BS ,0095 ,Elementary Education ,3956 ,EIEd: Theatre ,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,10KN3956BS,
120108 ,KN ,613 ,BS ,0095 ,Elementary Education ,3996 ,EIEd: French ,6,0,6,0,5,0,0,1,0,0,0,0,0,0,0,6,0,10KN3996BS,
120108 ,KN ,613 ,BS ,0095 ,Elementary Education ,4004 ,EIEd: Spanish ,36,3,33,0,32,2,0,2,0,0,0,0,0,0,0,35,1,10KN4004BS,
120108 ,KN ,613 ,BS ,0095 ,Elementary Education ,5193 ,General Sciences ,9,0,9,0,9,0,0,0,0,0,0,0,0,0,0,9,0,10KN5193BS,
120108 ,KN ,613 ,BS ,0095 ,Elementary Education ,5194 ,ESL/Bilingual Education ,4,0,4,0,1,3,0,0,0,0,0,0,0,0,0,3,1,10KN5194BS,
120108 ,KN ,613 ,CAS ,0095 ,Elementary Education ,  ,  ,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,10KS0095CAS,
120108 ,KN ,613 ,EDD ,0215 ,Secondary & Continuing Educ ,  ,  ,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,10KS0215EDD,
120108 ,KN ,613 ,EDD ,1144 ,Curriculum and Instruction ,  ,  ,9,3,6,0,5,1,3,0,0,0,0,0,0,3,0,7,2,10KS1144EDD,
