Term/Year Code,Coll,Dept,Degree,Major code,Major Name,Conc code,Concentration Name (if any),Total,Men,Women,Unknown,Caucasian,Asian American,African American,Hispanic,Native American,Hawaiian/Pacific Isl,Multiracial,International,Unknown,All   African American,All    Native American,All Hawaiian/ Pac Isl,All Asian,Illinois,Non-Illinois,
120198 ,KL ,342 ,MS ,0181 ,Agricultural Education ,  ,  ,23,4,19,0,21,0,1,1,0,0,0,0,0,1,0,0,0,20,3,10KS0181MSU
120198 ,KL ,402 ,BS ,5284 ,Agricultural Communications ,5287 ,Advertising ,28,8,20,0,22,1,2,2,0,0,1,0,0,4,0,0,1,28,0,10KL5284BS
120198 ,KL ,402 ,BS ,5284 ,Agricultural Communications ,5578 ,Journalism ,5,0,5,0,4,0,0,1,0,0,0,0,0,0,0,0,0,5,0,10KL5284BS
120198 ,KL ,470 ,BS ,0176 ,Agr & Consumer Economics ,5003 ,Agri-Accounting ,52,32,20,0,27,5,3,5,0,0,1,11,0,3,1,1,5,39,13,10KL5003BS
120198 ,KL ,470 ,BS ,0176 ,Agr & Consumer Economics ,5005 ,Farm Management ,13,9,4,0,12,0,0,0,0,0,0,1,0,0,0,0,0,12,1,10KL5005BS
120198 ,KL ,470 ,BS ,0176 ,Agr & Consumer Economics ,5006 ,Agribusiness Markets & Mgmt ,134,102,32,0,101,5,6,8,0,0,3,10,1,7,2,0,7,120,14,10KL5006BS
120198 ,KL ,470 ,BS ,0176 ,Agr & Consumer Economics ,5006 ,Agribusiness Markets & Mgmt ,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,10KL8037BS
120198 ,KL ,470 ,BS ,0176 ,Agr & Consumer Economics ,5007 ,Consumer Economics & Finance ,163,126,37,0,107,18,4,21,0,0,1,11,1,5,0,0,18,143,20,10KL5007BS
120198 ,KL ,470 ,BS ,0176 ,Agr & Consumer Economics ,5008 ,Envirnmntal Economics & Policy ,44,25,19,0,28,5,2,4,0,0,1,4,0,3,1,0,6,37,7,10KL5008BS
120198 ,KL ,470 ,BS ,0176 ,Agr & Consumer Economics ,5010 ,"Policy, Intl Trade, & Dvlpmt ",30,12,18,0,15,6,1,2,0,0,0,6,0,1,0,0,6,17,13,10KL5010BS
120198 ,KL ,470 ,BS ,0176 ,Agr & Consumer Economics ,5011 ,Public Policy and Law ,80,44,36,0,50,7,5,13,0,0,2,2,1,7,0,0,8,71,9,10KL5011BS
120198 ,KL ,470 ,BS ,0176 ,Agr & Consumer Economics ,5136 ,Financial Planning ,117,85,32,0,83,13,8,9,0,0,1,2,1,10,0,0,14,110,7,10KL5136BS
120198 ,KL ,470 ,BS ,0176 ,Agr & Consumer Economics ,5316 ,Finance in Agri-Business ,76,52,24,0,48,8,4,9,0,0,0,7,0,4,0,0,8,69,7,10KL5316BS
120198 ,KL ,470 ,MS ,5273 ,Agricultural & Applied Econ ,  ,  ,22,16,6,0,9,1,0,0,0,0,1,11,0,0,0,0,2,7,15,10KS5273MS
120198 ,KL ,470 ,PHD ,5273 ,Agricultural & Applied Econ ,  ,  ,65,32,33,0,5,4,1,2,0,0,0,52,1,1,0,0,4,4,61,10KS5273PHD
120198 ,KL ,483 ,NDEG ,0067 ,Nondegree ,  ,  ,100,52,48,0,52,0,2,7,0,0,0,38,1,2,0,0,1,63,37,10KL0067NDEG
120198 ,KL ,483 ,NONE ,5621 ,ACES Undeclared ,  ,  ,90,47,43,0,46,9,9,17,0,0,3,6,0,12,2,0,11,83,7,10KL5621NONE
120198 ,KL ,538 ,BS ,0002 ,Animal Sciences ,5268 ,Companion Animal & Equine Sci ,64,7,55,2,29,7,3,19,0,0,5,0,1,6,1,0,10,62,2,10KL0002BS
120198 ,KL ,538 ,BS ,0002 ,Animal Sciences ,5268 ,Companion Animal & Equine Sci ,3,0,3,0,2,0,0,1,0,0,0,0,0,0,0,0,0,3,0,10KL8037BS
120198 ,KL ,538 ,BS ,0002 ,Animal Sciences ,5269 ,"Science, Pre-Vet Med and Med ",470,87,380,3,246,43,37,122,0,0,12,9,1,51,3,2,55,424,46,10KL0002BS
120198 ,KL ,538 ,BS ,0002 ,Animal Sciences ,5269 ,"Science, Pre-Vet Med and Med ",1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,10KL8037BS
120198 ,KL ,538 ,BS ,0002 ,Animal Sciences ,5588 ,Food Animal Prod & Mgmt ,21,6,15,0,16,0,2,2,0,0,0,1,0,2,0,0,0,18,3,10KL0002BS
120198 ,KL ,538 ,BS ,0002 ,Animal Sciences ,5588 ,Food Animal Prod & Mgmt ,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,10KL8037BS
120198 ,KL ,538 ,MANSC ,0002 ,Animal Sciences ,  ,  ,7,1,6,0,5,0,1,0,0,0,1,0,0,1,0,0,1,5,2,1PKS0002MANS
120198 ,KL ,538 ,MS ,0002 ,Animal Sciences ,  ,  ,53,15,38,0,36,2,0,5,0,0,0,10,0,1,1,0,2,30,23,10KS0002MS
120198 ,KL ,538 ,MS ,4026 ,Bioinformatics ,5099 ,Animal Science ,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,10KS5099MS
120198 ,KL ,538 ,NDEG ,0002 ,Animal Sciences ,  ,  ,34,10,24,0,16,0,0,0,0,0,0,0,18,0,1,0,3,0,34,1PKS0002NDEU
120198 ,KL ,538 ,PHD ,0002 ,Animal Sciences ,  ,  ,37,15,22,0,19,2,0,0,0,0,0,16,0,0,0,0,2,13,24,10KS0002PHD
120198 ,KL ,698 ,BS ,0037 ,Food Science & Human Nutrition ,0038 ,Food Science ,112,41,71,0,38,24,6,16,0,0,3,24,1,6,2,1,27,78,34,10KL0038BS
120198 ,KL ,698 ,BS ,0037 ,Food Science & Human Nutrition ,0038 ,Food Science ,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,10KL8037BS
120198 ,KL ,698 ,BS ,0037 ,Food Science & Human Nutrition ,0040 ,Human Nutrition ,57,15,42,0,20,11,5,6,0,0,3,11,1,7,0,1,13,41,16,10KL0040BS
120198 ,KL ,698 ,BS ,0037 ,Food Science & Human Nutrition ,0041 ,Dietetics ,87,5,82,0,50,12,1,9,0,0,3,10,2,4,1,0,13,72,15,10KL0041BS
120198 ,KL ,698 ,BS ,0037 ,Food Science & Human Nutrition ,0042 ,Hospitality Management ,41,14,27,0,14,4,7,9,0,0,1,6,0,8,0,0,4,31,10,10KL0042BS
120198 ,KL ,698 ,MS ,0037 ,Food Science & Human Nutrition ,  ,  ,52,17,34,1,35,6,1,6,0,0,1,1,2,1,0,0,8,27,25,10KS0037MSU
120198 ,KL ,698 ,MS ,0037 ,Food Science & Human Nutrition ,  ,  ,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1PKS0037MS
120198 ,KL ,698 ,MS ,0037 ,Food Science & Human Nutrition ,0038 ,Food Science ,23,12,11,0,7,1,0,0,0,0,0,15,0,0,0,0,1,5,18,10KS0037MS
120198 ,KL ,698 ,MS ,0037 ,Food Science & Human Nutrition ,0040 ,Human Nutrition ,15,3,12,0,7,0,1,1,0,0,0,6,0,1,0,0,0,7,8,10KS0037MS
120198 ,KL ,698 ,MS ,0037 ,Food Science & Human Nutrition ,5166 ,Professional Science Masters ,7,2,5,0,3,1,0,0,0,0,0,3,0,0,0,0,1,3,4,1PKS0037MS
120198 ,KL ,698 ,PHD ,0037 ,Food Science & Human Nutrition ,0038 ,Food Science ,32,14,18,0,5,1,0,0,0,0,0,26,0,0,0,0,1,4,28,10KS0037PHD
120198 ,KL ,698 ,PHD ,0037 ,Food Science & Human Nutrition ,0040 ,Human Nutrition ,17,3,14,0,6,0,0,0,0,0,0,10,1,0,0,0,0,3,14,10KS0037PHD
120198 ,KL ,698 ,PHD ,0184 ,Food Science ,  ,  ,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,10KS0184PHD
120198 ,KL ,741 ,BS ,0025 ,Technical Systems Management ,  ,  ,193,166,27,0,107,15,27,32,0,1,6,4,1,28,2,2,21,181,12,10KL0025BS
120198 ,KL ,741 ,BS ,0025 ,Technical Systems Management ,  ,  ,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,10KL8037BS
120198 ,KL ,741 ,BSAG ,5163 ,Agricultural & Biological Engr ,  ,  ,70,37,33,0,36,12,1,4,0,0,4,13,0,2,1,1,15,51,19,10KL5163BSAG
120198 ,KL ,741 ,MS ,0025 ,Technical Systems Management ,  ,  ,2,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,10KS0025MS
120198 ,KL ,741 ,MS ,0025 ,Technical Systems Management ,5166 ,Professional Science Masters ,5,5,0,0,3,0,0,1,0,0,0,1,0,0,0,0,0,4,1,1PKS0025MS
120198 ,KL ,793 ,BS ,0048 ,Human Development & Family St ,0049 ,Child and Adolescent Dev ,194,16,178,0,77,17,30,64,0,0,5,0,1,35,5,0,20,188,6,10KL0049BS
120198 ,KL ,793 ,BS ,0048 ,Human Development & Family St ,0050 ,Family Studies ,59,6,53,0,21,6,12,14,0,0,5,1,0,15,3,0,7,56,3,10KL0050BS
120198 ,KL ,793 ,PHD ,5577 ,Human Dvlpmt & Family Studies ,  ,  ,30,1,29,0,7,0,4,6,0,0,2,11,0,6,0,0,1,5,25,10KS5577PHD
120198 ,KL ,802 ,BS ,0030 ,Crop Sciences ,0031 ,Agroecology ,8,3,5,0,5,0,1,0,0,0,1,1,0,1,0,1,1,6,2,10KL0031BS
120198 ,KL ,802 ,BS ,0030 ,Crop Sciences ,0032 ,Plant Protection ,4,1,3,0,3,0,0,1,0,0,0,0,0,0,1,0,0,4,0,10KL0032BS
120198 ,KL ,802 ,BS ,0030 ,Crop Sciences ,0033 ,Crops ,18,12,6,0,14,0,1,1,0,0,1,1,0,1,1,0,0,17,1,10KL0033BS
120198 ,KL ,802 ,BS ,0030 ,Crop Sciences ,0034 ,Crop Agribusiness ,28,20,8,0,25,0,0,0,0,0,1,2,0,0,0,0,1,26,2,10KL0034BS
120198 ,KL ,802 ,BS ,0030 ,Crop Sciences ,0035 ,Plant Biotech & Molecular Bio ,41,22,19,0,31,5,1,3,0,0,0,1,0,1,1,0,5,36,5,10KL0035BS
120198 ,KL ,802 ,BS ,0030 ,Crop Sciences ,0036 ,Biological Sciences ,7,4,3,0,4,0,1,1,0,0,1,0,0,1,0,0,1,5,2,10KL0036BS
120198 ,KL ,802 ,BS ,0030 ,Crop Sciences ,5560 ,Horticultural Food Systems ,11,3,8,0,8,0,0,2,0,0,1,0,0,1,1,0,0,11,0,10KL5560BS
120198 ,KL ,802 ,BS ,0063 ,Horticulture ,5301 ,Specialty Crops ,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,10KL0063BS
120198 ,KL ,802 ,BS ,5623 ,Computer Science&Crop Sciences ,  ,  ,9,7,2,0,1,3,0,0,0,0,0,5,0,0,0,0,3,2,7,10KL5623BS
120198 ,KL ,802 ,BS ,5623 ,Computer Science&Crop Sciences ,  ,  ,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,10KL8037BS
120198 ,KL ,802 ,MS ,0030 ,Crop Sciences ,  ,  ,31,21,10,0,22,0,0,0,0,0,0,9,0,0,0,0,0,18,13,10KS0030MS
120198 ,KL ,802 ,MS ,0030 ,Crop Sciences ,  ,  ,27,15,12,0,20,1,0,1,0,0,2,0,3,1,1,0,2,14,13,10KS0030MSU
120198 ,KL ,802 ,MS ,4026 ,Bioinformatics ,5100 ,Crop Science ,4,2,2,0,0,1,1,0,0,0,0,2,0,1,0,0,1,0,4,10KS5100MS
120198 ,KL ,802 ,MS ,5461 ,Plant Biotechnology ,5166 ,Professional Science Masters ,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1PKS5461MS
120198 ,KL ,802 ,NDEG ,0063 ,Horticulture ,  ,  ,10,4,6,0,3,0,0,1,0,0,0,0,6,0,0,0,0,0,10,1PKL0063NDEU
120198 ,KL ,802 ,PHD ,0030 ,Crop Sciences ,  ,  ,52,34,18,0,18,0,1,1,0,0,1,31,0,1,0,0,1,14,38,10KS0030PHD
120198 ,KL ,875 ,BS ,0051 ,Natural Resrcs & Environ Sci ,0057 ,Fish and Wildlife Conservation ,28,12,16,0,24,0,1,2,0,0,0,1,0,1,0,0,0,25,3,10KL0051BS
120198 ,KL ,875 ,BS ,0051 ,Natural Resrcs & Environ Sci ,0057 ,Fish and Wildlife Conservation ,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,10KL0057BS
120198 ,KL ,875 ,BS ,0051 ,Natural Resrcs & Environ Sci ,5239 ,Humn Dimnsns of the Environmnt ,66,22,44,0,35,5,3,11,0,0,2,10,0,5,1,0,7,53,13,10KL0051BS
120198 ,KL ,875 ,BS ,0051 ,Natural Resrcs & Environ Sci ,5240 ,Resrce Cons & Restoration Ecol ,33,21,12,0,21,3,0,5,0,0,0,4,0,0,0,0,3,26,7,10KL0051BS
120198 ,KL ,875 ,BS ,0051 ,Natural Resrcs & Environ Sci ,5241 ,Globl Chg & Landscape Dynamics ,6,0,6,0,3,0,0,1,0,0,1,1,0,0,0,0,1,5,1,10KL0051BS
120198 ,KL ,875 ,BS ,0051 ,Natural Resrcs & Environ Sci ,5685 ,Environmental Science & Mgmt ,53,24,29,0,21,7,1,9,0,0,0,15,0,2,0,0,7,32,21,10KL0051BS
120198 ,KL ,875 ,BS ,0051 ,Natural Resrcs & Environ Sci ,5686 ,Ecosys Stewardhip Rest Ecol ,20,9,11,0,13,1,0,4,0,0,0,2,0,0,1,0,2,16,4,10KL0051BS
120198 ,KL ,875 ,BS ,0051 ,Natural Resrcs & Environ Sci ,5687 ,Fish Wildlife Conserve Biol ,57,27,30,0,39,2,2,8,0,0,3,3,0,5,0,0,4,52,5,10KL0051BS
120198 ,KL ,875 ,MS ,0190 ,Natural Res & Env Sciences ,  ,  ,43,18,25,0,31,1,1,1,0,0,2,7,0,1,1,0,3,14,29,10KS0190MS
120198 ,KL ,875 ,MS ,0190 ,Natural Res & Env Sciences ,  ,  ,38,11,27,0,31,0,0,5,0,0,2,0,0,1,1,1,2,20,18,10KS0190MSU
120198 ,KL ,875 ,PHD ,0190 ,Natural Res & Env Sciences ,  ,  ,42,25,17,0,25,0,0,2,0,0,1,14,0,1,1,0,0,12,30,10KS0190PHD
120198 ,KL ,971 ,MS ,0191 ,Nutritional Sciences ,  ,  ,18,6,12,0,8,3,0,5,0,0,0,2,0,0,1,0,3,8,10,10KS0191MS
120198 ,KL ,971 ,PHD ,0191 ,Nutritional Sciences ,  ,  ,35,8,27,0,15,5,2,4,0,0,1,8,0,2,0,0,6,6,29,10KS0191PHD
120198 ,KL ,  ,  ,  ,"Agr, Cons, Env Sci ",  ,***College total*** ,3546,1519,2021,6,1960,285,204,491,0,1,88,473,44,262,38,10,353,2671,875, 
 ,,,,,,,,,,,,,,,,,,,,,,,,,,,
 ,,,,,,,,,,,,,,,,,,,,,,,,,,,
120198 ,KM ,  ,  ,  ,Business ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 
120198 ,KM ,230 ,MBA ,9875 ,Business Administration (MBA) ,  ,  ,90,58,32,0,28,6,8,3,0,0,4,41,0,10,2,0,8,35,55,10KS9875MBA
120198 ,KM ,230 ,MBA ,9875 ,Business Administration (MBA) ,4064 ,MBA ,111,68,43,0,68,15,8,6,1,0,4,9,0,10,1,0,18,105,6,10KS4064MBA
120198 ,KM ,230 ,MBA ,9875 ,Business Administration (MBA) ,5469 ,Info Technology and Control ,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,10KS9875MBA
120198 ,KM ,260 ,BS ,0075 ,Finance ,  ,  ,580,403,177,0,322,115,21,60,0,0,12,41,9,25,4,2,132,492,88,10KM0075BS
120198 ,KM ,260 ,BS ,0075 ,Finance ,  ,  ,61,45,16,0,31,15,0,4,0,0,4,7,0,0,0,0,19,47,14,10KM8037BS
120198 ,KM ,260 ,MS ,5624 ,Finance ,  ,  ,244,112,132,0,5,2,2,0,0,0,0,235,0,2,0,0,2,8,236,10KS5624MSK
120198 ,KM ,260 ,PHD ,5624 ,Finance ,  ,  ,17,13,4,0,1,1,0,0,0,0,0,15,0,0,0,0,1,0,17,10KS5624PHD
120198 ,KM ,346 ,BS ,0071 ,Accountancy ,  ,  ,810,405,405,0,323,146,11,73,0,0,21,231,5,15,2,4,166,521,289,10KM0071BS
120198 ,KM ,346 ,BS ,0071 ,Accountancy ,  ,  ,68,35,33,0,12,13,1,6,0,0,2,33,1,1,0,1,14,31,37,10KM8037BS
120198 ,KM ,346 ,MAS ,5666 ,Accountancy ,  ,  ,190,96,94,0,87,27,6,14,0,1,4,51,0,7,1,1,30,127,63,10KS5666MAS
120198 ,KM ,346 ,MAS ,5666 ,Accountancy ,5538 ,Data Analytics in Accountancy ,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,10KS5666MAS
120198 ,KM ,346 ,MS ,5666 ,Accountancy ,  ,  ,199,39,160,0,4,3,3,0,0,0,0,189,0,3,0,0,3,6,193,10KS5666MSK
120198 ,KM ,346 ,MS ,5666 ,Accountancy ,  ,  ,303,178,125,0,156,43,27,19,0,0,4,1,53,31,4,1,78,79,224,1PKS5666MSU
120198 ,KM ,346 ,NDEG ,5666 ,Accountancy ,  ,  ,48,29,19,0,23,9,7,2,0,0,1,1,5,7,0,0,13,14,34,1PKS5666NDEU
120198 ,KM ,346 ,PHD ,5666 ,Accountancy ,  ,  ,14,8,6,0,6,0,0,0,0,0,0,8,0,0,0,0,0,0,14,10KS5666PHD
120198 ,KM ,902 ,BS ,1432 ,Marketing ,  ,  ,124,38,86,0,75,16,5,12,0,0,4,11,1,6,0,0,19,104,20,10KM1432BS
120198 ,KM ,902 ,BS ,1432 ,Marketing ,  ,  ,103,33,70,0,61,14,8,14,0,0,0,6,0,9,0,0,14,93,10,10KM8037BS
120198 ,KM ,902 ,BS ,5070 ,Information Sys & Info Tech ,  ,  ,30,21,9,0,11,7,3,4,0,0,1,4,0,4,1,0,8,24,6,10KM5070BS
120198 ,KM ,902 ,BS ,5070 ,Information Sys & Info Tech ,  ,  ,38,17,21,0,14,12,2,5,0,0,0,5,0,2,0,0,12,31,7,10KM8037BS
120198 ,KM ,902 ,BS ,5071 ,Supply Chain Management ,  ,  ,11,3,8,0,5,2,1,1,0,0,1,1,0,1,0,0,3,9,2,10KM5071BS
120198 ,KM ,902 ,BS ,5071 ,Supply Chain Management ,  ,  ,62,22,40,0,36,12,4,3,0,0,3,4,0,5,1,0,14,54,8,10KM8037BS
120198 ,KM ,902 ,BS ,5072 ,Business Process Management ,  ,  ,3,3,0,0,0,2,1,0,0,0,0,0,0,1,0,0,2,2,1,10KM5072BS
120198 ,KM ,902 ,BS ,5072 ,Business Process Management ,  ,  ,4,2,2,0,2,0,1,0,0,0,1,0,0,2,0,0,0,4,0,10KM8037BS
120198 ,KM ,902 ,BS ,5073 ,Management ,  ,  ,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,10KM5073BS
120198 ,KM ,902 ,BS ,5073 ,Management ,0086 ,Entrepreneurship ,22,13,9,0,11,4,4,1,0,0,1,1,0,5,1,0,4,19,3,10KM5073BS
120198 ,KM ,902 ,BS ,5073 ,Management ,0086 ,Entrepreneurship ,12,5,7,0,8,2,0,2,0,0,0,0,0,0,0,0,2,12,0,10KM8037BS
120198 ,KM ,902 ,BS ,5073 ,Management ,5074 ,International Business ,17,5,12,0,8,4,1,2,0,0,1,1,0,2,0,0,4,14,3,10KM5073BS
120198 ,KM ,902 ,BS ,5073 ,Management ,5074 ,International Business ,7,2,5,0,2,1,1,2,0,0,1,0,0,1,0,1,2,7,0,10KM8037BS
120198 ,KM ,902 ,BS ,5073 ,Management ,5075 ,General Management ,18,11,7,0,6,5,1,1,0,0,0,4,1,1,0,0,5,13,5,10KM5073BS
120198 ,KM ,902 ,BS ,5073 ,Management ,5075 ,General Management ,15,9,6,0,8,1,1,3,0,0,1,1,0,2,0,0,1,13,2,10KM8037BS
120198 ,KM ,902 ,BS ,5597 ,Information Systems ,  ,  ,32,21,11,0,14,12,0,3,0,0,2,1,0,1,0,0,14,24,8,10KM5597BS
120198 ,KM ,902 ,BS ,5597 ,Information Systems ,  ,  ,25,13,12,0,9,12,1,2,0,0,0,1,0,1,0,0,12,21,4,10KM8037BS
120198 ,KM ,902 ,BS ,5600 ,Operations Management ,  ,  ,10,5,5,0,4,4,0,2,0,0,0,0,0,0,0,0,4,7,3,10KM5600BS
120198 ,KM ,902 ,BS ,5600 ,Operations Management ,  ,  ,13,8,5,0,6,3,2,2,0,0,0,0,0,2,0,0,3,13,0,10KM8037BS
120198 ,KM ,902 ,MS ,0079 ,Business Administration ,  ,  ,47,14,33,0,3,2,0,0,0,0,0,41,1,0,0,0,3,3,44,10KS0079MS
120198 ,KM ,902 ,MS ,5148 ,Technology Management ,  ,  ,83,42,41,0,3,2,2,0,0,0,0,76,0,2,0,0,2,4,79,10KS5148MSK
120198 ,KM ,902 ,MS ,5148 ,Technology Management ,5469 ,Info Technology and Control ,3,1,2,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,10KS5148MSK
120198 ,KM ,902 ,MS ,5148 ,Technology Management ,5470 ,Supply Chain Management ,4,3,1,0,0,1,0,0,0,0,0,3,0,0,0,0,1,0,4,10KS5148MSK
120198 ,KM ,902 ,MS ,5148 ,Technology Management ,5500 ,Business Data Analytics ,20,8,11,1,2,1,0,0,0,0,0,17,0,0,0,0,1,2,18,10KS5148MSK
120198 ,KM ,902 ,MS ,5590 ,Management ,  ,  ,21,9,12,0,9,4,3,2,0,0,2,1,0,5,0,1,4,18,3,1PKS5590MS
120198 ,KM ,902 ,PHD ,0079 ,Business Administration ,  ,  ,40,18,22,0,2,1,1,0,0,0,0,36,0,1,0,0,1,1,39,10KS0079PHD
120198 ,KM ,952 ,MBA ,9875 ,Business Administration (MBA) ,  ,  ,2448,1663,778,7,1115,468,110,154,2,3,45,4,547,174,26,9,813,704,1744,10KS9875MBAU
120198 ,KM ,952 ,NDEG ,0067 ,Nondegree ,  ,  ,105,62,43,0,2,0,0,0,0,0,0,103,0,0,0,0,0,1,104,10KM0067NDEG
120198 ,KM ,952 ,NDEG ,9875 ,Business Administration (MBA) ,  ,  ,258,176,81,1,111,36,11,26,0,0,3,0,71,15,2,1,76,56,202,10KS9875NDEU
120198 ,KM ,952 ,NONE ,0070 ,Curric Unassigned ,  ,  ,944,560,384,0,470,203,32,86,1,2,25,113,12,40,6,8,226,733,211,10KM0070NONE
120198 ,KM ,  ,  ,  ,Business ,  ,***College total*** ,7257,4276,2972,9,3063,1226,289,516,4,6,147,1300,706,394,51,29,1734,3452,3805, 
 ,,,,,,,,,,,,,,,,,,,,,,,,,,,
 ,,,,,,,,,,,,,,,,,,,,,,,,,,,
120198 ,KN ,  ,  ,  ,Education ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 
120198 ,KN ,335 ,BS ,5391 ,Learning and Education Studies ,  ,  ,10,2,8,0,2,2,0,2,0,0,1,3,0,1,1,0,2,6,4,10KN5391BS
120198 ,KN ,335 ,BS ,5391 ,Learning and Education Studies ,5387 ,Applied Learning Science ,2,0,2,0,1,0,0,0,0,0,1,0,0,1,1,0,0,2,0,10KN5391BS
120198 ,KN ,335 ,BS ,5391 ,Learning and Education Studies ,5388 ,Ed Equlty & Cltrl Understandng ,15,5,10,0,4,0,8,2,0,0,1,0,0,9,0,0,0,12,3,10KN5391BS
120198 ,KN ,335 ,BS ,5391 ,Learning and Education Studies ,5389 ,Workplace Trng & Development ,5,1,4,0,2,1,0,1,0,0,0,1,0,0,0,0,1,4,1,10KN5391BS
120198 ,KN ,335 ,BS ,5391 ,Learning and Education Studies ,5417 ,"Dig. Env. Lrnng, Tchng, Agency ",13,6,7,0,1,5,2,0,0,0,1,4,0,3,0,0,5,7,6,10KN5391BS
120198 ,KN ,335 ,NDEG ,0067 ,Nondegree ,  ,  ,4,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,10KN0067NDEG
120198 ,KN ,570 ,BS ,0093 ,Special Education ,  ,  ,109,19,90,0,83,1,5,16,0,1,3,0,0,6,0,1,3,106,3,10KN0093BS
120198 ,KN ,570 ,EDM ,0093 ,Special Education ,  ,  ,9,2,7,0,7,0,1,0,0,0,0,1,0,1,0,0,0,8,1,10KS0093EDM
120198 ,KN ,570 ,EDM ,0093 ,Special Education ,  ,  ,14,1,13,0,11,1,1,1,0,0,0,0,0,1,0,0,1,13,1,10KS0093EDMX
120198 ,KN ,570 ,MS ,0093 ,Special Education ,  ,  ,3,0,3,0,0,0,1,0,0,0,1,1,0,2,0,0,0,1,2,10KS0093MS
120198 ,KN ,570 ,PHD ,0093 ,Special Education ,  ,  ,23,3,20,0,16,2,0,3,0,0,0,2,0,0,0,0,2,14,9,10KS0093PHD
120198 ,KN ,613 ,BS ,0094 ,Early Childhood Education ,  ,  ,61,2,59,0,25,9,7,14,0,0,3,2,1,12,2,0,11,58,3,10KN0094BS
120198 ,KN ,613 ,BS ,0095 ,Elementary Education ,  ,  ,264,16,248,0,181,25,8,43,0,0,5,2,0,12,5,2,27,254,10,10KN0095BS
