Term/Year Code,Coll,Dept,Degree,Major code,Major Name,Conc code,Concentration Name (if any),Total,Men,Women,Unknown,Caucasian,Asian American,African American,Hispanic,Native American,Hawaiian/Pacific Isl,Multiracial,International,Unknown,All   African American,All    Native American,All Hawaiian/ Pac Isl,All Asian,Illinois,Non-Illinois,
120158 ,KL ,802 ,BS ,0063 ,Horticulture ,5301 ,Specialty Crops ,19,5,14,0,11,3,0,4,0,0,0,1,0,0,0,0,3,15,4,10KL0063BS
120158 ,KL ,802 ,MS ,0030 ,Crop Sciences ,  ,  ,42,15,27,0,26,0,0,1,1,0,2,12,0,0,1,0,2,21,21,10KS0030MS
120158 ,KL ,802 ,MS ,4026 ,Bioinformatics ,5100 ,Crop Science ,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,10KS5100MS
120158 ,KL ,802 ,NONE ,0030 ,Crop Sciences ,  ,  ,2,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,2,0,10KL0030NONE
120158 ,KL ,802 ,PHD ,0030 ,Crop Sciences ,  ,  ,62,37,25,0,27,1,1,2,0,0,0,29,2,1,0,0,1,17,45,10KS0030PHD
120158 ,KL ,875 ,BS ,0051 ,Natural Resrcs & Environ Sci ,0057 ,Fish and Wildlife Conservation ,52,34,18,0,38,4,2,1,0,0,3,4,0,4,1,0,7,46,6,10KL0051BS
120158 ,KL ,875 ,BS ,0051 ,Natural Resrcs & Environ Sci ,0057 ,Fish and Wildlife Conservation ,4,1,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,10KL0057BS
120158 ,KL ,875 ,BS ,0051 ,Natural Resrcs & Environ Sci ,5239 ,Humn Dimnsns of the Environmnt ,73,33,40,0,39,3,4,11,0,0,1,15,0,4,3,0,4,55,18,10KL0051BS
120158 ,KL ,875 ,BS ,0051 ,Natural Resrcs & Environ Sci ,5240 ,Resrce Cons & Restoration Ecol ,74,42,32,0,42,3,2,7,0,0,2,18,0,2,1,0,5,54,20,10KL0051BS
120158 ,KL ,875 ,BS ,0051 ,Natural Resrcs & Environ Sci ,5241 ,Globl Chg & Landscape Dynamics ,32,14,18,0,18,3,0,2,0,0,2,7,0,1,0,1,5,23,9,10KL0051BS
120158 ,KL ,875 ,MS ,0190 ,Natural Res & Env Sciences ,  ,  ,55,31,24,0,45,1,1,2,0,0,3,2,1,1,3,0,1,26,29,10KS0190MS
120158 ,KL ,875 ,MS ,0190 ,Natural Res & Env Sciences ,  ,  ,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,10KS0190MSU
120158 ,KL ,875 ,PHD ,0190 ,Natural Res & Env Sciences ,  ,  ,26,15,11,0,20,0,1,0,0,0,0,5,0,1,0,0,0,6,20,10KS0190PHD
120158 ,KL ,971 ,MS ,0191 ,Nutritional Sciences ,  ,  ,18,3,15,0,12,2,0,3,0,0,0,0,1,0,0,0,2,9,9,10KS0191MS
120158 ,KL ,971 ,PHD ,0191 ,Nutritional Sciences ,  ,  ,27,10,17,0,11,6,1,2,0,0,1,6,0,2,0,0,7,7,20,10KS0191PHD
120158 ,KL ,  ,  ,  ,"Agr, Cons, Env Sci ",  ,***College total*** ,3265,1459,1806,0,1971,284,176,269,4,1,84,457,19,209,38,8,339,2464,801, 
 ,,,,,,,,,,,,,,,,,,,,,,,,,,,
 ,,,,,,,,,,,,,,,,,,,,,,,,,,,
120158 ,KM ,  ,  ,  ,Business ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 
120158 ,KM ,230 ,MBA ,9875 ,Business Administration (MBA) ,  ,  ,154,112,42,0,52,22,4,6,0,0,5,65,0,5,3,0,24,49,105,10KS9875MBA
120158 ,KM ,230 ,MBA ,9875 ,Business Administration (MBA) ,4064 ,MBA ,104,71,33,0,58,10,13,7,0,0,0,16,0,14,1,0,10,98,6,10KS4064MBA
120158 ,KM ,230 ,MBA ,9875 ,Business Administration (MBA) ,5469 ,Info Technology and Control ,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,10KS9875MBA
120158 ,KM ,260 ,BS ,0075 ,Finance ,  ,  ,550,382,168,0,324,84,15,34,0,1,12,79,1,18,6,4,93,422,128,10KM0075BS
120158 ,KM ,260 ,MS ,0075 ,Finance ,  ,  ,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,10KS0075MS
120158 ,KM ,260 ,MS ,0075 ,Finance ,  ,  ,136,59,77,0,2,1,0,0,0,0,1,132,0,0,0,0,2,3,133,10KS0075MSK
120158 ,KM ,260 ,PHD ,0075 ,Finance ,  ,  ,18,13,5,0,0,1,0,0,0,0,0,17,0,0,0,0,1,1,17,10KS0075PHD
120158 ,KM ,346 ,BS ,0071 ,Accountancy ,  ,  ,945,495,450,0,361,169,24,55,0,1,11,319,5,27,3,3,176,555,390,10KM0071BS
120158 ,KM ,346 ,MAS ,0071 ,Accountancy ,  ,  ,304,152,152,0,144,33,4,6,0,0,5,112,0,4,0,2,37,181,123,10KS0071MAS
120158 ,KM ,346 ,MAS ,0071 ,Accountancy ,5101 ,Taxation ,2,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,10KS0071MAS
120158 ,KM ,346 ,MAS ,0071 ,Accountancy ,5469 ,Info Technology and Control ,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,10KS0071MAS
120158 ,KM ,346 ,MS ,0071 ,Accountancy ,  ,  ,143,22,121,0,7,2,0,0,0,0,0,133,1,0,0,0,2,9,134,10KS0071MSK
120158 ,KM ,346 ,MS ,5187 ,Taxation ,  ,  ,24,7,17,0,10,4,3,0,0,0,1,5,1,4,1,0,4,16,8,10KS5187MSK2
120158 ,KM ,346 ,NDEG ,0071 ,Accountancy ,0073 ,Accountancy Postb ,5,3,2,0,1,0,1,1,0,0,0,0,2,1,0,0,1,5,0,1PKM0073NDEU
120158 ,KM ,346 ,PHD ,0071 ,Accountancy ,  ,  ,22,14,8,0,13,0,0,1,0,0,0,7,1,0,0,0,0,3,19,10KS0071PHD
120158 ,KM ,902 ,BS ,1432 ,Marketing ,  ,  ,107,47,60,0,67,14,7,8,0,0,1,10,0,8,2,0,15,91,16,10KM1432BS
120158 ,KM ,902 ,BS ,1432 ,Marketing ,  ,  ,114,44,70,0,68,16,5,18,0,0,3,4,0,7,0,0,18,99,15,10KM8037BS
120158 ,KM ,902 ,BS ,5070 ,Information Sys & Info Tech ,  ,  ,24,15,9,0,8,14,1,1,0,0,0,0,0,1,0,0,14,21,3,10KM5070BS
120158 ,KM ,902 ,BS ,5070 ,Information Sys & Info Tech ,  ,  ,23,13,10,0,12,8,1,0,0,0,1,1,0,1,0,0,9,20,3,10KM8037BS
120158 ,KM ,902 ,BS ,5071 ,Supply Chain Management ,  ,  ,13,6,7,0,6,4,0,0,0,0,0,3,0,0,0,0,4,8,5,10KM5071BS
120158 ,KM ,902 ,BS ,5071 ,Supply Chain Management ,  ,  ,79,32,47,0,59,10,0,3,0,1,3,2,1,1,2,1,11,74,5,10KM8037BS
120158 ,KM ,902 ,BS ,5072 ,Business Process Management ,  ,  ,14,8,6,0,10,1,2,0,0,0,0,1,0,2,0,0,1,13,1,10KM5072BS
120158 ,KM ,902 ,BS ,5072 ,Business Process Management ,  ,  ,22,12,10,0,7,2,3,8,0,0,0,2,0,3,0,0,2,19,3,10KM8037BS
120158 ,KM ,902 ,BS ,5073 ,Management ,0086 ,Entrepreneurship ,19,9,10,0,7,4,4,1,0,0,1,2,0,4,1,0,4,14,5,10KM5073BS
120158 ,KM ,902 ,BS ,5073 ,Management ,0086 ,Entrepreneurship ,3,1,2,0,1,0,0,1,0,0,0,1,0,0,0,0,0,2,1,10KM8037BS
120158 ,KM ,902 ,BS ,5073 ,Management ,5074 ,International Business ,14,2,12,0,7,2,1,3,0,0,0,1,0,1,0,0,2,11,3,10KM5073BS
120158 ,KM ,902 ,BS ,5073 ,Management ,5074 ,International Business ,19,3,16,0,10,3,2,1,0,0,2,1,0,2,0,1,5,16,3,10KM8037BS
120158 ,KM ,902 ,BS ,5073 ,Management ,5075 ,General Management ,33,18,15,0,22,5,3,1,0,0,0,2,0,3,0,0,5,28,5,10KM5073BS
120158 ,KM ,902 ,BS ,5073 ,Management ,5075 ,General Management ,12,5,7,0,8,1,0,2,0,0,0,1,0,0,0,0,1,11,1,10KM8037BS
120158 ,KM ,902 ,MS ,0079 ,Business Administration ,  ,  ,45,12,33,0,0,0,1,0,0,0,0,44,0,1,0,0,0,1,44,10KS0079MS
120158 ,KM ,902 ,MS ,0079 ,Business Administration ,5468 ,Corp Governance & Int Business ,4,2,2,0,1,0,0,0,0,0,0,3,0,0,0,0,0,1,3,10KS0079MS
120158 ,KM ,902 ,MS ,5148 ,Technology Management ,  ,  ,137,78,59,0,19,10,1,0,0,0,0,106,1,1,0,0,10,26,111,10KS5148MSK
120158 ,KM ,902 ,MS ,5148 ,Technology Management ,5470 ,Supply Chain Management ,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,10KS5148MSK
120158 ,KM ,902 ,PHD ,0079 ,Business Administration ,  ,  ,40,24,16,0,3,1,3,1,0,0,0,32,0,3,1,0,1,3,37,10KS0079PHD
120158 ,KM ,938 ,MBA ,9875 ,Business Administration (MBA) ,3924 ,Executive Program ,29,19,10,0,13,6,2,0,1,0,3,2,2,3,3,0,7,25,4,10KS3924MBA2
120158 ,KM ,952 ,NDEG ,0067 ,Nondegree ,  ,  ,78,45,33,0,0,0,1,0,0,0,0,77,0,1,0,0,0,1,77,10KM0067NDEG
120158 ,KM ,952 ,NONE ,0070 ,Curric Unassigned ,  ,  ,1026,564,462,0,493,202,44,99,1,1,25,155,6,50,8,1,220,739,287,10KM0070NONE
120158 ,KM ,  ,  ,  ,Business ,  ,***College total*** ,4266,2293,1973,0,1795,630,145,257,2,4,74,1338,21,165,31,12,680,2568,1698, 
 ,,,,,,,,,,,,,,,,,,,,,,,,,,,
 ,,,,,,,,,,,,,,,,,,,,,,,,,,,
120158 ,KN ,  ,  ,  ,Education ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 
120158 ,KN ,335 ,BS ,5391 ,Learning and Education Studies ,  ,  ,9,1,8,0,3,1,1,1,0,0,0,3,0,1,0,0,1,5,4,10KN5391BS
120158 ,KN ,335 ,BS ,5391 ,Learning and Education Studies ,5387 ,Applied Learning Science ,5,2,3,0,2,1,1,0,0,0,0,1,0,1,0,0,1,4,1,10KN5391BS
120158 ,KN ,335 ,BS ,5391 ,Learning and Education Studies ,5388 ,Ed Equlty & Cltrl Understandng ,5,1,4,0,2,0,3,0,0,0,0,0,0,3,0,0,0,5,0,10KN5391BS
120158 ,KN ,335 ,BS ,5391 ,Learning and Education Studies ,5389 ,Workplace Trng & Development ,7,1,6,0,5,0,1,1,0,0,0,0,0,1,0,0,0,7,0,10KN5391BS
120158 ,KN ,335 ,BS ,5391 ,Learning and Education Studies ,5417 ,"Dig. Env. Lrnng, Tchng, Agency ",1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,10KN5391BS
120158 ,KN ,335 ,NDEG ,0067 ,Nondegree ,  ,  ,6,1,5,0,4,0,0,1,0,0,0,1,0,0,1,0,0,5,1,10KN0067NDEG
120158 ,KN ,335 ,NONE ,4089 ,Pre-Early Chld/Elem Ed/Spec Ed ,  ,  ,22,3,19,0,12,3,3,3,0,0,1,0,0,4,1,0,3,20,2,10KN4089NONE
120158 ,KN ,570 ,BS ,0093 ,Special Education ,  ,  ,125,10,115,0,106,3,1,12,0,0,3,0,0,2,0,1,5,124,1,10KN0093BS
120158 ,KN ,570 ,EDM ,0093 ,Special Education ,  ,  ,19,2,17,0,11,1,2,3,0,0,0,2,0,3,0,0,1,15,4,10KS0093EDM
120158 ,KN ,570 ,MS ,0093 ,Special Education ,  ,  ,5,2,3,0,2,2,0,1,0,0,0,0,0,0,1,0,2,4,1,10KS0093MS
120158 ,KN ,570 ,PHD ,0093 ,Special Education ,  ,  ,23,3,20,0,13,1,3,1,0,0,0,5,0,3,0,0,1,10,13,10KS0093PHD
120158 ,KN ,613 ,BS ,0094 ,Early Childhood Education ,  ,  ,24,2,22,0,9,6,3,4,0,0,0,2,0,3,0,0,6,22,2,10KN0094BS
120158 ,KN ,613 ,BS ,0094 ,Early Childhood Education ,3957 ,ECh: Anthropology ,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,10KN3957BS
120158 ,KN ,613 ,BS ,0094 ,Early Childhood Education ,3960 ,ECh: Biology ,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,10KN3960BS
120158 ,KN ,613 ,BS ,0094 ,Early Childhood Education ,3963 ,ECh: Earth Science ,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,10KN3963BS
120158 ,KN ,613 ,BS ,0094 ,Early Childhood Education ,3968 ,ECh: Language arts ,6,0,6,0,5,0,1,0,0,0,0,0,0,1,0,0,0,6,0,10KN3968BS
120158 ,KN ,613 ,BS ,0094 ,Early Childhood Education ,3969 ,ECh: Linguistics ,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,10KN3969BS
120158 ,KN ,613 ,BS ,0094 ,Early Childhood Education ,3970 ,ECh: Mathematics ,5,0,5,0,3,1,0,0,0,0,1,0,0,0,1,0,1,5,0,10KN3970BS
120158 ,KN ,613 ,BS ,0094 ,Early Childhood Education ,3975 ,ECh: Psychology ,11,0,11,0,10,0,1,0,0,0,0,0,0,1,0,0,0,10,1,10KN3975BS
120158 ,KN ,613 ,BS ,0094 ,Early Childhood Education ,3976 ,ECh: Sociology ,3,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,10KN3976BS
120158 ,KN ,613 ,BS ,0094 ,Early Childhood Education ,4014 ,ECh: Spanish ,6,0,6,0,1,0,0,5,0,0,0,0,0,0,0,0,0,6,0,10KN4014BS
120158 ,KN ,613 ,BS ,0095 ,Elementary Education ,  ,  ,159,7,152,0,113,18,5,19,0,0,2,1,1,7,0,0,19,155,4,10KN0095BS
120158 ,KN ,613 ,BS ,0095 ,Elementary Education ,3936 ,EIEd: Anthropology ,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,10KN3936BS
120158 ,KN ,613 ,BS ,0095 ,Elementary Education ,3937 ,EIEd: Art ,2,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,1,2,0,10KN3937BS
120158 ,KN ,613 ,BS ,0095 ,Elementary Education ,3946 ,EIEd: History ,6,1,5,0,3,1,1,1,0,0,0,0,0,1,0,0,1,6,0,10KN3946BS
120158 ,KN ,613 ,BS ,0095 ,Elementary Education ,3947 ,EIEd: Language Arts ,50,2,48,0,39,4,2,4,0,0,1,0,0,2,0,0,5,50,0,10KN3947BS
120158 ,KN ,613 ,BS ,0095 ,Elementary Education ,3949 ,EIEd: Mathematics ,74,11,63,0,50,14,1,5,0,1,3,0,0,2,0,1,16,73,1,10KN3949BS
120158 ,KN ,613 ,BS ,0095 ,Elementary Education ,3950 ,EIEd: Music ,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,10KN3950BS
120158 ,KN ,613 ,BS ,0095 ,Elementary Education ,3954 ,ElEd: Psychology ,4,0,4,0,2,1,0,0,0,0,0,1,0,0,0,0,1,3,1,10KN3954BS
120158 ,KN ,613 ,BS ,0095 ,Elementary Education ,3995 ,EIEd: Chinese ,2,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,2,2,0,10KN3995BS
120158 ,KN ,613 ,BS ,0095 ,Elementary Education ,3996 ,EIEd: French ,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,10KN3996BS
120158 ,KN ,613 ,BS ,0095 ,Elementary Education ,3997 ,EIEd: German ,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,10KN3997BS
120158 ,KN ,613 ,BS ,0095 ,Elementary Education ,4004 ,EIEd: Spanish ,21,1,20,0,16,0,0,5,0,0,0,0,0,1,0,0,0,21,0,10KN4004BS
120158 ,KN ,613 ,BS ,0095 ,Elementary Education ,5193 ,General Sciences ,13,0,13,0,12,0,1,0,0,0,0,0,0,1,0,0,0,13,0,10KN5193BS
120158 ,KN ,613 ,BS ,0095 ,Elementary Education ,5194 ,ESL/Bilingual Education ,29,1,28,0,20,3,0,5,0,0,1,0,0,0,0,0,4,29,0,10KN5194BS
120158 ,KN ,613 ,BS ,0095 ,Elementary Education ,5251 ,ElEd: Korean ,2,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,1,2,0,10KN5251BS
120158 ,KN ,613 ,CAS ,1144 ,Curriculum and Instruction ,  ,  ,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,10KS1144CAS
120158 ,KN ,613 ,EDD ,1144 ,Curriculum and Instruction ,  ,  ,3,1,2,0,1,0,2,0,0,0,0,0,0,2,0,0,0,2,1,10KS1144EDD
