Term/Year Code,Coll,Dept,Degree,Major code,Major Name,Conc code,Concentration Name (if any),Total,Men,Women,Unknown,Caucasian,Asian American,African American,Hispanic,Native American,International,Unknown,Illinois,Non-Illinois,Academic Program Code
120078 ,KN ,760 ,EDM ,4096 ,Human Resource Education ,  ,  ,26,10,16,0,12,2,5,0,0,7,0,17,9,10KS4096EDM
120078 ,KN ,760 ,EDM ,4096 ,Human Resource Education ,  ,  ,1,0,1,0,0,0,1,0,0,0,0,1,0,10KS4096EDMU
120078 ,KN ,760 ,MS ,4096 ,Human Resource Education ,  ,  ,3,0,3,0,0,0,1,0,0,2,0,1,2,10KS4096MS
120078 ,KN ,760 ,PHD ,4096 ,Human Resource Education ,  ,  ,43,21,22,0,13,1,4,0,0,24,1,17,26,10KS4096PHD
120078 ,KN ,  ,  ,  ,Education ,  ,***College total*** ,1482,289,1192,1,947,72,138,100,10,193,22,1152,330, 
 ,,,,,,,,,,,,,,,,,,,,,
 ,,,,,,,,,,,,,,,,,,,,,
120078 ,KP ,  ,  ,  ,Engineering ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 
120078 ,KP ,227 ,BS ,0102 ,Agricultural Engineering ,  ,  ,46,39,7,0,42,0,1,2,0,1,0,44,2,10KP0102BS
120078 ,KP ,227 ,MS ,0102 ,Agricultural Engineering ,  ,  ,20,17,3,0,12,0,1,0,0,7,0,10,10,10KS0102MS
120078 ,KP ,227 ,NDEG ,0067 ,Nondegree ,  ,  ,106,87,19,0,1,4,0,1,0,100,0,2,104,10KP0067NDEG
120078 ,KP ,227 ,PHD ,0102 ,Agricultural Engineering ,  ,  ,26,22,4,0,2,1,0,0,0,23,0,1,25,10KS0102PHD
120078 ,KP ,244 ,BS ,0121 ,Engineering Physics ,  ,  ,134,121,13,0,102,16,0,7,0,4,5,109,25,10KP0121BS
120078 ,KP ,244 ,MS ,0240 ,Physics ,  ,  ,2,2,0,0,2,0,0,0,0,0,0,1,1,10KS0240MS
120078 ,KP ,244 ,NDEG ,0240 ,Physics ,  ,  ,1,1,0,0,1,0,0,0,0,0,0,1,0,10KS0240NDEG
120078 ,KP ,244 ,PHD ,0240 ,Physics ,  ,  ,285,245,40,0,125,14,1,4,0,139,2,23,262,10KS0240PHD
120078 ,KP ,251 ,BS ,0106 ,Civil Engineering ,  ,  ,544,415,128,1,419,52,14,26,1,22,10,488,56,10KP0106BS
120078 ,KP ,251 ,MS ,0106 ,Civil Engineering ,  ,  ,132,104,28,0,79,8,0,8,0,35,2,55,77,10KS0106MS
120078 ,KP ,251 ,MS ,0231 ,Environ Engr in Civil Engr ,  ,  ,27,12,15,0,11,2,0,2,0,12,0,6,21,10KS0231MS
120078 ,KP ,251 ,MS ,0232 ,Environ Science in Civil Engr ,  ,  ,6,3,3,0,3,0,0,0,0,3,0,2,4,10KS0232MS
120078 ,KP ,251 ,NDEG ,0106 ,Civil Engineering ,  ,  ,1,0,1,0,0,1,0,0,0,0,0,1,0,10KS0106NDEG
120078 ,KP ,251 ,PHD ,0106 ,Civil Engineering ,  ,  ,153,135,18,0,25,4,1,3,0,119,1,9,144,10KS0106PHD
120078 ,KP ,251 ,PHD ,0231 ,Environ Engr in Civil Engr ,  ,  ,36,21,15,0,7,2,0,0,0,27,0,4,32,10KS0231PHD
120078 ,KP ,251 ,PHD ,0232 ,Environ Science in Civil Engr ,  ,  ,7,2,5,0,1,1,0,0,0,5,0,1,6,10KS0232PHD
120078 ,KP ,343 ,BS ,0408 ,Bioengineering ,  ,  ,107,64,43,0,65,33,0,2,0,5,2,98,9,10KP0408BS
120078 ,KP ,343 ,MS ,0408 ,Bioengineering ,  ,  ,6,2,4,0,3,0,0,1,0,2,0,3,3,10KS0408MS
120078 ,KP ,343 ,PHD ,0408 ,Bioengineering ,  ,  ,23,13,10,0,9,3,1,0,0,10,0,7,16,10KS0408PHD
120078 ,KP ,422 ,BS ,0124 ,General Engineering ,  ,  ,587,470,116,1,448,81,7,18,0,22,11,523,64,10KP0124BS
120078 ,KP ,422 ,BS ,0127 ,Industrial Engineering ,  ,  ,67,46,21,0,39,10,3,2,0,13,0,51,16,10KP0127BS
120078 ,KP ,422 ,MS ,0124 ,General Engineering ,  ,  ,8,7,1,0,3,0,0,0,0,5,0,3,5,10KS0124MS
120078 ,KP ,422 ,MS ,0127 ,Industrial Engineering ,  ,  ,6,1,5,0,0,0,0,0,0,6,0,0,6,10KS0127MS
120078 ,KP ,422 ,MS ,0127 ,Industrial Engineering ,4017 ,BS/MS Industrial Engineering ,1,1,0,0,1,0,0,0,0,0,0,1,0,10KS4017MS
120078 ,KP ,422 ,MS ,3846 ,Systems & Entrepreneurial Engr ,  ,  ,7,5,2,0,2,0,0,0,0,5,0,1,6,10KS3846MS
120078 ,KP ,422 ,PHD ,0127 ,Industrial Engineering ,  ,  ,13,11,2,0,3,0,0,0,0,10,0,1,12,10KS0127PHD
120078 ,KP ,422 ,PHD ,3846 ,Systems & Entrepreneurial Engr ,  ,  ,26,25,1,0,2,0,2,1,0,20,1,4,22,10KS3846PHD
120078 ,KP ,434 ,BS ,0112 ,Computer Science ,  ,  ,592,526,64,2,362,108,11,23,1,74,13,415,177,10KP0112BS
120078 ,KP ,434 ,BS ,0112 ,Computer Science ,1854 ,CS:BS/MS Program ,4,3,1,0,2,1,0,0,0,1,0,3,1,10KP1854BS
120078 ,KP ,434 ,MCS ,0112 ,Computer Science ,  ,  ,14,11,3,0,2,1,0,0,0,11,0,1,13,10KS0112MCS
120078 ,KP ,434 ,MCS ,0112 ,Computer Science ,  ,  ,1,1,0,0,1,0,0,0,0,0,0,1,0,10KS0112MCSU
120078 ,KP ,434 ,MS ,0112 ,Computer Science ,  ,  ,20,17,3,0,5,3,0,0,0,12,0,5,15,10KS0112MS
120078 ,KP ,434 ,MS ,0112 ,Computer Science ,1854 ,CS:BS/MS Program ,5,5,0,0,3,1,0,1,0,0,0,5,0,10KS1854MS
120078 ,KP ,434 ,MS ,4026 ,Bioinformatics ,4028 ,Computer Science ,4,2,2,0,1,0,0,0,0,3,0,1,3,10KS4028MS
120078 ,KP ,434 ,PHD ,0112 ,Computer Science ,  ,  ,320,271,49,0,69,21,4,1,0,224,1,21,299,10KS0112PHD
120078 ,KP ,615 ,BS ,4048 ,Aerospace Engineering ,  ,  ,396,347,49,0,293,51,9,16,2,15,10,337,59,10KP4048BS
120078 ,KP ,615 ,MS ,4048 ,Aerospace Engineering ,  ,  ,55,50,5,0,22,5,1,1,0,25,1,19,36,10KS4048MS
120078 ,KP ,615 ,PHD ,4048 ,Aerospace Engineering ,  ,  ,31,27,4,0,14,1,2,1,0,13,0,8,23,10KS4048PHD
120078 ,KP ,917 ,BS ,0118 ,Engineering Mechanics ,  ,  ,49,37,12,0,38,5,0,2,0,2,2,44,5,10KP0118BS
120078 ,KP ,917 ,BS ,0133 ,Mechanical Engineering ,  ,  ,852,750,100,2,615,116,23,33,0,46,19,726,126,10KP0133BS
120078 ,KP ,917 ,BS ,0133 ,Mechanical Engineering ,4018 ,BS/MS Mechanical Engineering ,6,6,0,0,4,1,0,0,0,1,0,4,2,10KP4018BS
120078 ,KP ,917 ,MS ,0133 ,Mechanical Engineering ,  ,  ,91,75,16,0,42,6,1,1,0,39,2,22,69,10KS0133MS
120078 ,KP ,917 ,MS ,0133 ,Mechanical Engineering ,4018 ,BS/MS Mechanical Engineering ,13,12,1,0,10,1,0,0,0,2,0,11,2,10KS4018MS
120078 ,KP ,917 ,MS ,0242 ,Theoretical & Applied Mechans ,  ,  ,9,9,0,0,7,0,0,0,0,2,0,3,6,10KS0242MS
120078 ,KP ,917 ,PHD ,0133 ,Mechanical Engineering ,  ,  ,128,112,16,0,26,1,2,3,0,96,0,14,114,10KS0133PHD
120078 ,KP ,917 ,PHD ,0242 ,Theoretical & Applied Mechans ,  ,  ,42,34,8,0,13,0,0,1,0,28,0,7,35,10KS0242PHD
120078 ,KP ,919 ,BS ,0130 ,Materials Science & Engr ,  ,  ,238,185,53,0,165,43,6,5,1,13,5,192,46,10KP0130BS
120078 ,KP ,919 ,MS ,0130 ,Materials Science & Engr ,  ,  ,4,2,2,0,2,1,0,0,0,1,0,1,3,10KS0130MS
120078 ,KP ,919 ,MS ,0130 ,Materials Science & Engr ,5012 ,BS/MS Materials Science & Eng ,1,1,0,0,1,0,0,0,0,0,0,0,1,10KS5012MS
120078 ,KP ,919 ,PHD ,0130 ,Materials Science & Engr ,  ,  ,155,117,38,0,50,18,1,2,0,84,0,14,141,10KS0130PHD
120078 ,KP ,933 ,BS ,0109 ,Computer Engineering ,  ,  ,434,397,35,2,247,90,20,26,0,47,4,320,114,10KP0109BS
120078 ,KP ,933 ,BS ,0115 ,Electrical Engineering ,  ,  ,767,685,82,0,328,234,16,31,0,145,13,493,274,10KP0115BS
120078 ,KP ,933 ,MS ,1200 ,Electrical & Computer Engr ,  ,  ,251,214,37,0,93,43,4,6,0,101,4,62,189,10KS1200MS
120078 ,KP ,933 ,NDEG ,1200 ,Electrical & Computer Engr ,  ,  ,2,2,0,0,0,0,0,0,0,2,0,0,2,10KS1200NDEG
120078 ,KP ,933 ,PHD ,0115 ,Electrical Engineering ,  ,  ,7,6,1,0,3,2,0,0,0,2,0,4,3,10KS0115PHD
120078 ,KP ,933 ,PHD ,1200 ,Electrical & Computer Engr ,  ,  ,268,232,36,0,61,31,2,8,0,162,4,33,235,10KS1200PHD
120078 ,KP ,973 ,BS ,0139 ,Nuclear Engineering ,  ,  ,105,86,19,0,74,15,1,8,2,3,2,86,19,10KP0139BS
120078 ,KP ,973 ,MS ,0139 ,Nuclear Engineering ,  ,  ,16,12,4,0,13,1,0,0,0,2,0,9,7,10KS0139MS
120078 ,KP ,973 ,PHD ,0139 ,Nuclear Engineering ,  ,  ,50,40,10,0,14,3,1,1,0,31,0,11,39,10KS0139PHD
120078 ,KP ,  ,  ,  ,Engineering ,  ,***College total*** ,7307,6145,1154,8,3987,1035,135,247,7,1782,114,4321,2986, 
 ,,,,,,,,,,,,,,,,,,,,,
 ,,,,,,,,,,,,,,,,,,,,,
120078 ,KR ,  ,  ,  ,Fine & Applied Arts ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 
120078 ,KR ,447 ,NDEG ,0067 ,Nondegree ,  ,  ,23,12,11,0,4,2,1,0,0,15,1,7,16,10KR0067NDEG
120078 ,KR ,495 ,AMUSD ,0265 ,Music ,  ,  ,206,92,114,0,81,10,3,4,1,99,8,43,163,10KS0265AMUS
120078 ,KR ,495 ,BA ,0265 ,Music ,  ,  ,17,12,5,0,10,2,0,2,0,0,3,15,2,10KR0265BA
120078 ,KR ,495 ,BME ,0168 ,Music Education ,  ,  ,4,3,1,0,3,1,0,0,0,0,0,4,0,10KR0168BME
120078 ,KR ,495 ,BME ,0168 ,Music Education ,3930 ,Choral Music ,58,25,33,0,48,7,1,2,0,0,0,56,2,10KR3930BME
120078 ,KR ,495 ,BME ,0168 ,Music Education ,3931 ,Instrumental Music ,158,81,77,0,135,9,2,6,0,0,6,150,8,10KR3931BME
120078 ,KR ,495 ,BME ,0168 ,Music Education ,3932 ,Elementary General Music ,5,1,4,0,4,1,0,0,0,0,0,5,0,10KR3932BME
120078 ,KR ,495 ,BMUS ,0157 ,Voice ,  ,  ,25,5,20,0,20,0,2,1,0,1,1,21,4,10KR0157BMUS
120078 ,KR ,495 ,BMUS ,0158 ,Instrumental Music ,  ,  ,118,55,63,0,89,11,2,5,0,5,6,91,27,10KR0158BMUS
120078 ,KR ,495 ,BMUS ,0159 ,Music Composition ,  ,  ,8,7,1,0,6,0,0,0,0,1,1,6,2,10KR0159BMUS
120078 ,KR ,495 ,BMUS ,0160 ,Music History ,  ,  ,2,1,1,0,1,0,0,1,0,0,0,1,1,10KR0160BMUS
120078 ,KR ,495 ,BMUS ,0161 ,Open Studies ,  ,  ,9,5,4,0,6,1,0,1,0,1,0,6,3,10KR0161BMUS
120078 ,KR ,495 ,BMUS ,5045 ,Jazz Performance ,  ,  ,21,20,1,0,18,2,0,0,0,0,1,16,5,10KR5045BMUS
120078 ,KR ,495 ,EDD ,0168 ,Music Education ,  ,  ,15,9,6,0,12,0,1,0,0,2,0,3,12,10KS0168EDD
120078 ,KR ,495 ,MME ,0168 ,Music Education ,  ,  ,9,5,4,0,8,1,0,0,0,0,0,5,4,10KS0168MME
120078 ,KR ,495 ,MMUS ,0265 ,Music ,  ,  ,112,59,53,0,73,6,0,6,0,23,4,30,82,10KS0265MMUS
120078 ,KR ,495 ,MS ,0168 ,Music Education ,  ,  ,1,0,1,0,0,1,0,0,0,0,0,1,0,10KS0168MS
120078 ,KR ,495 ,PHD ,0265 ,Music ,  ,  ,1,1,0,0,1,0,0,0,0,0,0,0,1,10KS0265PHD
120078 ,KR ,495 ,PHD ,1481 ,Musicology ,  ,  ,20,10,10,0,12,0,1,0,0,7,0,2,18,10KS1481PHD
120078 ,KR ,526 ,BFA ,0148 ,Graphic Design ,  ,  ,78,26,52,0,49,21,0,3,0,4,1,67,11,10KR0148BFA
120078 ,KR ,526 ,BFA ,0149 ,Crafts ,3933 ,Ceramics ,9,2,7,0,4,1,0,4,0,0,0,9,0,10KR3933BFA
120078 ,KR ,526 ,BFA ,0149 ,Crafts ,3934 ,Glass ,1,0,1,0,0,1,0,0,0,0,0,1,0,10KR3934BFA
120078 ,KR ,526 ,BFA ,0149 ,Crafts ,3935 ,Metals ,12,3,9,0,9,1,0,1,1,0,0,12,0,10KR3935BFA
120078 ,KR ,526 ,BFA ,0150 ,History of Art ,  ,  ,8,0,8,0,7,0,0,0,0,0,1,8,0,10KR0150BFA
120078 ,KR ,526 ,BFA ,0151 ,Photography ,  ,  ,35,15,20,0,30,2,0,3,0,0,0,34,1,10KR0151BFA
120078 ,KR ,526 ,BFA ,0152 ,Industrial Design ,  ,  ,102,56,46,0,66,17,3,6,0,9,1,88,14,10KR0152BFA
120078 ,KR ,526 ,BFA ,0153 ,Painting ,  ,  ,41,13,28,0,31,1,1,5,0,1,2,38,3,10KR0153BFA
120078 ,KR ,526 ,BFA ,0154 ,Sculpture ,  ,  ,12,4,8,0,11,1,0,0,0,0,0,12,0,10KR0154BFA
120078 ,KR ,526 ,BFA ,0169 ,Art Education ,  ,  ,77,10,67,0,69,3,0,3,1,1,0,77,0,10KR0169BFA
120078 ,KR ,526 ,EDD ,0169 ,Art Education ,  ,  ,13,2,11,0,3,2,0,0,0,8,0,3,10,10KS0169EDD
120078 ,KR ,526 ,MA ,0169 ,Art Education ,  ,  ,16,3,13,0,14,1,0,1,0,0,0,16,0,10KS0169MA
120078 ,KR ,526 ,MA ,0250 ,Art History ,  ,  ,15,3,12,0,9,1,0,0,0,4,1,4,11,10KS0250MA
120078 ,KR ,526 ,MFA ,0252 ,Art and Design ,  ,  ,8,5,3,0,6,1,0,1,0,0,0,2,6,10KS0252MFA
120078 ,KR ,526 ,MFA ,0252 ,Art and Design ,0254 ,Graphic Design ,1,0,1,0,0,1,0,0,0,0,0,1,0,10KS0254MFA
120078 ,KR ,526 ,MFA ,0252 ,Art and Design ,0255 ,Industrial Design ,6,2,4,0,1,0,0,0,0,5,0,1,5,10KS0255MFA
120078 ,KR ,526 ,MFA ,0252 ,Art and Design ,0256 ,Metals ,6,1,5,0,1,1,0,0,0,4,0,0,6,10KS0256MFA
120078 ,KR ,526 ,MFA ,0252 ,Art and Design ,0257 ,Painting ,9,5,4,0,2,1,1,1,1,3,0,2,7,10KS0257MFA
120078 ,KR ,526 ,MFA ,0252 ,Art and Design ,0258 ,Photography ,5,3,2,0,5,0,0,0,0,0,0,1,4,10KS0258MFA
120078 ,KR ,526 ,MFA ,0252 ,Art and Design ,0260 ,Sculpture ,6,4,2,0,6,0,0,0,0,0,0,3,3,10KS0260MFA
120078 ,KR ,526 ,NDEG ,0252 ,Art and Design ,  ,  ,2,1,1,0,1,0,1,0,0,0,0,2,0,10KS0252NDEG
120078 ,KR ,526 ,NONE ,4090 ,Art Foundation ,  ,  ,139,47,92,0,94,20,5,10,0,10,0,120,19,10KR4090NONE
120078 ,KR ,526 ,PHD ,0169 ,Art Education ,  ,  ,2,0,2,0,1,0,0,0,0,1,0,1,1,10KS0169PHD
120078 ,KR ,526 ,PHD ,0250 ,Art History ,  ,  ,23,4,19,0,15,0,1,3,0,4,0,8,15,10KS0250PHD
120078 ,KR ,569 ,BLA ,0156 ,Landscape Architecture ,  ,  ,111,76,35,0,90,6,5,4,0,4,2,103,8,10KR0156BLA
120078 ,KR ,569 ,MLA ,0156 ,Landscape Architecture ,  ,  ,28,9,19,0,17,0,1,2,0,6,2,14,14,10KS0156MLA
120078 ,KR ,569 ,PHD ,0156 ,Landscape Architecture ,  ,  ,8,4,4,0,5,0,1,0,0,2,0,2,6,10KS0156PHD
120078 ,KR ,733 ,BA ,0155 ,Urban Planning ,  ,  ,112,69,43,0,87,5,6,6,1,5,2,102,10,10KR0155BA
120078 ,KR ,733 ,MUP ,0155 ,Urban Planning ,  ,  ,52,23,29,0,33,2,4,1,0,10,2,33,19,10KS0155MUP
120078 ,KR ,733 ,PHD ,0274 ,Regional Planning ,  ,  ,20,10,10,0,7,2,0,1,0,10,0,0,20,10KS0274PHD
120078 ,KR ,767 ,BS ,0146 ,Architectural Studies ,  ,  ,547,300,247,0,384,66,16,44,2,27,8,490,57,10KR0146BS
120078 ,KR ,767 ,MARCH ,0249 ,Architecture ,0246 ,Architecture - 1yr ,3,1,2,0,1,1,0,0,0,1,0,1,2,10KS0246MARC
120078 ,KR ,767 ,MARCH ,0249 ,Architecture ,0247 ,Architecture - 2 Yr ,149,95,54,0,97,8,4,9,0,28,3,92,57,10KS0247MARC
120078 ,KR ,767 ,MARCH ,0249 ,Architecture ,0248 ,Architecture Track 3 ,39,22,17,0,31,2,1,2,0,2,1,30,9,10KS0248MARC
120078 ,KR ,767 ,NDEG ,0249 ,Architecture ,  ,  ,3,0,3,0,0,0,0,0,0,3,0,0,3,10KS0249NDEG
120078 ,KR ,767 ,PHD ,0249 ,Architecture ,  ,  ,14,6,8,0,4,0,0,0,0,10,0,2,12,10KS0249PHD
120078 ,KR ,801 ,BFA ,0261 ,Dance ,  ,  ,66,8,58,0,53,1,7,1,0,2,2,48,18,10KR0261BFA
120078 ,KR ,801 ,MFA ,0261 ,Dance ,  ,  ,12,2,10,0,9,0,0,0,0,3,0,5,7,10KS0261MFA
120078 ,KR ,883 ,BFA ,0162 ,Theatre ,0163 ,Professional Studio in Acting ,11,6,5,0,11,0,0,0,0,0,0,10,1,10KR0163BFA
120078 ,KR ,883 ,BFA ,0162 ,Theatre ,3979 ,Scene Design ,2,1,1,0,2,0,0,0,0,0,0,2,0,10KR3979BFA
120078 ,KR ,883 ,BFA ,0162 ,Theatre ,3980 ,Stage Management ,7,2,5,0,6,0,0,1,0,0,0,7,0,10KR3980BFA
120078 ,KR ,883 ,BFA ,0162 ,Theatre ,3985 ,Theatre Studies ,16,4,12,0,12,0,1,1,0,1,1,13,3,10KR3985BFA
120078 ,KR ,883 ,BFA ,0162 ,Theatre ,3994 ,Theatre Technology & Lighting ,3,3,0,0,3,0,0,0,0,0,0,2,1,10KR3994BFA
120078 ,KR ,883 ,BFA ,0162 ,Theatre ,4081 ,Acting ,22,12,10,0,16,0,4,0,0,0,2,16,6,10KR4081BFA
120078 ,KR ,883 ,BFA ,0162 ,Theatre ,4083 ,Scenic Technology ,3,3,0,0,3,0,0,0,0,0,0,3,0,10KR4083BFA
120078 ,KR ,883 ,BFA ,0162 ,Theatre ,4084 ,Lighting Design ,4,4,0,0,4,0,0,0,0,0,0,4,0,10KR4084BFA
120078 ,KR ,883 ,BFA ,0162 ,Theatre ,4085 ,Sound Design and Technology ,1,1,0,0,1,0,0,0,0,0,0,1,0,10KR4085BFA
120078 ,KR ,883 ,BFA ,0162 ,Theatre ,4086 ,Scenic Design ,5,1,4,0,5,0,0,0,0,0,0,5,0,10KR4086BFA
120078 ,KR ,883 ,MA ,0162 ,Theatre ,  ,  ,4,1,3,0,2,0,0,0,0,2,0,2,2,10KS0162MA
120078 ,KR ,883 ,MFA ,0162 ,Theatre ,0271 ,Design and Technology ,37,14,23,0,28,0,2,5,0,2,0,4,33,10KS0271MFA
120078 ,KR ,883 ,MFA ,0162 ,Theatre ,0272 ,Acting ,10,6,4,0,7,0,3,0,0,0,0,0,10,10KS0272MFA
120078 ,KR ,883 ,NONE ,0162 ,Theatre ,4080 ,Theatre Foundations ,46,18,28,0,37,2,2,3,0,0,2,44,2,10KR4080NONE
120078 ,KR ,883 ,PHD ,0162 ,Theatre ,  ,  ,11,5,6,0,9,1,0,0,0,1,0,4,7,10KS0162PHD
120078 ,KR ,  ,  ,  ,Fine & Applied Arts ,  ,***College total*** ,2784,1318,1466,0,1929,226,82,149,7,327,64,2011,773, 
 ,,,,,,,,,,,,,,,,,,,,,
 ,,,,,,,,,,,,,,,,,,,,,
120078 ,KS ,  ,  ,  ,Graduate College ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 
120078 ,KS ,486 ,NDEG ,0067 ,Nondegree ,  ,  ,2,1,1,0,0,0,0,0,0,0,2,0,2,10KS0067NDEG
120078 ,KS ,  ,  ,  ,Graduate College ,  ,***College total*** ,2,1,1,0,0,0,0,0,0,0,2,0,2, 
 ,,,,,,,,,,,,,,,,,,,,,
 ,,,,,,,,,,,,,,,,,,,,,
120078 ,KT ,  ,  ,  ,Communications ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 
120078 ,KT ,238 ,BS ,0382 ,Media Studies ,  ,  ,95,31,64,0,75,1,9,6,0,4,0,89,6,10KT0382BS
120078 ,KT ,238 ,PHD ,0279 ,Communications ,  ,  ,56,24,32,0,23,3,6,7,0,17,0,11,45,10KS0279PHD
120078 ,KT ,408 ,BS ,0277 ,Advertising ,  ,  ,356,90,266,0,267,27,25,16,3,11,7,332,24,10KT0277BS
120078 ,KT ,408 ,MS ,0277 ,Advertising ,  ,  ,30,9,21,0,10,2,1,0,0,16,1,9,21,10KS0277MS
120078 ,KT ,642 ,BSJ ,0380 ,News-Editorial ,  ,  ,143,46,97,0,103,13,12,13,0,0,2,138,5,10KT0380BSJ
120078 ,KT ,642 ,BSJ ,0381 ,Broadcast Journalism ,  ,  ,75,25,50,0,56,8,7,3,0,0,1,71,4,10KT0381BSJ
120078 ,KT ,642 ,MS ,0278 ,Journalism ,  ,  ,26,14,12,0,22,0,0,2,0,2,0,19,7,10KS0278MS
120078 ,KT ,934 ,NDEG ,0067 ,Nondegree ,  ,  ,1,0,1,0,1,0,0,0,0,0,0,1,0,10KT0067NDEG
120078 ,KT ,934 ,NONE ,0390 ,General Curriculum ,  ,  ,133,31,102,0,103,9,11,7,0,2,1,124,9,10KT0390NONE
120078 ,KT ,  ,  ,  ,Communications ,  ,***College total*** ,915,270,645,0,660,63,71,54,3,52,12,794,121, 
 ,,,,,,,,,,,,,,,,,,,,,
 ,,,,,,,,,,,,,,,,,,,,,
120078 ,KU ,  ,  ,  ,Law ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 
120078 ,KU ,853 ,JD ,0385 ,Law ,  ,  ,582,346,236,0,322,73,44,37,2,22,82,384,198,10KU0385JD
120078 ,KU ,853 ,JSD ,0281 ,Law ,  ,  ,10,7,3,0,0,0,0,1,0,9,0,0,10,10KS0281JSD
120078 ,KU ,853 ,LLM ,0281 ,Law ,  ,  ,43,17,26,0,0,0,1,0,0,42,0,3,40,10KS0281LLM
120078 ,KU ,  ,  ,  ,Law ,  ,***College total*** ,635,370,265,0,322,73,45,38,2,73,82,387,248, 
 ,,,,,,,,,,,,,,,,,,,,,
 ,,,,,,,,,,,,,,,,,,,,,
120078 ,KV ,  ,  ,  ,Liberal Arts & Sci ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 
120078 ,KV ,241 ,BALAS ,0340 ,Anthropology ,  ,  ,153,52,101,0,115,11,7,17,0,1,2,148,5,10KV0340BALA
120078 ,KV ,241 ,BALAS ,0340 ,Anthropology ,  ,  ,1,0,1,0,1,0,0,0,0,0,0,1,0,10KV8037BALA
120078 ,KV ,241 ,BALAS ,0340 ,Anthropology ,5043 ,Socioculturl & Linguistic Anth ,5,1,4,0,4,0,1,0,0,0,0,5,0,10KV5043BALA
120078 ,KV ,241 ,MA ,0340 ,Anthropology ,  ,  ,2,0,2,0,2,0,0,0,0,0,0,2,0,10KS0340MA
120078 ,KV ,241 ,PHD ,0340 ,Anthropology ,  ,  ,59,21,38,0,31,2,1,11,1,12,1,10,49,10KS0340PHD
120078 ,KV ,253 ,MS ,0334 ,Atmospheric Sciences ,  ,  ,19,12,7,0,16,1,1,0,0,0,1,6,13,10KS0334MS
120078 ,KV ,253 ,PHD ,0334 ,Atmospheric Sciences ,  ,  ,28,15,13,0,8,0,1,1,0,18,0,1,27,10KS0334PHD
120078 ,KV ,257 ,BSLAS ,0439 ,Mathematics ,  ,  ,284,155,129,0,207,30,6,15,1,16,9,256,28,10KV0439BSLA
120078 ,KV ,257 ,BSLAS ,0439 ,Mathematics ,  ,  ,1,1,0,0,1,0,0,0,0,0,0,1,0,10KV8037BSLA
120078 ,KV ,257 ,BSLAS ,0439 ,Mathematics ,3894 ,Operations Research ,2,1,1,0,1,0,0,0,0,1,0,1,1,10KV3894BSLA
120078 ,KV ,257 ,BSLAS ,0439 ,Mathematics ,3895 ,Applied Mathematics ,2,2,0,0,1,1,0,0,0,0,0,2,0,10KV3895BSLA
120078 ,KV ,257 ,BSLAS ,0439 ,Mathematics ,3896 ,Graduate Preparation ,1,1,0,0,0,0,0,0,0,1,0,0,1,10KV3896BSLA
120078 ,KV ,257 ,BSLAS ,0439 ,Mathematics ,3897 ,Mathematics Teaching Option ,60,18,42,0,53,3,3,1,0,0,0,59,1,10KV3897BSLA
120078 ,KV ,257 ,BSLAS ,0461 ,Actuarial Science ,  ,  ,278,197,81,0,162,45,5,2,0,59,5,216,62,10KV0461BSLA
120078 ,KV ,257 ,BSLAS ,0461 ,Actuarial Science ,  ,  ,3,2,1,0,3,0,0,0,0,0,0,3,0,10KV8037BSLA
120078 ,KV ,257 ,BSLAS ,1438 ,Math & Computer Science ,  ,  ,106,99,7,0,59,24,3,7,1,10,2,88,18,10KV1438BSLA
120078 ,KV ,257 ,MS ,0290 ,Teaching of Mathematics ,  ,  ,2,1,1,0,2,0,0,0,0,0,0,2,0,10KS0290MS
120078 ,KV ,257 ,MS ,0327 ,Applied Mathematics ,  ,  ,13,11,2,0,3,2,0,0,0,8,0,4,9,10KS0327MS
120078 ,KV ,257 ,MS ,0327 ,Applied Mathematics ,0328 ,Actuarial Science ,12,5,7,0,2,1,0,0,0,9,0,1,11,10KS0328MS
120078 ,KV ,257 ,MS ,0439 ,Mathematics ,  ,  ,6,5,1,0,2,1,0,0,0,3,0,2,4,10KS0439MS
120078 ,KV ,257 ,NDEG ,0439 ,Mathematics ,  ,  ,2,2,0,0,1,0,0,0,0,1,0,1,1,10KS0439NDEG
120078 ,KV ,257 ,NONE ,0439 ,Mathematics ,  ,  ,40,26,14,0,26,8,0,3,0,2,1,39,1,10KV0439NONE
120078 ,KV ,257 ,PHD ,0439 ,Mathematics ,  ,  ,153,114,39,0,57,8,1,3,0,79,5,18,135,10KS0439PHD
120078 ,KV ,265 ,BSLAS ,5086 ,"Earth Systems, Env, & Society ",  ,  ,1,1,0,0,1,0,0,0,0,0,0,1,0,10KV5086BSLA
120078 ,KV ,299 ,BALAS ,0338 ,Psychology ,  ,  ,2,1,1,0,0,0,0,2,0,0,0,1,1,10KV0338BALA
