Term/Year Code,Coll,Dept,Degree,Major code,Major Name,Conc code,Concentration Name (if any),Total,Men,Women,Unknown,Caucasian,Asian American,African American,Hispanic,Native American,Hawaiian/Pacific Isl,Multiracial,International,Unknown,All   African American,All    Native American,All Hawaiian/ Pac Isl,All Asian,Illinois,Non-Illinois,
120178 ,KL ,538 ,BS ,0002 ,Animal Sciences ,5269 ,"Science, Pre-Vet Med and Med ",405,52,352,1,230,41,32,76,0,0,15,11,0,39,5,2,55,359,46,10KL0002BS
120178 ,KL ,538 ,BS ,0002 ,Animal Sciences ,5588 ,Food Animal Prod & Mgmt ,21,8,13,0,17,1,1,2,0,0,0,0,0,1,0,0,1,20,1,10KL0002BS
120178 ,KL ,538 ,MS ,0002 ,Animal Sciences ,  ,  ,51,15,36,0,40,2,0,2,0,0,0,7,0,0,0,0,2,30,21,10KS0002MS
120178 ,KL ,538 ,PHD ,0002 ,Animal Sciences ,  ,  ,39,18,21,0,16,1,2,0,0,0,0,20,0,2,0,0,1,4,35,10KS0002PHD
120178 ,KL ,698 ,BS ,0037 ,Food Science & Human Nutrition ,0038 ,Food Science ,164,43,121,0,74,25,12,12,0,0,0,41,0,12,0,0,25,110,54,10KL0038BS
120178 ,KL ,698 ,BS ,0037 ,Food Science & Human Nutrition ,0040 ,Human Nutrition ,92,15,77,0,39,22,6,10,0,0,7,8,0,7,1,1,30,74,18,10KL0040BS
120178 ,KL ,698 ,BS ,0037 ,Food Science & Human Nutrition ,0041 ,Dietetics ,81,5,76,0,48,7,2,9,0,0,0,15,0,3,1,0,7,60,21,10KL0041BS
120178 ,KL ,698 ,BS ,0037 ,Food Science & Human Nutrition ,0042 ,Hospitality Management ,46,22,24,0,17,6,5,10,0,0,1,7,0,7,0,0,6,36,10,10KL0042BS
120178 ,KL ,698 ,MS ,0037 ,Food Science & Human Nutrition ,  ,  ,57,21,36,0,40,4,1,9,0,0,2,0,1,2,0,0,6,26,31,10KS0037MSU
120178 ,KL ,698 ,MS ,0037 ,Food Science & Human Nutrition ,0038 ,Food Science ,25,9,16,0,4,1,1,1,0,0,0,18,0,1,0,0,1,4,21,10KS0037MS
120178 ,KL ,698 ,MS ,0037 ,Food Science & Human Nutrition ,0040 ,Human Nutrition ,12,2,10,0,5,0,0,0,0,0,0,7,0,0,0,0,0,3,9,10KS0037MS
120178 ,KL ,698 ,MS ,0037 ,Food Science & Human Nutrition ,5166 ,Professional Science Masters ,18,4,14,0,6,1,0,2,0,0,0,9,0,0,0,0,1,5,13,1PKS0037MS
120178 ,KL ,698 ,PHD ,0037 ,Food Science & Human Nutrition ,0038 ,Food Science ,28,12,16,0,7,1,0,0,0,0,0,20,0,0,0,0,1,2,26,10KS0037PHD
120178 ,KL ,698 ,PHD ,0037 ,Food Science & Human Nutrition ,0040 ,Human Nutrition ,13,2,11,0,6,0,1,0,0,0,0,5,1,1,0,0,0,2,11,10KS0037PHD
120178 ,KL ,741 ,BS ,0025 ,Technical Systems Management ,  ,  ,180,164,16,0,109,15,22,27,0,0,1,5,1,25,1,1,17,163,17,10KL0025BS
120178 ,KL ,741 ,BS ,0025 ,Technical Systems Management ,  ,  ,2,1,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,2,0,10KL8037BS
120178 ,KL ,741 ,BSAG ,5163 ,Agricultural & Biological Engr ,  ,  ,77,51,26,0,45,9,2,3,0,0,5,13,0,3,0,0,14,54,23,10KL5163BSAG
120178 ,KL ,741 ,MS ,0025 ,Technical Systems Management ,  ,  ,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,10KS0025MS
120178 ,KL ,741 ,MS ,0025 ,Technical Systems Management ,5166 ,Professional Science Masters ,3,1,2,0,2,0,0,0,0,0,0,1,0,0,0,0,0,2,1,1PKS0025MS
120178 ,KL ,793 ,BS ,0048 ,Human Development & Family St ,0049 ,Child and Adolescent Dev ,167,16,150,1,84,17,25,31,0,0,7,2,1,30,2,0,21,160,7,10KL0049BS
120178 ,KL ,793 ,BS ,0048 ,Human Development & Family St ,0050 ,Family Studies ,57,3,54,0,23,5,18,8,0,0,3,0,0,20,1,0,5,55,2,10KL0050BS
120178 ,KL ,793 ,PHD ,0183 ,Human & Community Development ,5126 ,Human Development & Family St ,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,10KS0183PHD
120178 ,KL ,793 ,PHD ,5577 ,Human Dvlpmt & Family Studies ,  ,  ,24,2,22,0,11,0,2,4,0,0,0,7,0,2,0,0,0,6,18,10KS5577PHD
120178 ,KL ,802 ,BS ,0030 ,Crop Sciences ,0031 ,Agroecology ,6,1,5,0,6,0,0,0,0,0,0,0,0,0,0,0,0,6,0,10KL0031BS
120178 ,KL ,802 ,BS ,0030 ,Crop Sciences ,0032 ,Plant Protection ,4,3,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,10KL0032BS
120178 ,KL ,802 ,BS ,0030 ,Crop Sciences ,0033 ,Crops ,19,15,4,0,18,0,0,0,0,0,0,1,0,0,0,0,0,18,1,10KL0033BS
120178 ,KL ,802 ,BS ,0030 ,Crop Sciences ,0034 ,Crop Agribusiness ,42,29,13,0,36,1,0,0,0,0,1,4,0,1,0,0,1,37,5,10KL0034BS
120178 ,KL ,802 ,BS ,0030 ,Crop Sciences ,0035 ,Plant Biotech & Molecular Bio ,53,26,27,0,37,3,0,2,0,0,4,6,1,1,0,0,7,44,9,10KL0035BS
120178 ,KL ,802 ,BS ,0030 ,Crop Sciences ,0036 ,Biological Sciences ,2,1,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,1,10KL0036BS
120178 ,KL ,802 ,BS ,0030 ,Crop Sciences ,5123 ,Integrated Pest Management ,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,10KL5123BS
120178 ,KL ,802 ,BS ,0030 ,Crop Sciences ,5560 ,Horticultural Food Systems ,15,3,12,0,11,0,1,1,0,0,2,0,0,1,2,0,0,15,0,10KL5560BS
120178 ,KL ,802 ,BS ,0063 ,Horticulture ,5300 ,Sustainable Landscapes ,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,10KL0063BS
120178 ,KL ,802 ,BS ,0063 ,Horticulture ,5301 ,Specialty Crops ,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,10KL0063BS
120178 ,KL ,802 ,MS ,0030 ,Crop Sciences ,  ,  ,37,24,13,0,24,0,0,1,0,0,0,12,0,0,0,0,0,21,16,10KS0030MS
120178 ,KL ,802 ,MS ,0030 ,Crop Sciences ,  ,  ,23,14,9,0,19,0,1,1,0,0,1,0,1,1,1,0,0,11,12,10KS0030MSU
120178 ,KL ,802 ,MS ,4026 ,Bioinformatics ,5100 ,Crop Science ,3,3,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,2,1,10KS5100MS
120178 ,KL ,802 ,PHD ,0030 ,Crop Sciences ,  ,  ,47,30,17,0,19,0,1,1,0,0,0,24,2,1,0,0,0,14,33,10KS0030PHD
120178 ,KL ,875 ,BS ,0051 ,Natural Resrcs & Environ Sci ,0057 ,Fish and Wildlife Conservation ,60,38,22,0,45,2,4,5,1,0,1,2,0,5,2,0,3,55,5,10KL0051BS
120178 ,KL ,875 ,BS ,0051 ,Natural Resrcs & Environ Sci ,0057 ,Fish and Wildlife Conservation ,2,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,10KL0057BS
120178 ,KL ,875 ,BS ,0051 ,Natural Resrcs & Environ Sci ,5239 ,Humn Dimnsns of the Environmnt ,56,23,33,0,35,3,2,7,0,0,0,9,0,3,0,0,3,46,10,10KL0051BS
120178 ,KL ,875 ,BS ,0051 ,Natural Resrcs & Environ Sci ,5239 ,Humn Dimnsns of the Environmnt ,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,10KL8037BS
120178 ,KL ,875 ,BS ,0051 ,Natural Resrcs & Environ Sci ,5240 ,Resrce Cons & Restoration Ecol ,80,30,50,0,43,11,2,13,0,0,1,10,0,2,0,0,12,61,19,10KL0051BS
120178 ,KL ,875 ,BS ,0051 ,Natural Resrcs & Environ Sci ,5241 ,Globl Chg & Landscape Dynamics ,29,6,23,0,19,2,0,3,0,0,1,4,0,0,0,0,3,24,5,10KL0051BS
120178 ,KL ,875 ,MS ,0190 ,Natural Res & Env Sciences ,  ,  ,46,17,29,0,36,1,1,1,0,0,2,4,1,1,2,0,2,15,31,10KS0190MS
120178 ,KL ,875 ,MS ,0190 ,Natural Res & Env Sciences ,  ,  ,34,13,21,0,30,0,0,1,0,0,1,0,2,0,0,0,1,13,21,10KS0190MSU
120178 ,KL ,875 ,PHD ,0190 ,Natural Res & Env Sciences ,  ,  ,40,25,15,0,29,0,0,0,0,0,1,10,0,0,1,0,0,14,26,10KS0190PHD
120178 ,KL ,971 ,MS ,0191 ,Nutritional Sciences ,  ,  ,20,3,17,0,12,3,0,4,0,0,0,1,0,0,0,0,3,7,13,10KS0191MS
120178 ,KL ,971 ,PHD ,0191 ,Nutritional Sciences ,  ,  ,29,9,20,0,13,4,1,1,0,0,1,9,0,1,0,0,5,9,20,10KS0191PHD
120178 ,KL ,  ,  ,  ,"Agr, Cons, Env Sci ",  ,***College total*** ,3262,1377,1883,2,1933,258,196,330,3,1,75,451,15,232,27,6,318,2431,831, 
 ,,,,,,,,,,,,,,,,,,,,,,,,,,,
 ,,,,,,,,,,,,,,,,,,,,,,,,,,,
120178 ,KM ,  ,  ,  ,Business ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 
120178 ,KM ,230 ,MBA ,9875 ,Business Administration (MBA) ,  ,  ,96,63,33,0,47,5,4,4,0,0,2,34,0,4,2,0,7,47,49,10KS9875MBA
120178 ,KM ,230 ,MBA ,9875 ,Business Administration (MBA) ,4064 ,MBA ,93,54,39,0,61,11,9,5,0,0,0,5,2,9,1,0,11,89,4,10KS4064MBA
120178 ,KM ,260 ,BS ,0075 ,Finance ,  ,  ,587,430,157,0,335,124,10,38,0,0,9,66,5,11,5,0,132,467,120,10KM0075BS
120178 ,KM ,260 ,MS ,0075 ,Finance ,  ,  ,241,97,144,0,2,7,0,1,0,0,0,231,0,0,0,0,7,5,236,10KS0075MSK
120178 ,KM ,260 ,PHD ,0075 ,Finance ,  ,  ,17,13,4,0,0,1,0,0,0,0,0,16,0,0,0,0,1,0,17,10KS0075PHD
120178 ,KM ,346 ,BS ,0071 ,Accountancy ,  ,  ,870,411,459,0,322,168,23,59,0,1,14,281,2,27,3,2,179,498,372,10KM0071BS
120178 ,KM ,346 ,MAS ,0071 ,Accountancy ,  ,  ,219,109,110,0,85,36,5,10,0,0,1,80,2,5,0,0,37,118,101,10KS0071MAS
120178 ,KM ,346 ,MAS ,0071 ,Accountancy ,5538 ,Data Analytics in Accountancy ,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,10KS0071MAS
120178 ,KM ,346 ,MS ,0071 ,Accountancy ,  ,  ,142,18,124,0,6,4,1,0,0,0,2,129,0,3,0,0,5,9,133,10KS0071MSK
120178 ,KM ,346 ,MS ,0071 ,Accountancy ,  ,  ,29,18,11,0,13,5,5,2,0,0,0,0,4,5,0,0,7,9,20,1PKS0071MSU
120178 ,KM ,346 ,MS ,5187 ,Taxation ,  ,  ,26,13,13,0,14,7,2,0,0,0,0,3,0,2,0,0,7,21,5,10KS5187MSK2
120178 ,KM ,346 ,NDEG ,0071 ,Accountancy ,  ,  ,16,13,3,0,7,0,0,1,0,0,1,1,6,2,1,0,0,0,16,1PKS0071NDEU
120178 ,KM ,346 ,NDEG ,0071 ,Accountancy ,0073 ,Accountancy Postb ,2,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,1,1PKM0073NDEU
120178 ,KM ,346 ,PHD ,0071 ,Accountancy ,  ,  ,17,12,5,0,10,0,0,0,0,0,0,7,0,0,0,0,0,1,16,10KS0071PHD
120178 ,KM ,902 ,BS ,1432 ,Marketing ,  ,  ,119,43,76,0,69,13,8,17,1,0,3,7,1,8,1,0,16,105,14,10KM1432BS
120178 ,KM ,902 ,BS ,1432 ,Marketing ,  ,  ,130,44,86,0,69,25,8,13,0,0,4,11,0,9,1,0,28,111,19,10KM8037BS
120178 ,KM ,902 ,BS ,5070 ,Information Sys & Info Tech ,  ,  ,49,32,17,0,20,18,3,6,0,0,1,1,0,4,0,0,19,42,7,10KM5070BS
120178 ,KM ,902 ,BS ,5070 ,Information Sys & Info Tech ,  ,  ,64,33,31,0,26,20,3,9,0,0,1,4,1,3,0,0,21,59,5,10KM8037BS
120178 ,KM ,902 ,BS ,5071 ,Supply Chain Management ,  ,  ,14,6,8,0,9,2,0,2,0,0,1,0,0,0,2,0,2,14,0,10KM5071BS
120178 ,KM ,902 ,BS ,5071 ,Supply Chain Management ,  ,  ,65,23,42,0,46,10,0,4,0,0,2,3,0,0,1,0,11,60,5,10KM8037BS
120178 ,KM ,902 ,BS ,5072 ,Business Process Management ,  ,  ,11,6,5,0,7,2,1,0,0,0,0,1,0,1,0,0,2,9,2,10KM5072BS
120178 ,KM ,902 ,BS ,5072 ,Business Process Management ,  ,  ,24,11,13,0,12,1,1,6,0,0,3,1,0,2,0,0,3,21,3,10KM8037BS
120178 ,KM ,902 ,BS ,5073 ,Management ,0086 ,Entrepreneurship ,30,20,10,0,14,5,3,3,0,0,1,4,0,4,0,0,5,25,5,10KM5073BS
120178 ,KM ,902 ,BS ,5073 ,Management ,0086 ,Entrepreneurship ,6,4,2,0,2,3,1,0,0,0,0,0,0,1,0,0,3,5,1,10KM8037BS
120178 ,KM ,902 ,BS ,5073 ,Management ,5074 ,International Business ,17,9,8,0,8,3,3,1,0,0,0,2,0,3,0,1,3,13,4,10KM5073BS
120178 ,KM ,902 ,BS ,5073 ,Management ,5074 ,International Business ,12,2,10,0,7,1,0,2,0,0,0,2,0,0,0,0,1,10,2,10KM8037BS
120178 ,KM ,902 ,BS ,5073 ,Management ,5075 ,General Management ,36,19,17,0,20,3,2,9,0,0,1,1,0,3,0,0,3,29,7,10KM5073BS
120178 ,KM ,902 ,BS ,5073 ,Management ,5075 ,General Management ,17,8,9,0,11,1,2,0,0,1,0,2,0,2,0,1,1,14,3,10KM8037BS
120178 ,KM ,902 ,BS ,5597 ,Information Systems ,  ,  ,3,3,0,0,2,1,0,0,0,0,0,0,0,0,0,0,1,3,0,10KM5597BS
120178 ,KM ,902 ,BS ,5600 ,Operations Management ,  ,  ,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,10KM5600BS
120178 ,KM ,902 ,MS ,0079 ,Business Administration ,  ,  ,52,23,29,0,1,3,0,2,0,0,0,46,0,0,0,0,3,3,49,10KS0079MS
120178 ,KM ,902 ,MS ,5148 ,Technology Management ,  ,  ,92,53,39,0,4,2,1,5,0,0,1,79,0,3,1,0,3,11,81,10KS5148MSK
120178 ,KM ,902 ,PHD ,0079 ,Business Administration ,  ,  ,40,21,19,0,3,1,2,1,0,0,0,33,0,2,1,0,1,3,37,10KS0079PHD
120178 ,KM ,938 ,MBA ,9875 ,Business Administration (MBA) ,3924 ,Executive Program ,32,24,8,0,17,5,7,2,0,0,0,0,1,7,0,0,5,30,2,10KS3924MBA2
120178 ,KM ,952 ,MBA ,9875 ,Business Administration (MBA) ,  ,  ,787,540,246,1,436,170,37,56,0,2,10,1,75,44,7,2,224,260,527,10KS9875MBAU
120178 ,KM ,952 ,NDEG ,0067 ,Nondegree ,  ,  ,114,67,47,0,1,0,0,0,0,0,0,113,0,0,0,0,0,1,113,10KM0067NDEG
120178 ,KM ,952 ,NDEG ,9875 ,Business Administration (MBA) ,  ,  ,150,102,48,0,76,24,16,11,0,0,4,1,18,18,2,0,32,2,148,10LN9875NDEU
120178 ,KM ,952 ,NONE ,0070 ,Curric Unassigned ,  ,  ,934,504,428,2,484,193,36,95,0,0,29,94,3,50,3,4,215,711,223,10KM0070NONE
120178 ,KM ,  ,  ,  ,Business ,  ,***College total*** ,5155,2850,2302,3,2247,876,193,364,1,4,90,1259,121,232,31,10,997,2807,2348, 
 ,,,,,,,,,,,,,,,,,,,,,,,,,,,
 ,,,,,,,,,,,,,,,,,,,,,,,,,,,
120178 ,KN ,  ,  ,  ,Education ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 
120178 ,KN ,335 ,BS ,5391 ,Learning and Education Studies ,  ,  ,15,5,10,0,0,2,2,1,0,0,2,8,0,4,0,0,2,5,10,10KN5391BS
120178 ,KN ,335 ,BS ,5391 ,Learning and Education Studies ,5387 ,Applied Learning Science ,3,1,2,0,0,1,1,0,0,0,0,1,0,1,0,0,1,2,1,10KN5391BS
120178 ,KN ,335 ,BS ,5391 ,Learning and Education Studies ,5388 ,Ed Equlty & Cltrl Understandng ,13,2,11,0,3,0,4,4,0,0,1,1,0,5,1,0,1,12,1,10KN5391BS
120178 ,KN ,335 ,BS ,5391 ,Learning and Education Studies ,5389 ,Workplace Trng & Development ,18,5,13,0,12,1,1,2,0,0,1,1,0,2,0,1,1,16,2,10KN5391BS
120178 ,KN ,335 ,BS ,5391 ,Learning and Education Studies ,5417 ,"Dig. Env. Lrnng, Tchng, Agency ",9,4,5,0,3,1,4,0,0,0,0,1,0,4,0,0,1,8,1,10KN5391BS
120178 ,KN ,335 ,NDEG ,0067 ,Nondegree ,  ,  ,4,0,4,0,3,0,1,0,0,0,0,0,0,1,0,0,0,4,0,10KN0067NDEG
120178 ,KN ,335 ,NONE ,5598 ,Education Curriculum Uassign ,  ,  ,26,6,20,0,11,2,6,7,0,0,0,0,0,7,0,0,2,25,1,10KN5598NONE
120178 ,KN ,570 ,BS ,0093 ,Special Education ,  ,  ,119,14,105,0,92,3,4,18,0,1,1,0,0,5,0,1,3,117,2,10KN0093BS
120178 ,KN ,570 ,EDM ,0093 ,Special Education ,  ,  ,20,3,17,0,16,0,2,2,0,0,0,0,0,2,1,0,0,18,2,10KS0093EDM
120178 ,KN ,570 ,EDM ,0093 ,Special Education ,  ,  ,10,0,10,0,6,0,2,1,0,0,0,0,1,2,0,0,0,10,0,10KS0093EDMX
120178 ,KN ,570 ,MS ,0093 ,Special Education ,  ,  ,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,10KS0093MS
120178 ,KN ,570 ,PHD ,0093 ,Special Education ,  ,  ,24,4,20,0,15,2,0,2,0,0,0,5,0,0,0,0,2,11,13,10KS0093PHD
120178 ,KN ,613 ,BS ,0094 ,Early Childhood Education ,  ,  ,36,2,34,0,18,6,1,5,0,0,2,4,0,3,0,0,7,31,5,10KN0094BS
120178 ,KN ,613 ,BS ,0094 ,Early Childhood Education ,3967 ,ECh: History ,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,10KN3967BS
120178 ,KN ,613 ,BS ,0094 ,Early Childhood Education ,3968 ,ECh: Language arts ,3,0,3,0,2,0,0,0,0,0,1,0,0,1,0,0,0,2,1,10KN3968BS
120178 ,KN ,613 ,BS ,0094 ,Early Childhood Education ,3969 ,ECh: Linguistics ,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,10KN3969BS
120178 ,KN ,613 ,BS ,0094 ,Early Childhood Education ,3970 ,ECh: Mathematics ,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,10KN3970BS
120178 ,KN ,613 ,BS ,0094 ,Early Childhood Education ,3975 ,ECh: Psychology ,6,0,6,0,5,1,0,0,0,0,0,0,0,0,0,0,1,6,0,10KN3975BS
120178 ,KN ,613 ,BS ,0094 ,Early Childhood Education ,3976 ,ECh: Sociology ,2,0,2,0,1,0,1,0,0,0,0,0,0,1,0,0,0,2,0,10KN3976BS
120178 ,KN ,613 ,BS ,0094 ,Early Childhood Education ,4005 ,ECh: Chinese ,2,0,2,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,2,10KN4005BS
120178 ,KN ,613 ,BS ,0094 ,Early Childhood Education ,4014 ,ECh: Spanish ,6,0,6,0,1,0,0,4,1,0,0,0,0,0,1,0,0,6,0,10KN4014BS
120178 ,KN ,613 ,BS ,0095 ,Elementary Education ,  ,  ,287,15,272,0,189,29,15,45,0,0,5,2,2,17,1,0,35,282,5,10KN0095BS
120178 ,KN ,613 ,BS ,0095 ,Elementary Education ,3949 ,EIEd: Mathematics ,3,1,2,0,1,1,1,0,0,0,0,0,0,1,0,0,1,3,0,10KN3949BS
120178 ,KN ,613 ,BS ,0095 ,Elementary Education ,5193 ,General Sciences ,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,10KN5193BS
120178 ,KN ,613 ,BS ,5422 ,Middle Grades Education ,  ,  ,16,2,14,0,7,1,1,4,0,0,2,1,0,2,2,0,1,15,1,10KN5422BS
120178 ,KN ,613 ,BS ,5422 ,Middle Grades Education ,5423 ,Literacy ,7,2,5,0,3,1,1,2,0,0,0,0,0,1,1,0,1,7,0,10KN5422BS
120178 ,KN ,613 ,BS ,5422 ,Middle Grades Education ,5424 ,Mathematics ,41,9,32,0,30,3,2,6,0,0,0,0,0,2,1,0,3,41,0,10KN5422BS
120178 ,KN ,613 ,BS ,5422 ,Middle Grades Education ,5425 ,Science ,4,0,4,0,3,1,0,0,0,0,0,0,0,0,0,0,1,4,0,10KN5422BS
120178 ,KN ,613 ,BS ,5422 ,Middle Grades Education ,5426 ,Social Science ,8,4,4,0,6,0,0,2,0,0,0,0,0,0,0,0,0,8,0,10KN5422BS
120178 ,KN ,613 ,CAS ,1144 ,Curriculum and Instruction ,  ,  ,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,10KS1144CAS
120178 ,KN ,613 ,EDD ,1144 ,Curriculum and Instruction ,  ,  ,2,0,2,0,1,0,1,0,0,0,0,0,0,1,0,0,0,2,0,10KS1144EDD
120178 ,KN ,613 ,EDM ,0095 ,Elementary Education ,  ,  ,5,1,4,0,3,1,1,0,0,0,0,0,0,1,0,0,1,5,0,10KS0095EDM
120178 ,KN ,613 ,EDM ,1144 ,Curriculum and Instruction ,  ,  ,31,5,26,0,20,2,1,3,0,0,0,5,0,1,0,0,3,24,7,10KS1144EDM
