Term/Year Code,Coll,Dept,Degree,Major code,Major Name,Conc code,Concentration Name (if any),Total,Men,Women,Unknown,Caucasian,Asian American,African American,Hispanic,Native American,Hawaiian/Pacific Isl,Multiracial,International,Unknown,All   African American,All    Native American,All Hawaiian/ Pac Isl,All Asian,Illinois,Non-Illinois,
120148 ,KL ,698 ,BS ,0037 ,Food Science & Human Nutrition ,0038 ,Food Science ,151,49,102,0,74,23,16,11,0,1,2,24,0,19,1,1,24,118,33,10KL0038BS
120148 ,KL ,698 ,BS ,0037 ,Food Science & Human Nutrition ,0039 ,Food Industry and Business ,3,1,2,0,2,0,0,1,0,0,0,0,0,0,0,0,0,3,0,10KL0039BS
120148 ,KL ,698 ,BS ,0037 ,Food Science & Human Nutrition ,0040 ,Human Nutrition ,98,20,78,0,55,20,6,8,0,0,3,6,0,8,2,1,22,88,10,10KL0040BS
120148 ,KL ,698 ,BS ,0037 ,Food Science & Human Nutrition ,0041 ,Dietetics ,89,5,84,0,60,10,4,6,0,0,2,6,1,4,0,1,12,80,9,10KL0041BS
120148 ,KL ,698 ,BS ,0037 ,Food Science & Human Nutrition ,0042 ,Hospitality Management ,71,23,48,0,49,4,3,6,0,0,3,6,0,6,1,0,5,62,9,10KL0042BS
120148 ,KL ,698 ,MS ,0037 ,Food Science & Human Nutrition ,  ,  ,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,10KS0037MS
120148 ,KL ,698 ,MS ,0037 ,Food Science & Human Nutrition ,0038 ,Food Science ,25,7,18,0,7,1,1,0,0,0,0,15,1,1,0,0,1,3,22,10KS0037MS
120148 ,KL ,698 ,MS ,0037 ,Food Science & Human Nutrition ,0040 ,Human Nutrition ,9,3,6,0,1,1,0,0,0,0,0,6,1,0,0,0,1,1,8,10KS0037MS
120148 ,KL ,698 ,MS ,0037 ,Food Science & Human Nutrition ,5166 ,Professional Science Masters ,19,4,15,0,4,4,0,0,0,0,0,11,0,0,0,0,4,9,10,1PKS0037MS
120148 ,KL ,698 ,NDEG ,0037 ,Food Science & Human Nutrition ,  ,  ,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,10KS0037NDEG
120148 ,KL ,698 ,PHD ,0037 ,Food Science & Human Nutrition ,  ,  ,6,1,5,0,4,0,0,0,0,0,0,2,0,0,0,0,0,3,3,10KS0037PHD
120148 ,KL ,698 ,PHD ,0037 ,Food Science & Human Nutrition ,0038 ,Food Science ,33,13,20,0,10,4,1,0,0,0,0,17,1,1,0,0,5,9,24,10KS0037PHD
120148 ,KL ,698 ,PHD ,0037 ,Food Science & Human Nutrition ,0040 ,Human Nutrition ,11,5,6,0,4,2,0,0,0,0,0,5,0,0,0,0,2,2,9,10KS0037PHD
120148 ,KL ,741 ,BS ,0025 ,Technical Systems Management ,  ,  ,207,193,14,0,127,26,15,23,1,0,6,9,0,16,2,3,30,182,25,10KL0025BS
120148 ,KL ,741 ,BSAG ,0029 ,Agr Engineering & Agr Science ,  ,  ,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,10KL0029BSAG
120148 ,KL ,741 ,BSAG ,5163 ,Agricultural & Biological Engr ,  ,  ,100,68,32,0,56,17,7,7,0,0,3,8,2,7,0,1,21,66,34,10KL5163BSAG
120148 ,KL ,741 ,MS ,0025 ,Technical Systems Management ,  ,  ,5,5,0,0,2,0,0,2,0,0,0,1,0,0,0,0,0,4,1,10KS0025MS
120148 ,KL ,741 ,MS ,0025 ,Technical Systems Management ,  ,  ,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1PKS0025MS
120148 ,KL ,741 ,MS ,0025 ,Technical Systems Management ,5166 ,Professional Science Masters ,7,4,3,0,0,1,2,0,0,0,0,4,0,2,0,0,1,3,4,1PKS0025MS
120148 ,KL ,793 ,BS ,0043 ,Agr & Environmental Cmc & Educ ,5033 ,"Agr, Cons, Env Sci Communictn ",3,0,3,0,2,0,1,0,0,0,0,0,0,1,0,0,0,3,0,10KL5033BS
120148 ,KL ,793 ,BS ,0048 ,Human Development & Family St ,0049 ,Child and Adolescent Dev ,147,11,136,0,86,11,17,24,0,1,5,2,1,23,3,1,11,136,11,10KL0049BS
120148 ,KL ,793 ,BS ,0048 ,Human Development & Family St ,0050 ,Family Studies ,40,3,37,0,21,4,7,8,0,0,0,0,0,7,2,0,4,39,1,10KL0050BS
120148 ,KL ,793 ,PHD ,0183 ,Human & Community Development ,  ,  ,2,0,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,2,0,10KS0183PHD
120148 ,KL ,793 ,PHD ,0183 ,Human & Community Development ,5125 ,Community Studies and Outreach ,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,10KS0183PHD
120148 ,KL ,793 ,PHD ,0183 ,Human & Community Development ,5126 ,Human Development & Family St ,23,5,18,0,13,2,1,4,0,0,0,3,0,2,0,0,2,7,16,10KS0183PHD
120148 ,KL ,802 ,BS ,0030 ,Crop Sciences ,0031 ,Agroecology ,5,2,3,0,2,0,1,1,0,0,0,1,0,1,0,0,0,4,1,10KL0031BS
120148 ,KL ,802 ,BS ,0030 ,Crop Sciences ,0033 ,Crops ,27,19,8,0,25,0,1,0,0,0,0,1,0,1,0,0,0,26,1,10KL0033BS
120148 ,KL ,802 ,BS ,0030 ,Crop Sciences ,0034 ,Crop Agribusiness ,57,42,15,0,52,2,1,0,0,0,1,1,0,2,0,0,2,55,2,10KL0034BS
120148 ,KL ,802 ,BS ,0030 ,Crop Sciences ,0035 ,Plant Biotech & Molecular Bio ,56,31,25,0,42,4,2,1,0,0,1,6,0,2,0,0,5,45,11,10KL0035BS
120148 ,KL ,802 ,BS ,0030 ,Crop Sciences ,0036 ,Biological Sciences ,2,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,10KL0036BS
120148 ,KL ,802 ,BS ,0030 ,Crop Sciences ,5123 ,Integrated Pest Management ,4,2,2,0,3,1,0,0,0,0,0,0,0,0,0,0,1,4,0,10KL5123BS
120148 ,KL ,802 ,BS ,0063 ,Horticulture ,0065 ,Production and Management ,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,10KL0063BS
120148 ,KL ,802 ,BS ,0063 ,Horticulture ,5300 ,Sustainable Landscapes ,7,4,3,0,6,0,0,0,0,0,0,1,0,0,0,0,0,6,1,10KL0063BS
120148 ,KL ,802 ,BS ,0063 ,Horticulture ,5301 ,Specialty Crops ,23,4,19,0,15,3,0,4,0,0,1,0,0,0,0,0,4,20,3,10KL0063BS
120148 ,KL ,802 ,MS ,0030 ,Crop Sciences ,  ,  ,39,11,28,0,21,1,0,1,1,0,3,12,0,0,1,0,4,22,17,10KS0030MS
120148 ,KL ,802 ,MS ,0030 ,Crop Sciences ,  ,  ,3,2,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,2,1,10KS0030MSU
120148 ,KL ,802 ,MS ,4026 ,Bioinformatics ,5100 ,Crop Science ,2,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,1,1,10KS5100MS
120148 ,KL ,802 ,NONE ,0030 ,Crop Sciences ,  ,  ,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,10KL0030NONE
120148 ,KL ,802 ,PHD ,0030 ,Crop Sciences ,  ,  ,68,49,19,0,32,1,0,1,0,0,0,32,2,0,0,0,1,18,50,10KS0030PHD
120148 ,KL ,875 ,BS ,0051 ,Natural Resrcs & Environ Sci ,  ,  ,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,10KL0051BS
120148 ,KL ,875 ,BS ,0051 ,Natural Resrcs & Environ Sci ,0057 ,Fish and Wildlife Conservation ,53,30,23,0,41,2,2,1,0,0,3,3,1,3,0,0,5,48,5,10KL0051BS
120148 ,KL ,875 ,BS ,0051 ,Natural Resrcs & Environ Sci ,0057 ,Fish and Wildlife Conservation ,5,3,2,0,4,0,0,0,0,0,0,1,0,0,0,0,0,3,2,10KL0057BS
120148 ,KL ,875 ,BS ,0051 ,Natural Resrcs & Environ Sci ,5239 ,Humn Dimnsns of the Environmnt ,78,35,43,0,44,7,3,10,0,0,0,14,0,3,1,0,8,62,16,10KL0051BS
120148 ,KL ,875 ,BS ,0051 ,Natural Resrcs & Environ Sci ,5240 ,Resrce Cons & Restoration Ecol ,73,37,36,0,43,3,1,2,0,0,4,20,0,1,1,0,7,52,21,10KL0051BS
120148 ,KL ,875 ,BS ,0051 ,Natural Resrcs & Environ Sci ,5241 ,Globl Chg & Landscape Dynamics ,22,9,13,0,11,2,0,2,0,0,2,5,0,1,0,1,4,12,10,10KL0051BS
120148 ,KL ,875 ,MS ,0190 ,Natural Res & Env Sciences ,  ,  ,51,33,18,0,42,0,2,3,0,0,2,1,1,2,2,0,1,28,23,10KS0190MS
120148 ,KL ,875 ,MS ,0190 ,Natural Res & Env Sciences ,  ,  ,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10KS0190MSU
120148 ,KL ,875 ,PHD ,0190 ,Natural Res & Env Sciences ,  ,  ,32,22,10,0,24,0,1,1,0,0,0,5,1,1,0,0,1,9,23,10KS0190PHD
120148 ,KL ,971 ,MS ,0191 ,Nutritional Sciences ,  ,  ,13,2,11,0,8,1,0,2,0,0,0,1,1,0,0,0,1,7,6,10KS0191MS
120148 ,KL ,971 ,PHD ,0191 ,Nutritional Sciences ,  ,  ,30,10,20,0,18,3,0,2,0,0,1,6,0,1,0,0,4,8,22,10KS0191PHD
120148 ,KL ,  ,  ,  ,"Agr, Cons, Env Sci ",  ,***College total*** ,3316,1521,1795,0,2063,278,147,266,4,2,86,448,22,186,36,11,343,2529,787, 
 ,,,,,,,,,,,,,,,,,,,,,,,,,,,
 ,,,,,,,,,,,,,,,,,,,,,,,,,,,
120148 ,KM ,  ,  ,  ,Business ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 
120148 ,KM ,230 ,MBA ,9875 ,Business Administration (MBA) ,  ,  ,156,116,40,0,49,24,9,2,0,0,1,68,3,9,0,1,25,55,101,10KS9875MBA
120148 ,KM ,230 ,MBA ,9875 ,Business Administration (MBA) ,4064 ,MBA ,98,70,28,0,61,7,14,2,0,0,1,13,0,14,0,0,8,96,2,10KS4064MBA
120148 ,KM ,260 ,BS ,0075 ,Finance ,  ,  ,485,327,158,0,278,66,13,33,0,1,9,82,3,16,3,4,72,364,121,10KM0075BS
120148 ,KM ,260 ,MS ,0075 ,Finance ,  ,  ,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,10KS0075MS
120148 ,KM ,260 ,MS ,0075 ,Finance ,  ,  ,117,63,54,0,6,4,0,0,0,0,1,104,2,0,1,0,5,6,111,10KS0075MSK
120148 ,KM ,260 ,PHD ,0075 ,Finance ,  ,  ,23,16,7,0,0,2,0,0,0,0,0,21,0,0,0,0,2,1,22,10KS0075PHD
120148 ,KM ,346 ,BS ,0071 ,Accountancy ,  ,  ,1023,533,490,0,417,175,24,47,0,1,13,340,6,28,2,3,187,623,400,10KM0071BS
120148 ,KM ,346 ,MAS ,0071 ,Accountancy ,  ,  ,296,151,145,0,144,39,6,20,0,0,2,85,0,7,3,1,41,199,97,10KS0071MAS
120148 ,KM ,346 ,MS ,0071 ,Accountancy ,  ,  ,144,32,112,0,8,5,0,0,0,0,0,130,1,0,0,0,5,10,134,10KS0071MSK
120148 ,KM ,346 ,MS ,5187 ,Taxation ,  ,  ,28,15,13,0,12,9,1,2,0,0,0,2,2,1,0,0,9,21,7,10KS5187MSK2
120148 ,KM ,346 ,PHD ,0071 ,Accountancy ,  ,  ,27,16,11,0,17,0,0,1,0,0,1,7,1,0,1,0,0,7,20,10KS0071PHD
120148 ,KM ,902 ,BS ,1432 ,Marketing ,  ,  ,123,45,78,0,79,12,6,14,0,1,3,6,2,6,1,1,14,109,14,10KM1432BS
120148 ,KM ,902 ,BS ,1432 ,Marketing ,  ,  ,98,28,70,0,67,5,6,11,0,0,5,4,0,8,0,1,8,88,10,10KM8037BS
120148 ,KM ,902 ,BS ,5070 ,Information Sys & Info Tech ,  ,  ,29,21,8,0,14,8,4,1,0,0,0,2,0,5,0,0,8,24,5,10KM5070BS
120148 ,KM ,902 ,BS ,5070 ,Information Sys & Info Tech ,  ,  ,22,16,6,0,13,7,0,0,0,0,0,2,0,0,0,0,7,18,4,10KM8037BS
120148 ,KM ,902 ,BS ,5071 ,Supply Chain Management ,  ,  ,14,9,5,0,11,2,0,0,0,0,0,1,0,0,0,0,2,11,3,10KM5071BS
120148 ,KM ,902 ,BS ,5071 ,Supply Chain Management ,  ,  ,76,41,35,0,58,10,0,4,0,0,3,1,0,1,0,1,13,72,4,10KM8037BS
120148 ,KM ,902 ,BS ,5072 ,Business Process Management ,  ,  ,16,8,8,0,11,2,1,1,0,0,1,0,0,1,0,0,3,15,1,10KM5072BS
120148 ,KM ,902 ,BS ,5072 ,Business Process Management ,  ,  ,13,6,7,0,7,2,2,2,0,0,0,0,0,2,0,0,2,13,0,10KM8037BS
120148 ,KM ,902 ,BS ,5073 ,Management ,0086 ,Entrepreneurship ,23,12,11,0,9,2,4,2,0,0,2,4,0,4,1,1,3,17,6,10KM5073BS
120148 ,KM ,902 ,BS ,5073 ,Management ,0086 ,Entrepreneurship ,3,0,3,0,1,0,1,1,0,0,0,0,0,1,0,0,0,3,0,10KM8037BS
120148 ,KM ,902 ,BS ,5073 ,Management ,5074 ,International Business ,15,4,11,0,9,1,1,3,0,0,0,1,0,1,0,0,1,15,0,10KM5073BS
120148 ,KM ,902 ,BS ,5073 ,Management ,5074 ,International Business ,20,7,13,0,9,5,2,2,0,0,2,0,0,2,0,1,7,17,3,10KM8037BS
120148 ,KM ,902 ,BS ,5073 ,Management ,5075 ,General Management ,30,19,11,0,25,2,0,1,0,0,1,1,0,1,0,0,2,26,4,10KM5073BS
120148 ,KM ,902 ,BS ,5073 ,Management ,5075 ,General Management ,12,3,9,0,10,1,0,0,0,0,1,0,0,0,0,0,2,12,0,10KM8037BS
120148 ,KM ,902 ,MS ,0079 ,Business Administration ,  ,  ,46,15,31,0,1,4,0,0,0,0,0,40,1,0,0,0,4,2,44,10KS0079MS
120148 ,KM ,902 ,MS ,5148 ,Technology Management ,  ,  ,106,62,44,0,11,15,2,2,0,0,0,69,7,2,0,0,15,26,80,10KS5148MSK
120148 ,KM ,902 ,PHD ,0079 ,Business Administration ,  ,  ,42,24,18,0,4,0,3,1,0,0,0,34,0,3,1,0,0,3,39,10KS0079PHD
120148 ,KM ,938 ,MBA ,9875 ,Business Administration (MBA) ,3924 ,Executive Program ,57,39,18,0,26,13,6,4,1,0,4,1,2,7,4,0,13,54,3,10KS3924MBA2
120148 ,KM ,952 ,NDEG ,0067 ,Nondegree ,  ,  ,73,51,22,0,0,0,1,0,0,0,0,70,2,1,0,0,0,1,72,10KM0067NDEG
120148 ,KM ,952 ,NONE ,0070 ,Curric Unassigned ,  ,  ,975,534,441,0,498,192,45,92,1,1,19,122,5,51,6,1,208,741,234,10KM0070NONE
120148 ,KM ,  ,  ,  ,Business ,  ,***College total*** ,4191,2284,1907,0,1855,614,151,248,2,4,69,1211,37,171,23,15,666,2650,1541, 
 ,,,,,,,,,,,,,,,,,,,,,,,,,,,
 ,,,,,,,,,,,,,,,,,,,,,,,,,,,
120148 ,KN ,  ,  ,  ,Education ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 
120148 ,KN ,335 ,NDEG ,0067 ,Nondegree ,  ,  ,10,2,8,0,8,0,0,1,0,0,0,1,0,0,0,0,0,9,1,10KN0067NDEG
120148 ,KN ,335 ,NONE ,4089 ,Pre-Early Chld/Elem Ed/Spec Ed ,  ,  ,241,18,223,0,190,19,6,20,0,0,2,4,0,9,0,0,20,231,10,10KN4089NONE
120148 ,KN ,570 ,BS ,0093 ,Special Education ,  ,  ,89,11,78,0,76,3,2,7,0,0,1,0,0,2,1,1,4,89,0,10KN0093BS
120148 ,KN ,570 ,EDM ,0093 ,Special Education ,  ,  ,28,4,24,0,17,2,2,4,0,0,0,3,0,2,0,0,2,25,3,10KS0093EDM
120148 ,KN ,570 ,MS ,0093 ,Special Education ,  ,  ,3,1,2,0,2,1,0,0,0,0,0,0,0,0,0,0,1,3,0,10KS0093MS
120148 ,KN ,570 ,NDEG ,0093 ,Special Education ,  ,  ,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,10KS0093NDEG
120148 ,KN ,570 ,PHD ,0093 ,Special Education ,  ,  ,23,3,20,0,14,1,3,2,0,0,0,3,0,3,0,0,1,12,11,10KS0093PHD
120148 ,KN ,613 ,BS ,0094 ,Early Childhood Education ,3968 ,ECh: Language arts ,7,0,7,0,4,1,1,1,0,0,0,0,0,1,0,0,1,7,0,10KN3968BS
120148 ,KN ,613 ,BS ,0094 ,Early Childhood Education ,3969 ,ECh: Linguistics ,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,10KN3969BS
120148 ,KN ,613 ,BS ,0094 ,Early Childhood Education ,3970 ,ECh: Mathematics ,3,0,3,0,2,0,0,0,0,0,1,0,0,0,1,0,0,3,0,10KN3970BS
120148 ,KN ,613 ,BS ,0094 ,Early Childhood Education ,3975 ,ECh: Psychology ,3,0,3,0,2,0,0,1,0,0,0,0,0,0,0,0,0,3,0,10KN3975BS
120148 ,KN ,613 ,BS ,0094 ,Early Childhood Education ,3976 ,ECh: Sociology ,4,0,4,0,3,1,0,0,0,0,0,0,0,0,0,0,1,4,0,10KN3976BS
120148 ,KN ,613 ,BS ,0094 ,Early Childhood Education ,4014 ,ECh: Spanish ,3,0,3,0,2,0,0,1,0,0,0,0,0,0,0,0,0,3,0,10KN4014BS
120148 ,KN ,613 ,BS ,0095 ,Elementary Education ,3936 ,EIEd: Anthropology ,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,10KN3936BS
120148 ,KN ,613 ,BS ,0095 ,Elementary Education ,3939 ,EIEd: Biology ,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,10KN3939BS
120148 ,KN ,613 ,BS ,0095 ,Elementary Education ,3946 ,EIEd: History ,8,2,6,0,6,0,1,1,0,0,0,0,0,1,0,0,0,7,1,10KN3946BS
120148 ,KN ,613 ,BS ,0095 ,Elementary Education ,3947 ,EIEd: Language Arts ,45,3,42,0,35,4,1,3,0,0,1,0,1,1,0,0,5,45,0,10KN3947BS
120148 ,KN ,613 ,BS ,0095 ,Elementary Education ,3949 ,EIEd: Mathematics ,83,10,73,0,61,13,0,5,0,1,3,0,0,1,0,1,15,82,1,10KN3949BS
120148 ,KN ,613 ,BS ,0095 ,Elementary Education ,3950 ,EIEd: Music ,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,10KN3950BS
120148 ,KN ,613 ,BS ,0095 ,Elementary Education ,3954 ,ElEd: Psychology ,3,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,10KN3954BS
120148 ,KN ,613 ,BS ,0095 ,Elementary Education ,3995 ,EIEd: Chinese ,2,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,2,2,0,10KN3995BS
120148 ,KN ,613 ,BS ,0095 ,Elementary Education ,3996 ,EIEd: French ,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,10KN3996BS
120148 ,KN ,613 ,BS ,0095 ,Elementary Education ,4004 ,EIEd: Spanish ,21,0,21,0,17,0,0,4,0,0,0,0,0,0,0,0,0,21,0,10KN4004BS
120148 ,KN ,613 ,BS ,0095 ,Elementary Education ,5193 ,General Sciences ,20,0,20,0,18,1,1,0,0,0,0,0,0,1,0,0,1,20,0,10KN5193BS
120148 ,KN ,613 ,BS ,0095 ,Elementary Education ,5194 ,ESL/Bilingual Education ,21,0,21,0,13,3,0,4,0,0,0,1,0,0,0,0,3,21,0,10KN5194BS
120148 ,KN ,613 ,BS ,0095 ,Elementary Education ,5251 ,ElEd: Korean ,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,10KN5251BS
120148 ,KN ,613 ,CAS ,1144 ,Curriculum and Instruction ,  ,  ,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,10KS1144CAS
120148 ,KN ,613 ,EDD ,1144 ,Curriculum and Instruction ,  ,  ,4,1,3,0,2,0,2,0,0,0,0,0,0,2,0,0,0,3,1,10KS1144EDD
120148 ,KN ,613 ,EDM ,0095 ,Elementary Education ,  ,  ,7,1,6,0,5,2,0,0,0,0,0,0,0,0,0,0,2,5,2,10KS0095EDM
120148 ,KN ,613 ,EDM ,1144 ,Curriculum and Instruction ,  ,  ,33,2,31,0,22,2,3,4,0,0,0,2,0,3,0,0,2,31,2,10KS1144EDM
120148 ,KN ,613 ,EDM ,5082 ,Early Childhood Education ,  ,  ,2,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,1,2,0,10KS5082EDM
120148 ,KN ,613 ,EDM ,8527 ,Secondary Education ,  ,  ,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,10KS8527EDM
120148 ,KN ,613 ,EDM ,8527 ,Secondary Education ,5224 ,English ,2,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,10KS8527EDM
120148 ,KN ,613 ,EDM ,8527 ,Secondary Education ,5225 ,Social Studies ,2,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,10KS8527EDM
