Term/Year Code,Coll,Dept,Degree,Major code,Major Name,Conc code,Concentration Name (if any),Total,Men,Women,Unknown,Caucasian,Asian American,African American,Hispanic,Native American,Hawaiian/Pacific Isl,Multiracial,International,Unknown,All   African American,All    Native American,All Hawaiian/ Pac Isl,All Asian,Illinois,Non-Illinois
120068 ,KL ,793 ,BS ,0043 ,Agr & Environmental Cmc & Educ ,0045 ,Environ Educ & Communications ,2,0,2,0,1,0,0,0,0,0,1,2,0,10KL0045BS,,,,,
120068 ,KL ,793 ,BS ,0043 ,Agr & Environmental Cmc & Educ ,0046 ,Agricultural Leadership ,8,2,6,0,7,0,1,0,0,0,0,8,0,10KL0046BS,,,,,
120068 ,KL ,793 ,BS ,0043 ,Agr & Environmental Cmc & Educ ,0047 ,Agricultural Education ,23,8,15,0,23,0,0,0,0,0,0,23,0,10KL0047BS,,,,,
120068 ,KL ,793 ,BS ,0043 ,Agr & Environmental Cmc & Educ ,5033 ,"Agr, Cons, Env Sci Communictn ",31,5,26,0,27,1,1,1,0,0,1,31,0,10KL5033BS,,,,,
120068 ,KL ,793 ,BS ,0048 ,Human Development & Family St ,0049 ,Child and Adolescent Dev ,142,8,134,0,111,5,11,13,0,0,2,138,4,10KL0049BS,,,,,
120068 ,KL ,793 ,BS ,0048 ,Human Development & Family St ,0050 ,Family Studies ,80,12,68,0,66,6,3,5,0,0,0,80,0,10KL0050BS,,,,,
120068 ,KL ,793 ,MS ,0181 ,Agricultural Education ,  ,  ,3,2,1,0,2,0,0,0,0,1,0,2,1,10KS0181MS,,,,,
120068 ,KL ,793 ,MS ,0183 ,Human & Community Development ,  ,  ,7,1,6,0,5,2,0,0,0,0,0,3,4,10KS0183MS,,,,,
120068 ,KL ,793 ,NDEG ,0183 ,Human & Community Development ,  ,  ,1,1,0,0,1,0,0,0,0,0,0,1,0,10KS0183NDEG,,,,,
120068 ,KL ,793 ,PHD ,0183 ,Human & Community Development ,  ,  ,20,4,16,0,8,1,3,1,0,7,0,4,16,10KS0183PHD,,,,,
120068 ,KL ,802 ,BS ,0030 ,Crop Sciences ,0031 ,Agroecology ,2,1,1,0,2,0,0,0,0,0,0,2,0,10KL0031BS,,,,,
120068 ,KL ,802 ,BS ,0030 ,Crop Sciences ,0032 ,Plant Protection ,2,2,0,0,2,0,0,0,0,0,0,2,0,10KL0032BS,,,,,
120068 ,KL ,802 ,BS ,0030 ,Crop Sciences ,0033 ,Crops ,17,15,2,0,16,0,0,1,0,0,0,17,0,10KL0033BS,,,,,
120068 ,KL ,802 ,BS ,0030 ,Crop Sciences ,0034 ,Crop Agribusiness ,26,23,3,0,26,0,0,0,0,0,0,26,0,10KL0034BS,,,,,
120068 ,KL ,802 ,BS ,0030 ,Crop Sciences ,0035 ,Plant Biotech & Molecular Bio ,32,20,12,0,26,1,2,2,0,1,0,27,5,10KL0035BS,,,,,
120068 ,KL ,802 ,BS ,0030 ,Crop Sciences ,0036 ,Biological Sciences ,20,11,9,0,12,2,4,2,0,0,0,20,0,10KL0036BS,,,,,
120068 ,KL ,802 ,MS ,0030 ,Crop Sciences ,  ,  ,31,16,15,0,19,2,1,0,0,9,0,17,14,10KS0030MS,,,,,
120068 ,KL ,802 ,PHD ,0030 ,Crop Sciences ,  ,  ,23,16,7,0,10,1,0,1,0,11,0,5,18,10KS0030PHD,,,,,
120068 ,KL ,875 ,BS ,0051 ,Natural Resrcs & Environ Sci ,0052 ,Biological Sciences ,4,3,1,0,3,1,0,0,0,0,0,4,0,10KL0052BS,,,,,
120068 ,KL ,875 ,BS ,0051 ,Natural Resrcs & Environ Sci ,0053 ,Social Science ,2,2,0,0,2,0,0,0,0,0,0,2,0,10KL0053BS,,,,,
120068 ,KL ,875 ,BS ,0051 ,Natural Resrcs & Environ Sci ,0056 ,Environmental Soil & Water Sci ,1,0,1,0,1,0,0,0,0,0,0,1,0,10KL0056BS,,,,,
120068 ,KL ,875 ,BS ,0051 ,Natural Resrcs & Environ Sci ,0057 ,Fish and Wildlife Conservation ,80,56,24,0,73,2,0,2,0,0,3,80,0,10KL0057BS,,,,,
120068 ,KL ,875 ,BS ,0051 ,Natural Resrcs & Environ Sci ,3870 ,Forest Science ,14,10,4,0,12,1,0,1,0,0,0,13,1,10KL3870BS,,,,,
120068 ,KL ,875 ,BS ,0051 ,Natural Resrcs & Environ Sci ,3871 ,Human Dimensions ,42,12,30,0,37,4,1,0,0,0,0,40,2,10KL3871BS,,,,,
120068 ,KL ,875 ,BS ,0051 ,Natural Resrcs & Environ Sci ,3872 ,Resource Ecology ,56,32,24,0,47,2,2,2,1,0,2,53,3,10KL3872BS,,,,,
120068 ,KL ,875 ,BS ,0051 ,Natural Resrcs & Environ Sci ,3873 ,Soil and Water Science ,12,6,6,0,11,1,0,0,0,0,0,11,1,10KL3873BS,,,,,
120068 ,KL ,875 ,BS ,0063 ,Horticulture ,0064 ,Horticulture Science ,4,4,0,0,3,1,0,0,0,0,0,4,0,10KL0064BS,,,,,
120068 ,KL ,875 ,BS ,0063 ,Horticulture ,0065 ,Production and Management ,64,40,24,0,60,0,0,2,0,0,2,63,1,10KL0065BS,,,,,
120068 ,KL ,875 ,BS ,0063 ,Horticulture ,0066 ,Urban Forestry ,4,3,1,0,4,0,0,0,0,0,0,4,0,10KL0066BS,,,,,
120068 ,KL ,875 ,MS ,0190 ,Natural Res & Env Sciences ,  ,  ,59,25,34,0,49,2,0,1,0,7,0,30,29,10KS0190MS,,,,,
120068 ,KL ,875 ,NDEG ,0190 ,Natural Res & Env Sciences ,  ,  ,4,2,2,0,4,0,0,0,0,0,0,4,0,10KS0190NDEG,,,,,
120068 ,KL ,875 ,PHD ,0190 ,Natural Res & Env Sciences ,  ,  ,36,20,16,0,13,4,0,0,0,19,0,12,24,10KS0190PHD,,,,,
120068 ,KL ,971 ,MS ,0191 ,Nutritional Sciences ,  ,  ,26,4,22,0,17,4,1,2,0,2,0,16,10,10KS0191MS,,,,,
120068 ,KL ,971 ,PHD ,0191 ,Nutritional Sciences ,  ,  ,35,11,24,0,18,2,2,2,0,11,0,12,23,10KS0191PHD,,,,,
120068 ,KL ,  ,  ,  ,"Agr, Cons, Env Sci ",  ,***College total*** ,2810,1233,1574,3,2166,175,124,108,2,206,29,2439,371, ,,,,,
 ,,,,,,,,,,,,,,,,,,,,,,,,,,
 ,,,,,,,,,,,,,,,,,,,,,,,,,,
120068 ,KM ,  ,  ,  ,Business ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , ,,,,,
120068 ,KM ,230 ,MBA ,9875 ,Business Administration (MBA) ,  ,  ,17,14,3,0,10,3,0,0,0,3,1,17,0,10KS4064MBA,,,,,
120068 ,KM ,230 ,MBA ,9875 ,Business Administration (MBA) ,  ,  ,197,128,69,0,53,17,7,4,1,111,4,63,134,10KS9875MBA,,,,,
120068 ,KM ,230 ,MBA ,9875 ,Business Administration (MBA) ,3927 ,International Program ,1,1,0,0,0,0,0,0,0,1,0,0,1,10KS9875MBA,,,,,
120068 ,KM ,230 ,MBA ,9875 ,Business Administration (MBA) ,4064 ,MBA ,20,14,6,0,14,2,2,0,0,1,1,20,0,10KS4064MBA,,,,,
120068 ,KM ,260 ,BS ,0075 ,Finance ,  ,  ,588,444,143,1,393,77,18,40,0,46,14,503,85,10KM0075BS,,,,,
120068 ,KM ,260 ,BS ,0075 ,Finance ,0076 ,"Bus Finance, Inv & Fin Inst ",55,37,18,0,31,16,1,0,1,5,1,44,11,10KM0076BS,,,,,
120068 ,KM ,260 ,MS ,0075 ,Finance ,  ,  ,3,2,1,0,0,0,0,0,0,3,0,0,3,10KS0075MS,,,,,
120068 ,KM ,260 ,MS ,0075 ,Finance ,3927 ,International Program ,123,77,46,0,9,7,0,0,0,104,3,4,119,10KS3927MS,,,,,
120068 ,KM ,260 ,NDEG ,0075 ,Finance ,  ,  ,1,1,0,0,0,1,0,0,0,0,0,1,0,10KS0075NDEG,,,,,
120068 ,KM ,260 ,PHD ,0075 ,Finance ,  ,  ,12,6,6,0,4,0,0,0,0,8,0,2,10,10KS0075PHD,,,,,
120068 ,KM ,346 ,BS ,0071 ,Accountancy ,  ,  ,761,424,333,4,433,136,36,58,2,87,9,627,134,10KM0071BS,,,,,
120068 ,KM ,346 ,BS ,0071 ,Accountancy ,0072 ,Accountancy (BS/Master Prg) ,125,60,65,0,92,18,1,3,0,9,2,104,21,10KM0072BS,,,,,
120068 ,KM ,346 ,MAS ,0071 ,Accountancy ,  ,  ,138,80,58,0,95,23,2,1,0,17,0,111,27,10KS0071MAS,,,,,
120068 ,KM ,346 ,MS ,0071 ,Accountancy ,0193 ,Tax ,51,25,26,0,36,9,1,3,0,2,0,46,5,10KS0193MS,,,,,
120068 ,KM ,346 ,MS ,0071 ,Accountancy ,0193 ,Tax ,1,0,1,0,0,0,1,0,0,0,0,1,0,10KS0193MS2,,,,,
120068 ,KM ,346 ,MS ,0071 ,Accountancy ,3928 ,International Program ,84,33,51,0,7,5,0,1,0,70,1,10,74,10KS3928MS,,,,,
120068 ,KM ,346 ,NDEG ,0071 ,Accountancy ,0073 ,Accountancy Postb ,40,30,10,0,27,4,1,2,0,3,3,36,4,10KM0073NDEG,,,,,
120068 ,KM ,346 ,PHD ,0071 ,Accountancy ,  ,  ,22,13,9,0,8,1,1,0,0,12,0,4,18,10KS0071PHD,,,,,
120068 ,KM ,902 ,BS ,0079 ,Business Administration ,0080 ,Marketing ,369,125,244,0,250,44,23,29,2,19,2,325,44,10KM0080BS,,,,,
120068 ,KM ,902 ,BS ,0079 ,Business Administration ,0081 ,Organizational Administration ,76,32,44,0,57,10,5,2,0,2,0,70,6,10KM0081BS,,,,,
120068 ,KM ,902 ,BS ,0079 ,Business Administration ,0082 ,Production ,2,1,1,0,2,0,0,0,0,0,0,1,1,10KM0082BS,,,,,
120068 ,KM ,902 ,BS ,0079 ,Business Administration ,0083 ,Management Science ,28,21,7,0,16,5,3,1,0,3,0,22,6,10KM0083BS,,,,,
120068 ,KM ,902 ,BS ,0079 ,Business Administration ,0084 ,Industrial Distribution Mgt ,20,17,3,0,13,4,1,1,0,1,0,17,3,10KM0084BS,,,,,
120068 ,KM ,902 ,BS ,0079 ,Business Administration ,0085 ,Management Info Systems ,59,42,17,0,38,6,6,3,0,5,1,47,12,10KM0085BS,,,,,
120068 ,KM ,902 ,BS ,0079 ,Business Administration ,0086 ,Entrepreneurship ,91,70,21,0,57,10,12,5,0,5,2,81,10,10KM0086BS,,,,,
120068 ,KM ,902 ,BS ,0079 ,Business Administration ,0087 ,Food and Agribusiness Mgt ,1,1,0,0,0,1,0,0,0,0,0,1,0,10KM0087BS,,,,,
120068 ,KM ,902 ,MS ,0079 ,Business Administration ,4063 ,Technology Mangement ,52,44,8,0,4,1,1,0,0,41,5,6,46,10KS4063MS,,,,,
120068 ,KM ,902 ,PHD ,0079 ,Business Administration ,  ,  ,56,29,27,0,15,3,0,1,0,37,0,5,51,10KS0079PHD,,,,,
120068 ,KM ,938 ,MBA ,9875 ,Business Administration (MBA) ,3924 ,Executive Program ,94,77,16,1,49,4,5,4,1,1,30,86,8,10KS3924MBA2,,,,,
120068 ,KM ,952 ,BS ,0074 ,Economics ,  ,  ,7,6,1,0,5,1,0,0,0,1,0,6,1,10KM0074BS,,,,,
120068 ,KM ,952 ,NDEG ,0067 ,Nondegree ,  ,  ,32,19,13,0,0,0,0,0,0,32,0,0,32,10KM0067NDEG,,,,,
120068 ,KM ,952 ,NONE ,0070 ,Curric Unassigned ,  ,  ,754,453,300,1,475,86,47,76,4,51,15,644,110,10KM0070NONE,,,,,
120068 ,KM ,  ,  ,  ,Business ,  ,***College total*** ,3880,2326,1547,7,2193,494,174,234,11,680,94,2904,976, ,,,,,
 ,,,,,,,,,,,,,,,,,,,,,,,,,,
 ,,,,,,,,,,,,,,,,,,,,,,,,,,
120068 ,KN ,  ,  ,  ,Education ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , ,,,,,
120068 ,KN ,335 ,NONE ,0092 ,Education General ,  ,  ,91,8,82,1,69,5,5,6,2,1,3,89,2,10KN0092NONE,,,,,
120068 ,KN ,335 ,NONE ,4089 ,Pre-Early Chld/Elem Ed/Spec Ed ,  ,  ,188,22,166,0,161,5,8,12,0,1,1,183,5,10KN4089NONE,,,,,
120068 ,KN ,570 ,BS ,0093 ,Special Education ,  ,  ,69,6,63,0,59,2,4,2,0,0,2,67,2,10KN0093BS,,,,,
120068 ,KN ,570 ,CAS ,0093 ,Special Education ,  ,  ,1,1,0,0,1,0,0,0,0,0,0,1,0,10KS0093CAS,,,,,
120068 ,KN ,570 ,EDM ,0093 ,Special Education ,  ,  ,32,0,32,0,25,1,2,1,0,3,0,27,5,10KS0093EDM,,,,,
120068 ,KN ,570 ,MA ,0093 ,Special Education ,  ,  ,6,0,6,0,3,2,0,0,0,1,0,4,2,10KS0093MA,,,,,
120068 ,KN ,570 ,MS ,0093 ,Special Education ,  ,  ,14,3,11,0,13,0,0,0,0,1,0,10,4,10KS0093MS,,,,,
120068 ,KN ,570 ,PHD ,0093 ,Special Education ,  ,  ,32,7,25,0,17,1,2,1,0,11,0,18,14,10KS0093PHD,,,,,
120068 ,KN ,613 ,BS ,0094 ,Early Childhood Education ,3957 ,ECh: Anthropology ,1,0,1,0,1,0,0,0,0,0,0,1,0,10KN3957BS,,,,,
120068 ,KN ,613 ,BS ,0094 ,Early Childhood Education ,3963 ,ECh: Earth Science ,1,0,1,0,1,0,0,0,0,0,0,1,0,10KN3963BS,,,,,
120068 ,KN ,613 ,BS ,0094 ,Early Childhood Education ,3967 ,ECh: History ,4,0,4,0,3,0,0,1,0,0,0,4,0,10KN3967BS,,,,,
120068 ,KN ,613 ,BS ,0094 ,Early Childhood Education ,3968 ,ECh: Language arts ,14,0,14,0,11,0,2,0,0,0,1,14,0,10KN3968BS,,,,,
120068 ,KN ,613 ,BS ,0094 ,Early Childhood Education ,3970 ,ECh: Mathematics ,3,0,3,0,3,0,0,0,0,0,0,3,0,10KN3970BS,,,,,
120068 ,KN ,613 ,BS ,0094 ,Early Childhood Education ,3975 ,ECh: Psychology ,13,0,13,0,10,1,1,0,0,1,0,12,1,10KN3975BS,,,,,
120068 ,KN ,613 ,BS ,0094 ,Early Childhood Education ,3976 ,ECh: Sociology ,4,0,4,0,3,0,1,0,0,0,0,4,0,10KN3976BS,,,,,
120068 ,KN ,613 ,BS ,0094 ,Early Childhood Education ,4006 ,ECh: French ,1,0,1,0,1,0,0,0,0,0,0,1,0,10KN4006BS,,,,,
120068 ,KN ,613 ,BS ,0094 ,Early Childhood Education ,4014 ,ECh: Spanish ,11,0,11,0,6,0,1,4,0,0,0,11,0,10KN4014BS,,,,,
120068 ,KN ,613 ,BS ,0095 ,Elementary Education ,3936 ,EIEd: Anthropology ,1,0,1,0,1,0,0,0,0,0,0,1,0,10KN3936BS,,,,,
120068 ,KN ,613 ,BS ,0095 ,Elementary Education ,3937 ,EIEd: Art ,2,0,2,0,2,0,0,0,0,0,0,2,0,10KN3937BS,,,,,
120068 ,KN ,613 ,BS ,0095 ,Elementary Education ,3939 ,EIEd: Biology ,1,0,1,0,1,0,0,0,0,0,0,1,0,10KN3939BS,,,,,
120068 ,KN ,613 ,BS ,0095 ,Elementary Education ,3942 ,EIEd: Earth Science ,3,0,3,0,2,0,0,1,0,0,0,3,0,10KN3942BS,,,,,
120068 ,KN ,613 ,BS ,0095 ,Elementary Education ,3943 ,EIEd: Economics ,1,1,0,0,1,0,0,0,0,0,0,1,0,10KN3943BS,,,,,
120068 ,KN ,613 ,BS ,0095 ,Elementary Education ,3946 ,EIEd: History ,19,2,17,0,17,1,0,1,0,0,0,19,0,10KN3946BS,,,,,
120068 ,KN ,613 ,BS ,0095 ,Elementary Education ,3947 ,EIEd: Language Arts ,52,0,51,1,43,2,5,2,0,0,0,52,0,10KN3947BS,,,,,
120068 ,KN ,613 ,BS ,0095 ,Elementary Education ,3949 ,EIEd: Mathematics ,105,9,96,0,84,12,1,7,1,0,0,104,1,10KN3949BS,,,,,
120068 ,KN ,613 ,BS ,0095 ,Elementary Education ,3950 ,EIEd: Music ,1,0,1,0,1,0,0,0,0,0,0,1,0,10KN3950BS,,,,,
120068 ,KN ,613 ,BS ,0095 ,Elementary Education ,3953 ,EIEd: Political Science ,1,0,1,0,1,0,0,0,0,0,0,1,0,10KN3953BS,,,,,
120068 ,KN ,613 ,BS ,0095 ,Elementary Education ,3954 ,ElEd: Psychology ,39,4,35,0,36,0,2,1,0,0,0,39,0,10KN3954BS,,,,,
120068 ,KN ,613 ,BS ,0095 ,Elementary Education ,3955 ,ElEd: Sociology ,14,0,14,0,12,1,1,0,0,0,0,14,0,10KN3955BS,,,,,
120068 ,KN ,613 ,BS ,0095 ,Elementary Education ,3996 ,EIEd: French ,6,0,6,0,6,0,0,0,0,0,0,6,0,10KN3996BS,,,,,
120068 ,KN ,613 ,BS ,0095 ,Elementary Education ,4004 ,EIEd: Spanish ,54,2,52,0,41,1,4,7,0,1,0,52,2,10KN4004BS,,,,,
120068 ,KN ,613 ,CAS ,0215 ,Secondary & Continuing Educ ,  ,  ,1,0,1,0,1,0,0,0,0,0,0,1,0,10KS0215CAS,,,,,
120068 ,KN ,613 ,EDD ,0215 ,Secondary & Continuing Educ ,  ,  ,1,0,1,0,0,0,1,0,0,0,0,1,0,10KS0215EDD,,,,,
120068 ,KN ,613 ,EDM ,0095 ,Elementary Education ,  ,  ,29,1,28,0,18,0,4,0,0,5,2,23,6,10KS0095EDM,,,,,
120068 ,KN ,613 ,EDM ,0095 ,Elementary Education ,0211 ,Elementary Ed - Cert ,11,2,9,0,8,2,1,0,0,0,0,11,0,10KS0211EDM,,,,,
120068 ,KN ,613 ,EDM ,0215 ,Secondary & Continuing Educ ,  ,  ,14,1,13,0,9,0,1,0,0,4,0,10,4,10KS0215EDM,,,,,
120068 ,KN ,613 ,EDM ,0215 ,Secondary & Continuing Educ ,0216 ,English Certification ,4,1,3,0,4,0,0,0,0,0,0,4,0,10KS0216EDM,,,,,
120068 ,KN ,613 ,EDM ,0215 ,Secondary & Continuing Educ ,0217 ,Social Studies Certification ,6,5,1,0,5,0,0,1,0,0,0,6,0,10KS0217EDM,,,,,
120068 ,KN ,613 ,EDM ,0215 ,Secondary & Continuing Educ ,0218 ,Sciences Certification ,11,5,6,0,5,2,1,3,0,0,0,11,0,10KS0218EDM,,,,,
120068 ,KN ,613 ,EDM ,0215 ,Secondary & Continuing Educ ,0219 ,Mathematics Certification ,6,1,5,0,5,1,0,0,0,0,0,6,0,10KS0219EDM,,,,,
120068 ,KN ,613 ,EDM ,4098 ,Early Childhood Education ,0212 ,Teacher Certification ,1,0,1,0,1,0,0,0,0,0,0,1,0,10KS0212EDM,,,,,
120068 ,KN ,613 ,MA ,0095 ,Elementary Education ,  ,  ,7,0,7,0,1,1,2,0,0,3,0,4,3,10KS0095MA,,,,,
120068 ,KN ,613 ,MS ,0095 ,Elementary Education ,  ,  ,4,0,4,0,2,1,0,1,0,0,0,3,1,10KS0095MS,,,,,
120068 ,KN ,613 ,MS ,0215 ,Secondary & Continuing Educ ,  ,  ,1,1,0,0,0,1,0,0,0,0,0,1,0,10KS0215MS,,,,,
120068 ,KN ,613 ,NDEG ,0095 ,Elementary Education ,  ,  ,1,0,1,0,1,0,0,0,0,0,0,1,0,10KS0095NDEG,,,,,
120068 ,KN ,613 ,PHD ,0095 ,Elementary Education ,  ,  ,38,9,29,0,7,1,1,1,0,27,1,10,28,10KS0095PHD,,,,,
120068 ,KN ,613 ,PHD ,0215 ,Secondary & Continuing Educ ,  ,  ,62,24,38,0,19,2,6,1,0,33,1,16,46,10KS0215PHD,,,,,
120068 ,KN ,616 ,EDM ,0210 ,Educational Psychology ,  ,  ,2,0,2,0,2,0,0,0,0,0,0,2,0,10KS0210EDMU,,,,,
120068 ,KN ,616 ,MA ,0210 ,Educational Psychology ,  ,  ,1,0,1,0,1,0,0,0,0,0,0,1,0,10KS0210MA,,,,,
120068 ,KN ,616 ,NDEG ,0210 ,Educational Psychology ,  ,  ,5,1,4,0,2,1,0,1,0,1,0,4,1,10KS0210NDEG,,,,,
120068 ,KN ,616 ,PHD ,0210 ,Educational Psychology ,  ,  ,124,35,89,0,46,6,12,7,0,53,0,27,97,10KS0210PHD,,,,,
120068 ,KN ,640 ,EDD ,0220 ,Educational Policy Studies ,  ,  ,2,0,2,0,0,0,0,1,0,1,0,0,2,10KS0220EDD,,,,,
